admitidos,año,codigo snies del programa,id genero,semestre
73,2014,2807,2,1
21,2014,2817,1,1
12,2014,2818,1,1
56,2014,2821,2,1
18,2014,2825,1,1
53,2014,2826,1,1
101,2014,2829,2,1
60,2014,2830,2,1
59,2014,2831,1,1
27,2014,2833,1,1
17,2014,2840,2,1
45,2014,2842,2,1
34,2014,2845,2,1
327,2014,2850,2,1
19,2014,2851,1,1
15,2014,2855,2,1
116,2014,2858,2,1
68,2014,2859,1,1
116,2014,2861,2,1
12,2014,2863,2,1
170,2014,2866,1,1
6,2014,2870,2,1
1,2014,2871,1,1
51,2014,2883,2,1
49,2014,2887,2,1
67,2014,2888,1,1
38,2014,2889,2,1
29,2014,2890,2,1
76,2014,2891,2,1
23,2014,2894,2,1
10,2014,2898,1,1
32,2014,2901,1,1
216,2014,2907,1,1
52,2014,2914,1,1
83,2014,2919,2,1
2,2014,2922,1,1
53,2014,2923,2,1
127,2014,2929,2,1
36,2014,2935,1,1
115,2014,2937,1,1
30,2014,2949,2,1
28,2014,2950,2,1
17,2014,2961,1,1
33,2014,2964,1,1
27,2014,2965,1,1
53,2014,2966,1,1
67,2014,2971,2,1
15,2014,2973,2,1
13,2014,2976,2,1
102,2014,2977,2,1
28,2014,2978,1,1
6,2014,2980,2,1
65,2014,2989,1,1
96,2014,2990,1,1
110,2014,2992,1,1
246,2014,2993,1,1
39,2014,2995,2,1
268,2014,2998,1,1
30,2014,3006,2,1
256,2014,3020,1,1
18,2014,3024,1,1
9,2014,3026,1,1
21,2014,3038,1,1
12,2014,3040,2,1
45,2014,3048,2,1
10,2014,3050,1,1
12,2014,3053,1,1
61,2014,3054,2,1
50,2014,3055,2,1
4,2014,3060,1,1
22,2014,3062,1,1
7,2014,3069,2,1
124,2014,3078,2,1
80,2014,3079,1,1
1,2014,3085,2,1
191,2014,3087,2,1
93,2014,3092,1,1
18,2014,3093,2,1
20,2014,3094,1,1
11,2014,3095,2,1
9,2014,3096,1,1
47,2014,3098,1,1
1,2014,3100,1,1
35,2014,3101,2,1
47,2014,3102,2,1
28,2014,3103,2,1
73,2014,3104,1,1
56,2014,3109,2,1
3,2014,3119,1,1
25,2014,3126,2,1
182,2014,3127,1,1
120,2014,3134,2,1
138,2014,3136,1,1
36,2014,3137,2,1
27,2014,3139,2,1
83,2014,3140,1,1
30,2014,3141,1,1
9,2014,3143,2,1
145,2014,3147,2,1
43,2014,3149,2,1
28,2014,3151,1,1
82,2014,3152,2,1
1,2014,3159,1,1
20,2014,3165,1,1
42,2014,3167,1,1
4,2014,3173,1,1
25,2014,3174,2,1
23,2014,3175,2,1
58,2014,3177,1,1
116,2014,3182,1,1
18,2014,3190,1,1
164,2014,3193,2,1
19,2014,3194,2,1
212,2014,3203,1,1
50,2014,3204,2,1
58,2014,3205,1,1
63,2014,3207,1,1
23,2014,3208,2,1
40,2014,3209,1,1
18,2014,3229,1,1
88,2014,3237,1,1
7,2014,3239,1,1
66,2014,3247,1,1
45,2014,3251,2,1
24,2014,3252,1,1
117,2014,3254,1,1
186,2014,3255,1,1
30,2014,3261,2,1
18,2014,3264,2,1
17,2014,3268,2,1
131,2014,3269,1,1
159,2014,3271,1,1
23,2014,3274,2,1
40,2014,3275,1,1
17,2014,3278,1,1
6,2014,3279,1,1
15,2014,3283,2,1
53,2014,3290,2,1
22,2014,3295,2,1
27,2014,3298,2,1
26,2014,3302,2,1
21,2014,3304,1,1
18,2014,3306,2,1
17,2014,3308,1,1
85,2014,3312,1,1
203,2014,3314,2,1
49,2014,3315,2,1
28,2014,3317,1,1
54,2014,3318,2,1
20,2014,3320,1,1
20,2014,3325,2,1
56,2014,3345,1,1
116,2014,3347,1,1
236,2014,3348,1,1
4,2014,3425,1,1
47,2014,3426,2,1
41,2014,3428,1,1
27,2014,3429,1,1
41,2014,3431,2,1
39,2014,3435,1,1
30,2014,3436,1,1
81,2014,3437,1,1
26,2014,3439,2,1
21,2014,3440,2,1
50,2014,3457,2,1
67,2014,3458,1,1
12,2014,3462,2,1
2,2014,3465,1,1
52,2014,3474,2,1
13,2014,3476,2,1
38,2014,3483,2,1
120,2014,3488,2,1
34,2014,3489,1,1
20,2014,3492,1,1
2,2014,3495,2,1
25,2014,3496,1,1
195,2014,3511,2,1
10,2014,3517,2,1
46,2014,3518,1,1
78,2014,3521,2,1
243,2014,3527,1,1
3,2014,3528,1,1
108,2014,3529,2,1
37,2014,3538,2,1
27,2014,3539,1,1
22,2014,3546,1,1
72,2014,3549,1,1
28,2014,3551,1,1
15,2014,3552,2,1
13,2014,3553,1,1
52,2014,3560,2,1
12,2014,3561,1,1
88,2014,3563,2,1
122,2014,3568,2,1
105,2014,3571,2,1
8,2014,3572,2,1
108,2014,3573,1,1
20,2014,3581,1,1
50,2014,3588,2,1
40,2014,3602,1,1
40,2014,3603,1,1
32,2014,3604,1,1
101,2014,3607,2,1
63,2014,3608,1,1
29,2014,3610,1,1
63,2014,3612,1,1
88,2014,3615,2,1
81,2014,3617,1,1
38,2014,3620,2,1
10,2014,3630,1,1
40,2014,3636,1,1
89,2014,3638,1,1
125,2014,3642,1,1
47,2014,3643,2,1
52,2014,3655,2,1
122,2014,3662,2,1
5,2014,3663,2,1
82,2014,3678,1,1
230,2014,3679,1,1
473,2014,3680,2,1
137,2014,3684,2,1
8,2014,3685,1,1
29,2014,3687,2,1
118,2014,3689,1,1
75,2014,3695,2,1
33,2014,3697,2,1
44,2014,3698,2,1
30,2014,3699,1,1
73,2014,3701,2,1
72,2014,3707,2,1
11,2014,3709,1,1
6,2014,3721,1,1
151,2014,3723,2,1
63,2014,3725,2,1
361,2014,3726,2,1
164,2014,3728,1,1
162,2014,3729,1,1
115,2014,3731,2,1
15,2014,3732,1,1
6,2014,3735,1,1
6,2014,3736,1,1
1,2014,3737,2,1
7,2014,3738,2,1
4,2014,3739,1,1
2,2014,3741,1,1
2,2014,3742,2,1
2,2014,3743,2,1
3,2014,3744,2,1
4,2014,3745,2,1
9,2014,3746,1,1
2,2014,3747,2,1
2,2014,3750,1,1
1,2014,3751,1,1
2,2014,3753,1,1
3,2014,3754,1,1
2,2014,3755,2,1
1,2014,3756,2,1
5,2014,3762,1,1
4,2014,3765,2,1
32,2014,3766,1,1
52,2014,3778,1,1
18,2014,3788,2,1
77,2014,3789,1,1
36,2014,3790,1,1
17,2014,3792,2,1
169,2014,3801,1,1
92,2014,3802,1,1
82,2014,3803,1,1
116,2014,3806,2,1
14,2014,3807,2,1
3,2014,3809,1,1
162,2014,3823,1,1
26,2014,3827,1,1
17,2014,3828,2,1
14,2014,3829,2,1
55,2014,3830,1,1
69,2014,3831,1,1
43,2014,3833,2,1
66,2014,3835,2,1
38,2014,3836,2,1
302,2014,3838,2,1
35,2014,3840,1,1
29,2014,3841,2,1
20,2014,3842,1,1
7,2014,3846,2,1
6,2014,3847,2,1
50,2014,3848,2,1
29,2014,3849,1,1
127,2014,3851,2,1
48,2014,3852,1,1
45,2014,3853,1,1
78,2014,3854,1,1
126,2014,3855,1,1
21,2014,3885,1,1
112,2014,3888,1,1
25,2014,3893,2,1
133,2014,3896,2,1
65,2014,3899,1,1
42,2014,3904,1,1
18,2014,3905,2,1
19,2014,3909,2,1
22,2014,3918,2,1
88,2014,3920,2,1
18,2014,3922,2,1
107,2014,3926,2,1
52,2014,3928,1,1
48,2014,3929,2,1
32,2014,3933,1,1
36,2014,3934,1,1
35,2014,3936,1,1
210,2014,3937,1,1
25,2014,3938,1,1
106,2014,3948,1,1
41,2014,3952,1,1
10,2014,3954,2,1
45,2014,3961,2,1
99,2014,3969,1,1
76,2014,3983,2,1
40,2014,3986,1,1
55,2014,3987,2,1
6,2014,3992,2,1
40,2014,4000,2,1
46,2014,4010,2,1
326,2014,4017,1,1
199,2014,4019,2,1
30,2014,4024,2,1
213,2014,4035,1,1
103,2014,4036,1,1
26,2014,4039,1,1
35,2014,4041,1,1
26,2014,4042,2,1
71,2014,4045,2,1
137,2014,4046,1,1
142,2014,4047,2,1
156,2014,4048,2,1
1,2014,4052,1,1
3,2014,4053,1,1
22,2014,4063,1,1
189,2014,4064,1,1
16,2014,4065,2,1
31,2014,4066,1,1
18,2014,4067,1,1
25,2014,4068,1,1
32,2014,4069,2,1
23,2014,4071,2,1
48,2014,4072,2,1
50,2014,4073,2,1
5,2014,4074,1,1
1,2014,4078,2,1
54,2014,4080,2,1
108,2014,4083,2,1
88,2014,4084,1,1
54,2014,4086,1,1
63,2014,4087,1,1
183,2014,4088,1,1
70,2014,4090,1,1
61,2014,4092,2,1
110,2014,4093,1,1
155,2014,4099,1,1
1,2014,4109,2,1
211,2014,4112,1,1
95,2014,4113,2,1
152,2014,4114,2,1
157,2014,4115,2,1
37,2014,4118,2,1
5,2014,4119,2,1
63,2014,4120,1,1
57,2014,4121,1,1
69,2014,4122,2,1
73,2014,4123,2,1
49,2014,4124,1,1
79,2014,4125,1,1
50,2014,4126,2,1
63,2014,4136,1,1
48,2014,4140,1,1
1,2014,4141,1,1
2,2014,4142,1,1
22,2014,4144,2,1
34,2014,4148,1,1
102,2014,4157,1,1
13,2014,4159,1,1
32,2014,4160,1,1
3,2014,4163,1,1
68,2014,4164,2,1
4,2014,4166,2,1
46,2014,4167,1,1
47,2014,4169,1,1
13,2014,4175,1,1
19,2014,4176,2,1
19,2014,4180,1,1
49,2014,4189,1,1
29,2014,4190,1,1
28,2014,4191,2,1
1,2014,4192,1,1
125,2014,4199,2,1
38,2014,4200,2,1
60,2014,4201,1,1
76,2014,4202,1,1
38,2014,4203,2,1
58,2014,4206,2,1
46,2014,4208,2,1
20,2014,4209,1,1
12,2014,4225,2,1
17,2014,4230,1,1
17,2014,4232,2,1
33,2014,4239,2,1
75,2014,4240,1,1
126,2014,4241,1,1
16,2014,4243,1,1
33,2014,4245,2,1
106,2014,4247,1,1
42,2014,4248,2,1
70,2014,4250,1,1
298,2014,4254,2,1
52,2014,4255,2,1
23,2014,4257,2,1
26,2014,4261,1,1
19,2014,4266,2,1
2,2014,4267,2,1
9,2014,4276,1,1
12,2014,4278,1,1
12,2014,4279,2,1
53,2014,4282,2,1
28,2014,4292,1,1
13,2014,4293,2,1
28,2014,4305,2,1
47,2014,4312,2,1
61,2014,4317,1,1
462,2014,4318,1,1
73,2014,4319,1,1
22,2014,4320,2,1
111,2014,4322,1,1
11,2014,4323,2,1
145,2014,4336,1,1
69,2014,4338,1,1
27,2014,4339,1,1
121,2014,4340,1,1
41,2014,4341,1,1
22,2014,4343,2,1
100,2014,4347,1,1
74,2014,4349,2,1
12,2014,4350,1,1
83,2014,4354,1,1
63,2014,4355,2,1
108,2014,4356,2,1
49,2014,4358,1,1
63,2014,4361,1,1
92,2014,4368,2,1
15,2014,4376,1,1
17,2014,4378,1,1
155,2014,4382,2,1
152,2014,4387,2,1
58,2014,4388,1,1
58,2014,4389,1,1
3,2014,4396,2,1
10,2014,4400,2,1
21,2014,4402,2,1
130,2014,4405,1,1
8,2014,4417,2,1
19,2014,4420,2,1
4,2014,4425,2,1
153,2014,4438,2,1
21,2014,4439,1,1
80,2014,4442,2,1
27,2014,4443,2,1
30,2014,4448,1,1
2,2014,4450,2,1
17,2014,4453,2,1
27,2014,4457,2,1
30,2014,4458,1,1
92,2014,4460,2,1
94,2014,4465,2,1
41,2014,4466,1,1
23,2014,4467,2,1
137,2014,4481,2,1
10,2014,4489,1,1
54,2014,4492,1,1
33,2014,4493,2,1
134,2014,4498,2,1
19,2014,4500,1,1
16,2014,4508,1,1
51,2014,4516,1,1
13,2014,4541,2,1
23,2014,4551,1,1
4,2014,4552,2,1
4,2014,4553,1,1
29,2014,4565,2,1
91,2014,4575,2,1
17,2014,4593,1,1
14,2014,4594,2,1
46,2014,4627,1,1
99,2014,4631,1,1
56,2014,4633,1,1
66,2014,4634,1,1
14,2014,4656,2,1
3,2014,4665,1,1
10,2014,4669,2,1
50,2014,4670,1,1
33,2014,4671,2,1
20,2014,4674,2,1
6,2014,4676,2,1
18,2014,4677,1,1
124,2014,4678,2,1
49,2014,4687,1,1
50,2014,4688,2,1
67,2014,4689,1,1
156,2014,4690,2,1
2,2014,4692,2,1
6,2014,4693,2,1
20,2014,4709,2,1
70,2014,4710,2,1
20,2014,4747,1,1
191,2014,4753,1,1
8,2014,4758,2,1
16,2014,4759,2,1
47,2014,4768,1,1
15,2014,4770,1,1
156,2014,4783,1,1
37,2014,4784,1,1
25,2014,4794,1,1
35,2014,4797,2,1
4,2014,4802,2,1
73,2014,4803,1,1
12,2014,4808,2,1
140,2014,4814,2,1
12,2014,4821,1,1
50,2014,4822,1,1
11,2014,4826,2,1
74,2014,4827,1,1
103,2014,4828,1,1
47,2014,4830,2,1
86,2014,4832,2,1
17,2014,4836,2,1
96,2014,4840,2,1
21,2014,4842,2,1
27,2014,4848,2,1
1,2014,4849,2,1
8,2014,4852,2,1
14,2014,4860,1,1
57,2014,4863,1,1
19,2014,4868,1,1
102,2014,4876,1,1
121,2014,4879,1,1
8,2014,4888,2,1
20,2014,4891,1,1
2,2014,4893,1,1
55,2014,4899,1,1
12,2014,4902,2,1
5,2014,4904,1,1
13,2014,4907,1,1
5,2014,4909,2,1
194,2014,4911,1,1
88,2014,4912,2,1
56,2014,4917,1,1
60,2014,4925,2,1
17,2014,4928,1,1
3,2014,4929,2,1
29,2014,4937,2,1
11,2014,4939,2,1
100,2014,4940,1,1
1,2014,4943,1,1
317,2014,4948,1,1
26,2014,4950,2,1
46,2014,4951,1,1
70,2014,4952,2,1
27,2014,4953,1,1
19,2014,4956,1,1
36,2014,4959,2,1
27,2014,4963,1,1
19,2014,4969,2,1
104,2014,4978,2,1
51,2014,4980,2,1
80,2014,4981,2,1
90,2014,4995,2,1
51,2014,5000,2,1
206,2014,5002,1,1
60,2014,5004,1,1
14,2014,5008,1,1
96,2014,5019,2,1
45,2014,5022,1,1
57,2014,5023,1,1
33,2014,5024,1,1
134,2014,5028,1,1
11,2014,5036,1,1
15,2014,5037,2,1
91,2014,5045,1,1
28,2014,5046,2,1
2,2014,5054,2,1
6,2014,5056,1,1
31,2014,5063,2,1
48,2014,5064,2,1
13,2014,5067,2,1
3,2014,5068,1,1
3,2014,5069,1,1
1,2014,5070,2,1
38,2014,5091,2,1
16,2014,5093,2,1
152,2014,5094,1,1
104,2014,5095,2,1
175,2014,5097,1,1
136,2014,5098,2,1
92,2014,5100,1,1
19,2014,5102,2,1
100,2014,5110,1,1
134,2014,5114,2,1
169,2014,5116,2,1
57,2014,5129,2,1
74,2014,5131,2,1
67,2014,5132,2,1
27,2014,5133,2,1
16,2014,5134,1,1
44,2014,5135,1,1
14,2014,5141,2,1
34,2014,5144,1,1
46,2014,5170,1,1
25,2014,5173,1,1
16,2014,5175,1,1
18,2014,5182,2,1
14,2014,5183,1,1
149,2014,5223,1,1
23,2014,5235,2,1
14,2014,5236,1,1
10,2014,5238,2,1
115,2014,5243,2,1
21,2014,5262,1,1
43,2014,5268,2,1
44,2014,5269,2,1
139,2014,5274,1,1
18,2014,5275,2,1
37,2014,5276,1,1
17,2014,5279,2,1
22,2014,5280,2,1
9,2014,5281,2,1
26,2014,5284,1,1
21,2014,5291,1,1
6,2014,5296,1,1
20,2014,5297,1,1
271,2014,5303,2,1
69,2014,5305,1,1
136,2014,5306,1,1
17,2014,5307,2,1
48,2014,5311,1,1
31,2014,5314,2,1
43,2014,5315,1,1
26,2014,5319,1,1
18,2014,5327,1,1
9,2014,5329,1,1
15,2014,5330,1,1
8,2014,5331,1,1
14,2014,5362,2,1
159,2014,5369,1,1
120,2014,5370,2,1
183,2014,5371,2,1
262,2014,5373,1,1
99,2014,5376,1,1
65,2014,5377,1,1
31,2014,5379,1,1
80,2014,5381,2,1
56,2014,5382,1,1
52,2014,5383,1,1
28,2014,5384,2,1
16,2014,5385,1,1
218,2014,5390,1,1
70,2014,5391,2,1
55,2014,5394,1,1
54,2014,5406,2,1
161,2014,5407,1,1
118,2014,5408,1,1
45,2014,5427,2,1
38,2014,5428,2,1
95,2014,5456,2,1
25,2014,5461,2,1
264,2014,5484,2,1
28,2014,5499,2,1
110,2014,5505,2,1
41,2014,5506,1,1
50,2014,5507,1,1
22,2014,5509,2,1
32,2014,5511,2,1
28,2014,5512,1,1
15,2014,5528,2,1
43,2014,5529,2,1
59,2014,5530,1,1
63,2014,5536,1,1
3,2014,5537,2,1
29,2014,5539,2,1
27,2014,5541,2,1
63,2014,5542,1,1
5,2014,5544,2,1
1,2014,5545,2,1
1,2014,5548,1,1
3,2014,5550,2,1
15,2014,5577,2,1
87,2014,5579,2,1
18,2014,5580,1,1
3,2014,5595,2,1
42,2014,5608,1,1
54,2014,5609,1,1
6,2014,5614,2,1
200,2014,5645,2,1
45,2014,5650,1,1
30,2014,5651,1,1
2,2014,5652,2,1
9,2014,5660,1,1
84,2014,5731,2,1
42,2014,5798,1,1
39,2014,5814,1,1
71,2014,5815,2,1
37,2014,5816,2,1
60,2014,5923,1,1
64,2014,5924,1,1
10,2014,5961,2,1
12,2014,5983,2,1
44,2014,5985,1,1
63,2014,5986,2,1
33,2014,6008,1,1
1,2014,6009,2,1
18,2014,6011,1,1
11,2014,6012,2,1
7,2014,6022,1,1
40,2014,6062,1,1
5,2014,6065,2,1
18,2014,6067,1,1
8,2014,6081,1,1
16,2014,6082,1,1
43,2014,6083,1,1
4,2014,6084,1,1
6,2014,6088,1,1
67,2014,6101,2,1
53,2014,6106,2,1
43,2014,6112,2,1
84,2014,6121,2,1
38,2014,6122,2,1
46,2014,6123,1,1
24,2014,6124,2,1
10,2014,6125,1,1
16,2014,6128,2,1
15,2014,6140,1,1
37,2014,6142,2,1
24,2014,6174,1,1
27,2014,6182,1,1
83,2014,6183,1,1
15,2014,6184,2,1
37,2014,6185,2,1
63,2014,6186,2,1
51,2014,6187,2,1
30,2014,6190,1,1
28,2014,6194,1,1
30,2014,6195,1,1
29,2014,6243,2,1
32,2014,6244,2,1
50,2014,6294,1,1
35,2014,6341,1,1
26,2014,6342,2,1
12,2014,6347,2,1
39,2014,6357,1,1
100,2014,6358,1,1
85,2014,6359,2,1
81,2014,6372,2,1
24,2014,6394,2,1
49,2014,6436,1,1
2,2014,6439,2,1
14,2014,6463,1,1
78,2014,6464,1,1
1,2014,6466,2,1
1,2014,6467,2,1
6,2014,6506,2,1
7,2014,6523,1,1
43,2014,6525,1,1
268,2014,6527,1,1
56,2014,6531,2,1
463,2014,6537,2,1
85,2014,6544,1,1
3,2014,6554,2,1
55,2014,6564,1,1
138,2014,6567,1,1
1,2014,6572,1,1
2,2014,6573,1,1
57,2014,6575,2,1
15,2014,6576,2,1
11,2014,6577,1,1
2,2014,6580,1,1
13,2014,6582,1,1
18,2014,6589,1,1
94,2014,6591,2,1
23,2014,6595,2,1
38,2014,6605,1,1
74,2014,6606,1,1
14,2014,6632,2,1
35,2014,6633,2,1
22,2014,6640,1,1
58,2014,6644,2,1
137,2014,6646,1,1
107,2014,6647,2,1
57,2014,6658,2,1
56,2014,6660,1,1
17,2014,6661,2,1
15,2014,6662,2,1
60,2014,6664,1,1
5,2014,6670,1,1
1,2014,6672,1,1
37,2014,6675,2,1
28,2014,6678,1,1
42,2014,6684,1,1
55,2014,6686,1,1
235,2014,6687,1,1
14,2014,6690,2,1
12,2014,6694,2,1
4,2014,6698,2,1
74,2014,6699,2,1
54,2014,6707,2,1
32,2014,6710,1,1
97,2014,6711,1,1
29,2014,6726,2,1
4,2014,6741,2,1
109,2014,6756,2,1
25,2014,7024,1,1
40,2014,7031,2,1
22,2014,7065,2,1
106,2014,7093,1,1
245,2014,7094,2,1
102,2014,7095,1,1
24,2014,7103,2,1
49,2014,7108,1,1
182,2014,7112,2,1
62,2014,7113,1,1
2,2014,7126,1,1
24,2014,7135,1,1
4,2014,7146,1,1
45,2014,7150,2,1
10,2014,7155,1,1
48,2014,7171,2,1
3,2014,7179,2,1
9,2014,7183,2,1
6,2014,7188,2,1
48,2014,7198,1,1
4,2014,7205,2,1
24,2014,7206,2,1
2,2014,7214,1,1
141,2014,7215,2,1
54,2014,7222,1,1
9,2014,7225,2,1
27,2014,7226,2,1
162,2014,7227,2,1
34,2014,7233,1,1
57,2014,7234,2,1
83,2014,7238,2,1
18,2014,7241,2,1
29,2014,7242,1,1
9,2014,7243,1,1
40,2014,7245,1,1
217,2014,7246,2,1
248,2014,7247,1,1
20,2014,7248,1,1
13,2014,7249,2,1
30,2014,7254,1,1
198,2014,7255,2,1
78,2014,7258,2,1
3,2014,7259,2,1
1,2014,7260,1,1
105,2014,7271,1,1
42,2014,7272,2,1
38,2014,7283,2,1
102,2014,7286,1,1
99,2014,7305,1,1
99,2014,7306,1,1
27,2014,7322,2,1
7,2014,7338,2,1
72,2014,7348,2,1
15,2014,7349,2,1
328,2014,7351,2,1
63,2014,7400,2,1
54,2014,7404,1,1
55,2014,7405,1,1
32,2014,7406,2,1
7,2014,7410,1,1
13,2014,7440,2,1
56,2014,7441,2,1
171,2014,7446,2,1
74,2014,7470,1,1
32,2014,7490,2,1
154,2014,7511,1,1
15,2014,7512,1,1
19,2014,7514,1,1
81,2014,7518,2,1
44,2014,7519,1,1
59,2014,7520,2,1
1,2014,7521,1,1
108,2014,7522,1,1
2,2014,7528,1,1
2,2014,7540,1,1
35,2014,7543,1,1
20,2014,7545,2,1
43,2014,7550,1,1
137,2014,7561,1,1
60,2014,7565,2,1
51,2014,7567,1,1
67,2014,7570,1,1
203,2014,7571,2,1
16,2014,7576,2,1
20,2014,7620,2,1
21,2014,7687,2,1
137,2014,7695,2,1
6,2014,7730,1,1
40,2014,7731,1,1
29,2014,7740,1,1
23,2014,7741,2,1
10,2014,7745,2,1
131,2014,7750,2,1
25,2014,7762,2,1
127,2014,7772,1,1
43,2014,7773,2,1
111,2014,7777,2,1
12,2014,7791,1,1
42,2014,7796,2,1
32,2014,7799,2,1
47,2014,7803,1,1
11,2014,7810,1,1
55,2014,7813,1,1
49,2014,7815,1,1
11,2014,7816,1,1
40,2014,7817,1,1
145,2014,7821,2,1
73,2014,7822,2,1
23,2014,7824,1,1
15,2014,7827,1,1
47,2014,7830,1,1
40,2014,7840,1,1
31,2014,7856,2,1
47,2014,7867,2,1
50,2014,7874,1,1
8,2014,7900,1,1
13,2014,7905,1,1
19,2014,7911,1,1
29,2014,7915,1,1
2,2014,7920,2,1
70,2014,7922,2,1
10,2014,7942,1,1
14,2014,7945,2,1
63,2014,7950,2,1
30,2014,8005,2,1
17,2014,8012,2,1
45,2014,8015,2,1
36,2014,8025,1,1
568,2014,8026,1,1
12,2014,8042,1,1
16,2014,8043,2,1
4,2014,8044,1,1
50,2014,8050,2,1
1,2014,8070,1,1
80,2014,8079,1,1
91,2014,8085,2,1
44,2014,8088,1,1
43,2014,8091,2,1
29,2014,8093,1,1
64,2014,8105,1,1
84,2014,8114,2,1
2,2014,8115,1,1
40,2014,8117,2,1
22,2014,8120,1,1
23,2014,8123,2,1
19,2014,8124,1,1
22,2014,8148,2,1
18,2014,8149,2,1
2,2014,8162,2,1
15,2014,8167,1,1
51,2014,8170,2,1
11,2014,8174,2,1
82,2014,8179,2,1
29,2014,8180,1,1
186,2014,8182,2,1
156,2014,8189,1,1
2,2014,8193,1,1
31,2014,8198,2,1
26,2014,8207,1,1
12,2014,8240,2,1
3,2014,8241,1,1
30,2014,8248,2,1
2,2014,8250,1,1
40,2014,8255,1,1
1,2014,8257,2,1
177,2014,8258,1,1
28,2014,8265,2,1
26,2014,8317,2,1
20,2014,8322,2,1
29,2014,8340,2,1
141,2014,8345,2,1
24,2014,8347,2,1
30,2014,8352,2,1
23,2014,8370,2,1
4,2014,8374,2,1
31,2014,8375,2,1
66,2014,8380,2,1
4,2014,8385,2,1
48,2014,8405,1,1
12,2014,8410,1,1
30,2014,8413,2,1
3,2014,8417,2,1
24,2014,8419,2,1
79,2014,8431,1,1
51,2014,8436,2,1
51,2014,8441,1,1
111,2014,8453,2,1
42,2014,8460,1,1
20,2014,8470,2,1
12,2014,8473,1,1
4,2014,8493,1,1
10,2014,8498,2,1
47,2014,8501,2,1
50,2014,8502,2,1
30,2014,8503,2,1
22,2014,8510,1,1
1,2014,8514,1,1
80,2014,8559,2,1
85,2014,8562,1,1
15,2014,8564,1,1
33,2014,8573,1,1
41,2014,8577,1,1
17,2014,8579,2,1
18,2014,8581,1,1
10,2014,8583,2,1
44,2014,8585,2,1
4,2014,8589,1,1
2,2014,8592,1,1
25,2014,8602,2,1
21,2014,8606,1,1
50,2014,8622,2,1
36,2014,8623,2,1
80,2014,8630,2,1
20,2014,8633,2,1
11,2014,8646,2,1
61,2014,8659,1,1
14,2014,8660,1,1
21,2014,8663,2,1
140,2014,8675,2,1
42,2014,8690,1,1
41,2014,8697,2,1
59,2014,8704,2,1
5,2014,8707,1,1
33,2014,8718,1,1
4,2014,8720,2,1
153,2014,8742,1,1
155,2014,8760,1,1
1,2014,8811,2,1
134,2014,8863,2,1
199,2014,8893,2,1
165,2014,8894,2,1
337,2014,8895,2,1
29,2014,8903,1,1
21,2014,8922,1,1
99,2014,8923,1,1
71,2014,8939,1,1
59,2014,8958,1,1
58,2014,8966,1,1
111,2014,8967,2,1
68,2014,8971,1,1
22,2014,8973,2,1
17,2014,8979,2,1
236,2014,9001,2,1
61,2014,9011,2,1
5,2014,9017,1,1
4,2014,9032,2,1
237,2014,9105,2,1
43,2014,9107,2,1
67,2014,9113,2,1
28,2014,9120,1,1
146,2014,9144,2,1
47,2014,9225,2,1
8,2014,9235,1,1
79,2014,9245,1,1
18,2014,9252,2,1
33,2014,9253,2,1
50,2014,9254,2,1
5,2014,9257,1,1
11,2014,9258,2,1
28,2014,9261,2,1
66,2014,9278,2,1
38,2014,9285,2,1
66,2014,9286,2,1
20,2014,9291,1,1
52,2014,9294,2,1
5,2014,9295,2,1
25,2014,9297,1,1
3,2014,9302,2,1
10,2014,9303,1,1
27,2014,9304,1,1
169,2014,9312,2,1
12,2014,9313,2,1
27,2014,9315,1,1
32,2014,9317,1,1
21,2014,9318,2,1
13,2014,9319,1,1
333,2014,9335,1,1
11,2014,9340,2,1
39,2014,9341,1,1
120,2014,9345,2,1
329,2014,9350,2,1
5,2014,9360,1,1
30,2014,9363,1,1
7,2014,9367,1,1
43,2014,9379,2,1
21,2014,9383,1,1
53,2014,9385,2,1
55,2014,9387,1,1
12,2014,9389,2,1
15,2014,9390,1,1
110,2014,9395,1,1
173,2014,9399,2,1
12,2014,9416,2,1
1,2014,9417,2,1
37,2014,9425,1,1
47,2014,9426,1,1
33,2014,9446,1,1
21,2014,9449,1,1
34,2014,9451,1,1
17,2014,9455,1,1
20,2014,9456,2,1
19,2014,9459,2,1
17,2014,9462,2,1
118,2014,9466,1,1
11,2014,9471,2,1
287,2014,9480,1,1
24,2014,9490,2,1
50,2014,9491,1,1
64,2014,9499,1,1
129,2014,9502,2,1
255,2014,9503,1,1
152,2014,9508,1,1
22,2014,9511,2,1
265,2014,9517,2,1
22,2014,9518,2,1
11,2014,9524,2,1
20,2014,9525,2,1
27,2014,9527,2,1
129,2014,9528,2,1
15,2014,9537,2,1
38,2014,9547,1,1
37,2014,9548,2,1
18,2014,9559,1,1
112,2014,9570,1,1
107,2014,9571,1,1
35,2014,9573,2,1
54,2014,9581,2,1
14,2014,9584,1,1
36,2014,9586,2,1
14,2014,9636,2,1
7,2014,9666,2,1
1,2014,9672,1,1
55,2014,9686,2,1
96,2014,9687,1,1
55,2014,9689,2,1
55,2014,9691,1,1
55,2014,9693,2,1
15,2014,9703,2,1
13,2014,9716,2,1
54,2014,9717,2,1
3,2014,9725,2,1
37,2014,9727,2,1
42,2014,9752,2,1
669,2014,9756,2,1
136,2014,9757,1,1
16,2014,9759,1,1
22,2014,9761,1,1
51,2014,9766,2,1
