codigo_snies_del_programa,año,semestre,total,nivel_academico
3436,2007.0,1,55.0,Pregrado
3436,2012.0,1,54.0,Pregrado
3436,2004.0,1,49.0,Pregrado
3436,2004.0,2,21.0,Pregrado
3436,2011.0,2,106.0,Pregrado
3436,2013.0,2,42.0,Pregrado
3436,2009.0,1,28.0,Pregrado
3436,2000.0,1,37.0,Pregrado
3436,2005.0,2,27.0,Pregrado
3436,2003.0,1,63.0,Pregrado
3436,2001.0,1,46.0,Pregrado
3436,2001.0,2,33.0,Pregrado
3436,2000.0,2,17.0,Pregrado
3436,2006.0,1,57.0,Pregrado
3436,2005.0,1,62.0,Pregrado
3436,2006.0,2,26.0,Pregrado
3436,2007.0,2,22.0,Pregrado
3436,2002.0,1,60.0,Pregrado
3436,2002.0,2,39.0,Pregrado
3436,2013.0,1,54.0,Pregrado
3436,2003.0,2,30.0,Pregrado
3437,2010.0,1,60.0,Pregrado
3437,2000.0,1,74.0,Pregrado
3437,2009.0,1,70.0,Pregrado
3437,2008.0,2,99.0,Pregrado
3437,2007.0,1,78.0,Pregrado
3437,2001.0,2,37.0,Pregrado
3437,2013.0,2,73.0,Pregrado
3437,2012.0,1,85.0,Pregrado
3437,2003.0,2,20.0,Pregrado
3437,2004.0,1,32.0,Pregrado
3437,2011.0,2,245.0,Pregrado
3437,2006.0,1,48.0,Pregrado
3437,2012.0,2,92.0,Pregrado
3437,2000.0,2,58.0,Pregrado
3437,2006.0,2,52.0,Pregrado
3437,2009.0,2,104.0,Pregrado
3437,2002.0,1,62.0,Pregrado
3437,2005.0,1,42.0,Pregrado
3437,2002.0,2,27.0,Pregrado
3437,2008.0,1,84.0,Pregrado
3437,2003.0,1,34.0,Pregrado
3437,2007.0,2,52.0,Pregrado
3437,2004.0,2,22.0,Pregrado
3437,2005.0,2,16.0,Pregrado
3437,2001.0,1,50.0,Pregrado
3437,2013.0,1,107.0,Pregrado
3439,2003.0,2,26.0,Pregrado
3439,2005.0,2,10.0,Pregrado
3439,2004.0,1,40.0,Pregrado
3439,2006.0,1,37.0,Pregrado
3439,2013.0,2,18.0,Pregrado
3439,2000.0,1,58.0,Pregrado
3439,2009.0,1,13.0,Pregrado
3439,2003.0,1,42.0,Pregrado
3439,2001.0,1,68.0,Pregrado
3439,2008.0,2,21.0,Pregrado
3439,2011.0,2,41.0,Pregrado
3439,2010.0,1,11.0,Pregrado
3439,2008.0,1,21.0,Pregrado
3439,2013.0,1,29.0,Pregrado
3439,2007.0,2,9.0,Pregrado
3439,2004.0,2,18.0,Pregrado
3439,2012.0,2,20.0,Pregrado
3439,2001.0,2,37.0,Pregrado
3439,2009.0,2,31.0,Pregrado
3439,2007.0,1,23.0,Pregrado
3439,2002.0,1,47.0,Pregrado
3439,2005.0,1,29.0,Pregrado
3439,2002.0,2,29.0,Pregrado
3439,2000.0,2,41.0,Pregrado
3439,2006.0,2,20.0,Pregrado
3439,2012.0,1,28.0,Pregrado
3440,2010.0,2,26.0,Posgrado
3440,2013.0,1,28.0,Posgrado
3440,2012.0,2,32.0,Posgrado
3440,2013.0,2,21.0,Posgrado
3440,2009.0,2,22.0,Posgrado
3440,2008.0,1,32.0,Posgrado
3440,2012.0,1,18.0,Posgrado
3440,2010.0,1,26.0,Posgrado
3440,2007.0,1,21.0,Posgrado
3440,2008.0,2,34.0,Posgrado
3440,2009.0,1,29.0,Posgrado
3440,2007.0,2,26.0,Posgrado
3444,2001.0,2,18.0,Pregrado
3444,2000.0,2,30.0,Pregrado
3447,2000.0,1,83.0,Pregrado
3447,2000.0,2,99.0,Pregrado
3447,2001.0,1,121.0,Pregrado
3447,2001.0,2,108.0,Pregrado
3449,2007.0,2,9.0,Posgrado
3449,2007.0,1,11.0,Posgrado
3450,2007.0,1,20.0,Posgrado
3450,2013.0,2,1.0,Posgrado
3454,2007.0,1,60.0,Posgrado
3456,2009.0,1,7.0,Posgrado
3456,2009.0,2,2.0,Posgrado
3456,2007.0,1,10.0,Posgrado
3456,2008.0,1,1.0,Posgrado
3458,2009.0,2,120.0,Posgrado
3458,2010.0,1,71.0,Posgrado
3458,2011.0,1,81.0,Posgrado
3458,2012.0,2,104.0,Posgrado
3458,2009.0,1,30.0,Posgrado
3458,2013.0,2,44.0,Posgrado
3458,2010.0,2,117.0,Posgrado
3458,2013.0,1,47.0,Posgrado
3458,2011.0,2,76.0,Posgrado
3458,2012.0,1,119.0,Posgrado
3460,2008.0,2,55.0,Posgrado
3460,2013.0,2,41.0,Posgrado
3460,2012.0,2,45.0,Posgrado
3460,2007.0,2,44.0,Posgrado
3460,2010.0,2,63.0,Posgrado
3460,2009.0,2,52.0,Posgrado
3460,2011.0,2,42.0,Posgrado
3461,2008.0,1,3.0,Posgrado
3461,2012.0,2,55.0,Posgrado
3461,2007.0,1,1.0,Posgrado
3461,2013.0,2,38.0,Posgrado
3461,2007.0,2,26.0,Posgrado
3461,2011.0,2,33.0,Posgrado
3461,2010.0,2,28.0,Posgrado
3461,2008.0,2,32.0,Posgrado
3461,2009.0,2,22.0,Posgrado
3462,2011.0,1,9.0,Posgrado
3462,2013.0,1,12.0,Posgrado
3462,2009.0,2,5.0,Posgrado
3462,2010.0,1,14.0,Posgrado
3462,2010.0,2,2.0,Posgrado
3462,2012.0,2,13.0,Posgrado
3462,2011.0,2,18.0,Posgrado
3462,2013.0,2,5.0,Posgrado
3462,2009.0,1,4.0,Posgrado
3462,2012.0,1,25.0,Posgrado
3463,2001.0,2,56.0,Pregrado
3463,2000.0,2,44.0,Pregrado
3463,2000.0,1,54.0,Pregrado
3463,2001.0,1,52.0,Pregrado
3465,2012.0,2,2.0,Posgrado
3465,2013.0,2,2.0,Posgrado
3465,2013.0,1,2.0,Posgrado
3468,2002.0,1,15.0,Posgrado
3468,2002.0,2,15.0,Posgrado
3473,2003.0,2,33.0,Pregrado
3473,2006.0,2,50.0,Pregrado
3474,2013.0,2,7.0,Pregrado
3474,2011.0,2,16.0,Pregrado
3474,2005.0,2,91.0,Pregrado
3474,2012.0,2,9.0,Pregrado
3474,2012.0,2,4.0,Pregrado
3474,2000.0,2,88.0,Pregrado
3474,2001.0,2,50.0,Pregrado
3474,2013.0,1,1.0,Pregrado
3474,2012.0,1,48.0,Pregrado
3474,2011.0,1,28.0,Pregrado
3474,2012.0,1,103.0,Pregrado
3474,2010.0,1,22.0,Pregrado
3474,2010.0,1,37.0,Pregrado
3474,2004.0,2,80.0,Pregrado
3474,2013.0,1,61.0,Pregrado
3474,2009.0,2,41.0,Pregrado
3474,2013.0,2,1.0,Pregrado
3474,2012.0,1,42.0,Pregrado
3474,2006.0,2,78.0,Pregrado
3474,2008.0,2,80.0,Pregrado
3474,2011.0,2,251.0,Pregrado
3474,2011.0,2,7.0,Pregrado
3474,2003.0,2,134.0,Pregrado
3474,2002.0,2,126.0,Pregrado
3474,2007.0,2,1.0,Pregrado
3474,2009.0,2,40.0,Pregrado
3476,2013.0,2,15.0,Posgrado
3478,2000.0,1,13.0,Pregrado
3478,2001.0,2,8.0,Pregrado
3478,2005.0,2,10.0,Pregrado
3478,2010.0,1,7.0,Pregrado
3478,2001.0,1,7.0,Pregrado
3478,2002.0,1,28.0,Pregrado
3478,2004.0,1,24.0,Pregrado
3478,2008.0,1,5.0,Pregrado
3478,2000.0,2,8.0,Pregrado
3478,2007.0,1,16.0,Pregrado
3478,2003.0,1,15.0,Pregrado
3478,2006.0,1,13.0,Pregrado
3478,2005.0,1,15.0,Pregrado
3478,2008.0,2,7.0,Pregrado
3478,2002.0,2,18.0,Pregrado
3478,2004.0,2,13.0,Pregrado
3478,2009.0,1,13.0,Pregrado
3478,2007.0,2,5.0,Pregrado
3478,2009.0,2,10.0,Pregrado
3480,2007.0,1,11.0,Posgrado
3482,2010.0,2,18.0,Posgrado
3482,2008.0,2,20.0,Posgrado
3482,2009.0,2,30.0,Posgrado
3482,2012.0,2,29.0,Posgrado
3482,2011.0,2,16.0,Posgrado
3482,2013.0,2,10.0,Posgrado
3482,2007.0,2,9.0,Posgrado
3483,2001.0,1,38.0,Pregrado
3483,2006.0,1,13.0,Pregrado
3483,2012.0,1,27.0,Pregrado
3483,2009.0,2,26.0,Pregrado
3483,2000.0,2,30.0,Pregrado
3483,2008.0,1,45.0,Pregrado
3483,2012.0,2,7.0,Pregrado
3483,2004.0,2,15.0,Pregrado
3483,2008.0,2,29.0,Pregrado
3483,2002.0,1,32.0,Pregrado
3483,2000.0,1,31.0,Pregrado
3483,2013.0,1,26.0,Pregrado
3483,2005.0,1,13.0,Pregrado
3483,2003.0,2,23.0,Pregrado
3483,2009.0,1,40.0,Pregrado
3483,2004.0,1,30.0,Pregrado
3483,2013.0,2,19.0,Pregrado
3483,2007.0,1,23.0,Pregrado
3483,2006.0,2,12.0,Pregrado
3483,2005.0,2,18.0,Pregrado
3483,2011.0,1,31.0,Pregrado
3483,2001.0,2,33.0,Pregrado
3483,2003.0,1,31.0,Pregrado
3483,2007.0,2,36.0,Pregrado
3483,2002.0,2,15.0,Pregrado
3483,2010.0,2,15.0,Pregrado
3485,2003.0,1,11.0,Pregrado
3485,2006.0,1,6.0,Pregrado
3485,2002.0,2,12.0,Pregrado
3485,2004.0,2,10.0,Pregrado
3485,2003.0,2,13.0,Pregrado
3485,2005.0,2,8.0,Pregrado
3485,2006.0,2,7.0,Pregrado
3486,2003.0,1,17.0,
3486,2004.0,2,2.0,
3486,2000.0,1,23.0,
3486,2001.0,2,21.0,
3486,2004.0,1,23.0,
3486,2000.0,2,19.0,
3486,2001.0,1,21.0,
3487,2004.0,1,46.0,
3487,2003.0,2,31.0,
3487,2001.0,1,120.0,
3487,2004.0,2,22.0,
3487,2006.0,1,49.0,
3487,2000.0,1,120.0,
3487,2003.0,1,37.0,
3487,2005.0,2,14.0,
3487,2005.0,1,52.0,
3488,2001.0,1,78.0,Pregrado
3488,2011.0,1,87.0,Pregrado
3488,2007.0,1,91.0,Pregrado
3488,2010.0,1,88.0,Pregrado
3488,2009.0,1,121.0,Pregrado
3488,2002.0,1,83.0,Pregrado
3488,2004.0,1,80.0,Pregrado
3488,2004.0,2,81.0,Pregrado
3488,2000.0,1,74.0,Pregrado
3488,2005.0,1,107.0,Pregrado
3488,2003.0,1,99.0,Pregrado
3488,2008.0,1,102.0,Pregrado
3488,2013.0,2,85.0,Pregrado
3488,2009.0,2,57.0,Pregrado
3488,2012.0,2,83.0,Pregrado
3488,2013.0,1,81.0,Pregrado
3488,2008.0,2,63.0,Pregrado
3488,2006.0,1,90.0,Pregrado
3488,2005.0,2,61.0,Pregrado
3488,2003.0,2,86.0,Pregrado
3488,2007.0,2,55.0,Pregrado
3488,2006.0,2,72.0,Pregrado
3488,2011.0,2,72.0,Pregrado
3488,2001.0,2,70.0,Pregrado
3488,2002.0,2,93.0,Pregrado
3488,2012.0,1,73.0,Pregrado
3488,2010.0,2,64.0,Pregrado
3488,2000.0,2,76.0,Pregrado
3489,2009.0,1,37.0,Pregrado
3489,2011.0,2,46.0,Pregrado
3489,2009.0,2,37.0,Pregrado
3489,2008.0,2,36.0,Pregrado
3489,2010.0,1,33.0,Pregrado
3489,2006.0,2,7.0,Pregrado
3489,2007.0,1,30.0,Pregrado
3489,2011.0,1,61.0,Pregrado
3489,2013.0,2,30.0,Pregrado
3489,2010.0,2,41.0,Pregrado
3489,2005.0,1,25.0,Pregrado
3489,2013.0,1,60.0,Pregrado
3489,2001.0,1,45.0,Pregrado
3489,2012.0,2,32.0,Pregrado
3489,2000.0,1,43.0,Pregrado
3489,2007.0,2,46.0,Pregrado
3489,2004.0,1,46.0,Pregrado
3489,2012.0,1,59.0,Pregrado
3489,2005.0,2,14.0,Pregrado
3489,2003.0,1,56.0,Pregrado
3489,2006.0,1,33.0,Pregrado
3489,2008.0,1,46.0,Pregrado
3490,2001.0,2,46.0,Pregrado
3490,2000.0,1,120.0,Pregrado
3490,2001.0,1,106.0,Pregrado
3490,2000.0,2,110.0,Pregrado
3491,2001.0,1,136.0,Pregrado
3491,2000.0,1,100.0,Pregrado
3491,2000.0,2,119.0,Pregrado
3491,2001.0,2,111.0,Pregrado
3492,2006.0,1,11.0,Pregrado
3492,2012.0,2,9.0,Pregrado
3492,2011.0,2,15.0,Pregrado
3492,2001.0,2,19.0,Pregrado
3492,2004.0,1,13.0,Pregrado
3492,2006.0,2,12.0,Pregrado
3492,2007.0,2,1.0,Pregrado
3492,2009.0,2,4.0,Pregrado
3492,2003.0,1,3.0,Pregrado
3492,2007.0,2,1.0,Pregrado
3492,2007.0,2,9.0,Pregrado
3492,2007.0,2,1.0,Pregrado
3492,2008.0,2,12.0,Pregrado
3492,2010.0,2,11.0,Pregrado
3492,2007.0,2,2.0,Pregrado
3492,2012.0,1,15.0,Pregrado
3492,2007.0,1,14.0,Pregrado
3492,2000.0,1,14.0,Pregrado
3492,2002.0,1,15.0,Pregrado
3492,2005.0,1,12.0,Pregrado
3492,2005.0,2,8.0,Pregrado
3492,2013.0,1,17.0,Pregrado
3492,2004.0,2,13.0,Pregrado
3492,2011.0,1,18.0,Pregrado
3492,2000.0,2,17.0,Pregrado
3492,2009.0,1,4.0,Pregrado
3492,2013.0,2,9.0,Pregrado
3492,2003.0,2,18.0,Pregrado
3492,2001.0,1,19.0,Pregrado
3492,2008.0,1,6.0,Pregrado
3492,2010.0,1,8.0,Pregrado
3495,2011.0,1,12.0,Pregrado
3495,2011.0,2,13.0,Pregrado
3495,2013.0,2,12.0,Pregrado
3495,2009.0,2,15.0,Pregrado
3495,2010.0,2,12.0,Pregrado
3495,2010.0,1,36.0,Pregrado
3495,2013.0,1,2.0,Pregrado
3495,2012.0,2,11.0,Pregrado
3495,2008.0,2,6.0,Pregrado
3495,2012.0,1,6.0,Pregrado
3496,2011.0,1,15.0,Pregrado
3496,2007.0,1,20.0,Pregrado
3496,2012.0,1,15.0,Pregrado
3496,2003.0,2,33.0,Pregrado
3496,2002.0,2,31.0,Pregrado
3496,2010.0,1,29.0,Pregrado
3496,2013.0,1,11.0,Pregrado
3496,2008.0,1,20.0,Pregrado
3496,2003.0,1,33.0,Pregrado
3496,2002.0,1,25.0,Pregrado
3496,2005.0,1,26.0,Pregrado
3496,2009.0,1,40.0,Pregrado
3496,2006.0,1,20.0,Pregrado
3496,2004.0,1,25.0,Pregrado
3498,2000.0,1,35.0,Posgrado
3498,2004.0,2,16.0,Posgrado
3498,2005.0,1,14.0,Posgrado
3498,2006.0,1,14.0,Posgrado
3498,2004.0,1,19.0,Posgrado
3498,2006.0,2,23.0,Posgrado
3499,2000.0,1,21.0,Pregrado
3499,2000.0,2,14.0,Pregrado
3499,2001.0,2,12.0,Pregrado
3500,2013.0,2,25.0,Posgrado
3500,2009.0,1,20.0,Posgrado
3500,2012.0,2,25.0,Posgrado
3500,2010.0,1,1.0,Posgrado
3503,2012.0,1,10.0,Posgrado
3503,2007.0,2,24.0,Posgrado
3503,2010.0,1,25.0,Posgrado
3503,2011.0,1,15.0,Posgrado
3503,2008.0,2,22.0,Posgrado
3511,2009.0,1,96.0,Posgrado
3511,2013.0,2,254.0,Posgrado
3511,2010.0,1,424.0,Posgrado
3511,2012.0,1,213.0,Posgrado
3511,2012.0,2,190.0,Posgrado
3511,2009.0,2,91.0,Posgrado
3511,2011.0,2,315.0,Posgrado
3511,2007.0,2,63.0,Posgrado
3511,2008.0,1,20.0,Posgrado
3511,2010.0,2,591.0,Posgrado
3511,2008.0,2,34.0,Posgrado
3511,2011.0,1,207.0,Posgrado
3511,2013.0,1,426.0,Posgrado
3517,2013.0,2,10.0,Posgrado
3517,2010.0,1,11.0,Posgrado
3517,2012.0,1,10.0,Posgrado
3517,2008.0,2,10.0,Posgrado
3517,2013.0,1,2.0,Posgrado
3517,2007.0,1,20.0,Posgrado
3517,2010.0,2,12.0,Posgrado
3517,2009.0,2,5.0,Posgrado
3517,2012.0,2,9.0,Posgrado
3518,2008.0,1,40.0,Pregrado
3518,2013.0,2,10.0,Pregrado
3518,2013.0,1,21.0,Pregrado
3518,2001.0,1,22.0,Pregrado
3518,2003.0,2,45.0,Pregrado
3518,2007.0,2,30.0,Pregrado
3518,2006.0,2,34.0,Pregrado
3518,2000.0,2,44.0,Pregrado
3518,2002.0,1,43.0,Pregrado
3518,2005.0,1,20.0,Pregrado
3518,2003.0,1,57.0,Pregrado
3518,2007.0,1,7.0,Pregrado
3518,2010.0,2,23.0,Pregrado
3518,2002.0,2,54.0,Pregrado
3518,2009.0,1,20.0,Pregrado
3518,2000.0,1,48.0,Pregrado
3518,2012.0,1,17.0,Pregrado
3518,2010.0,1,14.0,Pregrado
3518,2012.0,2,17.0,Pregrado
3518,2004.0,2,25.0,Pregrado
3518,2004.0,1,31.0,Pregrado
3518,2006.0,1,17.0,Pregrado
3518,2001.0,2,44.0,Pregrado
3518,2005.0,2,26.0,Pregrado
3518,2008.0,2,25.0,Pregrado
3518,2009.0,2,10.0,Pregrado
3520,2002.0,2,9.0,Pregrado
3520,2000.0,1,22.0,Pregrado
3520,2001.0,1,14.0,Pregrado
3520,2000.0,2,8.0,Pregrado
3520,2001.0,2,10.0,Pregrado
3520,2002.0,1,19.0,Pregrado
3521,2002.0,1,51.0,Pregrado
3521,2003.0,2,57.0,Pregrado
3521,2011.0,1,76.0,Pregrado
3521,2010.0,2,30.0,Pregrado
3521,2001.0,2,44.0,Pregrado
3521,2000.0,2,45.0,Pregrado
3521,2009.0,1,90.0,Pregrado
3521,2001.0,1,45.0,Pregrado
3521,2006.0,1,48.0,Pregrado
3521,2007.0,2,40.0,Pregrado
3521,2013.0,1,77.0,Pregrado
3521,2002.0,2,45.0,Pregrado
3521,2010.0,1,88.0,Pregrado
3521,2003.0,1,52.0,Pregrado
3521,2005.0,1,54.0,Pregrado
3521,2012.0,2,32.0,Pregrado
3521,2006.0,2,47.0,Pregrado
3521,2013.0,2,36.0,Pregrado
3521,2012.0,1,71.0,Pregrado
3521,2007.0,1,56.0,Pregrado
3521,2004.0,1,47.0,Pregrado
3521,2009.0,2,45.0,Pregrado
3521,2005.0,2,33.0,Pregrado
3521,2000.0,1,45.0,Pregrado
3521,2008.0,1,61.0,Pregrado
3521,2008.0,2,42.0,Pregrado
3521,2011.0,2,51.0,Pregrado
3527,2011.0,2,159.0,Pregrado
3527,2005.0,1,185.0,Pregrado
3527,2013.0,2,235.0,Pregrado
3527,2001.0,2,101.0,Pregrado
3527,2003.0,1,57.0,Pregrado
3527,2005.0,2,179.0,Pregrado
3527,2000.0,1,94.0,Pregrado
3527,2004.0,2,39.0,Pregrado
3527,2000.0,2,82.0,Pregrado
3527,2002.0,1,53.0,Pregrado
3527,2012.0,1,205.0,Pregrado
3527,2002.0,2,37.0,Pregrado
3527,2003.0,2,23.0,Pregrado
3527,2006.0,2,213.0,Pregrado
3527,2006.0,1,180.0,Pregrado
3527,2001.0,1,94.0,Pregrado
3527,2013.0,1,169.0,Pregrado
3527,2011.0,1,174.0,Pregrado
3527,2004.0,1,57.0,Pregrado
3527,2012.0,2,164.0,Pregrado
3528,2002.0,2,43.0,Pregrado
3528,2004.0,2,34.0,Pregrado
3528,2008.0,1,24.0,Pregrado
3528,2003.0,2,55.0,Pregrado
3528,2011.0,1,16.0,Pregrado
3528,2003.0,1,36.0,Pregrado
3528,2000.0,1,64.0,Pregrado
3528,2008.0,2,2.0,Pregrado
3528,2006.0,1,27.0,Pregrado
3528,2001.0,1,81.0,Pregrado
3528,2005.0,1,50.0,Pregrado
3528,2001.0,2,87.0,Pregrado
3528,2013.0,2,2.0,Pregrado
3528,2000.0,2,49.0,Pregrado
3528,2006.0,2,25.0,Pregrado
3528,2002.0,1,53.0,Pregrado
3528,2007.0,2,48.0,Pregrado
3528,2005.0,2,26.0,Pregrado
3528,2007.0,1,54.0,Pregrado
3529,2002.0,2,73.0,Pregrado
3529,2006.0,1,129.0,Pregrado
3529,2006.0,2,121.0,Pregrado
3529,2004.0,1,142.0,Pregrado
3529,2000.0,2,47.0,Pregrado
3529,2005.0,2,70.0,Pregrado
3529,2009.0,2,26.0,Pregrado
3529,2003.0,2,140.0,Pregrado
3529,2011.0,1,161.0,Pregrado
3529,2004.0,2,94.0,Pregrado
3529,2012.0,1,124.0,Pregrado
3529,2005.0,1,125.0,Pregrado
3529,2013.0,1,57.0,Pregrado
3529,2008.0,2,5.0,Pregrado
3529,2011.0,2,110.0,Pregrado
3529,2010.0,1,34.0,Pregrado
3529,2002.0,1,46.0,Pregrado
3529,2012.0,2,164.0,Pregrado
3529,2007.0,1,240.0,Pregrado
3529,2007.0,2,9.0,Pregrado
3529,2010.0,2,105.0,Pregrado
3529,2008.0,1,141.0,Pregrado
3529,2013.0,2,83.0,Pregrado
3529,2009.0,1,78.0,Pregrado
3529,2001.0,1,62.0,Pregrado
3529,2000.0,1,54.0,Pregrado
3529,2003.0,1,166.0,Pregrado
3529,2001.0,2,40.0,Pregrado
3531,2005.0,1,11.0,
3531,2008.0,2,4.0,
3535,2007.0,2,26.0,Posgrado
3539,2013.0,1,17.0,Posgrado
3539,2012.0,1,20.0,Posgrado
3544,2010.0,2,32.0,Posgrado
3544,2010.0,1,10.0,Posgrado
3544,2008.0,2,8.0,Posgrado
3545,2001.0,1,70.0,Pregrado
3545,2002.0,2,40.0,Pregrado
3545,2003.0,1,31.0,Pregrado
3545,2000.0,1,22.0,Pregrado
3545,2000.0,2,7.0,Pregrado
3545,2001.0,2,30.0,Pregrado
3545,2002.0,1,18.0,Pregrado
3545,2003.0,2,20.0,Pregrado
3546,2008.0,2,14.0,Posgrado
3546,2013.0,1,26.0,Posgrado
3546,2010.0,2,18.0,Posgrado
3546,2011.0,2,25.0,Posgrado
3546,2013.0,2,19.0,Posgrado
3546,2009.0,1,6.0,Posgrado
3546,2012.0,2,25.0,Posgrado
3546,2010.0,1,10.0,Posgrado
3546,2007.0,2,13.0,Posgrado
3546,2011.0,1,24.0,Posgrado
3546,2012.0,1,22.0,Posgrado
3547,2011.0,1,1.0,Pregrado
3547,2013.0,2,1.0,Pregrado
3547,2007.0,1,22.0,Pregrado
3547,2008.0,2,20.0,Pregrado
3547,2008.0,1,30.0,Pregrado
3547,2007.0,2,15.0,Pregrado
3549,2007.0,1,24.0,Pregrado
3549,2008.0,1,36.0,Pregrado
3549,2002.0,1,91.0,Pregrado
3549,2006.0,2,11.0,Pregrado
3549,2013.0,1,103.0,Pregrado
3549,2005.0,1,32.0,Pregrado
3549,2011.0,1,83.0,Pregrado
3549,2009.0,1,82.0,Pregrado
3549,2007.0,2,18.0,Pregrado
3549,2010.0,1,63.0,Pregrado
3549,2006.0,1,36.0,Pregrado
3549,2011.0,2,50.0,Pregrado
3549,2005.0,2,12.0,Pregrado
3549,2000.0,1,114.0,Pregrado
3549,2004.0,1,41.0,Pregrado
3549,2012.0,1,110.0,Pregrado
3549,2009.0,2,37.0,Pregrado
3549,2003.0,1,72.0,Pregrado
3549,2012.0,2,49.0,Pregrado
3549,2008.0,2,39.0,Pregrado
3549,2013.0,2,43.0,Pregrado
3549,2010.0,2,35.0,Pregrado
3550,2000.0,1,74.0,
3550,2004.0,2,55.0,
3550,2006.0,2,57.0,
3550,2000.0,2,65.0,
3550,2004.0,1,28.0,
3550,2001.0,1,50.0,
3550,2003.0,2,57.0,
3550,2001.0,2,55.0,
3550,2006.0,1,262.0,
3550,2005.0,2,153.0,
3550,2003.0,1,71.0,
3550,2002.0,1,38.0,
3550,2005.0,1,68.0,
3550,2002.0,2,45.0,
3551,2007.0,1,73.0,Pregrado
3551,2000.0,1,19.0,Pregrado
3551,2009.0,1,84.0,Pregrado
3551,2006.0,2,16.0,Pregrado
3551,2006.0,1,50.0,Pregrado
3551,2004.0,1,6.0,Pregrado
3551,2012.0,2,46.0,Pregrado
3551,2010.0,1,50.0,Pregrado
3551,2001.0,1,27.0,Pregrado
3551,2013.0,2,38.0,Pregrado
3551,2013.0,1,37.0,Pregrado
3551,2008.0,2,42.0,Pregrado
3551,2004.0,2,10.0,Pregrado
3551,2005.0,2,35.0,Pregrado
3551,2005.0,1,17.0,Pregrado
3551,2011.0,2,42.0,Pregrado
3551,2011.0,1,56.0,Pregrado
3551,2012.0,1,51.0,Pregrado
3551,2010.0,2,52.0,Pregrado
3551,2007.0,2,159.0,Pregrado
3551,2009.0,2,68.0,Pregrado
3551,2000.0,2,38.0,Pregrado
3551,2008.0,1,68.0,Pregrado
3551,2001.0,2,52.0,Pregrado
3552,2013.0,2,11.0,Pregrado
3552,2009.0,2,19.0,Pregrado
3552,2007.0,1,62.0,Pregrado
3552,2008.0,2,25.0,Pregrado
3552,2011.0,1,7.0,Pregrado
3552,2011.0,2,6.0,Pregrado
3552,2006.0,2,11.0,Pregrado
3552,2013.0,1,11.0,Pregrado
3552,2010.0,2,8.0,Pregrado
3552,2012.0,2,10.0,Pregrado
3552,2004.0,2,10.0,Pregrado
3552,2005.0,2,6.0,Pregrado
3552,2010.0,1,75.0,Pregrado
3552,2003.0,2,18.0,Pregrado
3552,2012.0,1,10.0,Pregrado
3552,2004.0,1,20.0,Pregrado
3552,2005.0,1,14.0,Pregrado
3552,2006.0,1,13.0,Pregrado
3553,2008.0,2,12.0,Pregrado
3553,2012.0,1,25.0,Pregrado
3553,2005.0,2,5.0,Pregrado
3553,2012.0,2,18.0,Pregrado
3553,2010.0,1,42.0,Pregrado
3553,2011.0,2,22.0,Pregrado
3553,2011.0,1,21.0,Pregrado
3553,2013.0,2,21.0,Pregrado
3553,2005.0,1,5.0,Pregrado
3553,2013.0,1,10.0,Pregrado
3553,2010.0,2,16.0,Pregrado
3553,2009.0,2,15.0,Pregrado
3554,2009.0,2,20.0,Pregrado
3554,2009.0,2,1.0,Pregrado
3554,2008.0,1,14.0,Pregrado
3554,2008.0,1,12.0,Pregrado
3554,2009.0,2,9.0,Pregrado
3554,2010.0,1,48.0,Pregrado
3554,2010.0,1,6.0,Pregrado
3554,2010.0,1,5.0,Pregrado
3554,2010.0,1,8.0,Pregrado
3554,2010.0,1,4.0,Pregrado
3554,2008.0,1,56.0,Pregrado
3554,2009.0,2,15.0,Pregrado
3554,2009.0,2,1.0,Pregrado
3554,2010.0,1,1.0,Pregrado
3554,2010.0,1,8.0,Pregrado
3554,2010.0,1,11.0,Pregrado
3554,2010.0,1,13.0,Pregrado
3554,2010.0,1,23.0,Pregrado
3554,2010.0,1,2.0,Pregrado
3554,2010.0,1,7.0,Pregrado
3554,2010.0,1,5.0,Pregrado
3554,2009.0,2,5.0,Pregrado
3554,2010.0,2,1.0,Pregrado
3554,2010.0,2,13.0,Pregrado
3554,2010.0,2,15.0,Pregrado
3554,2009.0,2,2.0,Pregrado
3554,2009.0,2,2.0,Pregrado
3554,2009.0,2,3.0,Pregrado
3554,2010.0,2,1.0,Pregrado
3554,2009.0,2,11.0,Pregrado
3554,2007.0,2,1.0,Pregrado
3554,2013.0,1,6.0,Pregrado
3554,2008.0,2,4.0,Pregrado
3554,2009.0,1,37.0,Pregrado
3554,2009.0,1,11.0,Pregrado
3554,2009.0,1,1.0,Pregrado
3554,2009.0,1,32.0,Pregrado
3554,2009.0,1,12.0,Pregrado
3554,2011.0,2,19.0,Pregrado
3554,2011.0,2,32.0,Pregrado
3554,2013.0,2,1.0,Pregrado
3554,2007.0,2,35.0,Pregrado
3554,2013.0,1,12.0,Pregrado
3554,2008.0,2,1.0,Pregrado
3554,2004.0,1,93.0,Pregrado
3554,2011.0,1,42.0,Pregrado
3554,2013.0,1,2.0,Pregrado
3554,2011.0,1,1.0,Pregrado
3554,2011.0,1,3.0,Pregrado
3554,2007.0,1,13.0,Pregrado
3554,2007.0,1,22.0,Pregrado
3554,2007.0,1,19.0,Pregrado
3554,2007.0,1,3.0,Pregrado
3554,2003.0,1,38.0,Pregrado
