Codigo SNIES del programa,Año,Semestre,ID Sexo,Inscripciones
3643,2019,1,2,80
3661,2019,1,1,19
3662,2019,1,2,40
3671,2019,1,1,27
3677,2019,1,2,6
3678,2019,1,1,140
3679,2019,1,1,97
3680,2019,1,2,314
3684,2019,1,2,181
3685,2019,1,1,14
3687,2019,1,1,88
3689,2019,1,1,456
3695,2019,1,1,11
3707,2019,1,2,131
3725,2019,1,1,69
3726,2019,1,2,309
3728,2019,1,2,248
3729,2019,1,2,937
3731,2019,1,1,44
3733,2019,1,1,8
3735,2019,1,2,5
3736,2019,1,2,109
3737,2019,1,2,4
3738,2019,1,2,77
3739,2019,1,2,182
3741,2019,1,1,1
3742,2019,1,2,44
3743,2019,1,2,13
3744,2019,1,1,20
3745,2019,1,1,55
3746,2019,1,2,159
3747,2019,1,1,42
3750,2019,1,2,5
3751,2019,1,2,17
3753,2019,1,2,10
3754,2019,1,1,1
3755,2019,1,1,2
3756,2019,1,2,7
3758,2019,1,2,9
3762,2019,1,2,97
3765,2019,1,1,135
3766,2019,1,2,20
3778,2019,1,1,67
3788,2019,1,2,56
3789,2019,1,1,116
3790,2019,1,1,88
3792,2019,1,1,23
3801,2019,1,1,414
3806,2019,1,1,1
3809,2019,1,1,51
3827,2019,1,2,9
3828,2019,1,1,10
3830,2019,1,1,56
3831,2019,1,2,57
3833,2019,1,2,189
3835,2019,1,1,70
3836,2019,1,1,46
3840,2019,1,1,37
3841,2019,1,1,22
3842,2019,1,2,34
3843,2019,1,2,43
3846,2019,1,2,101
3847,2019,1,1,100
3849,2019,1,2,7
3854,2019,1,2,46
3855,2019,1,1,66
3885,2019,1,1,17
3888,2019,1,1,47
3889,2019,1,2,12
3893,2019,1,1,22
3896,2019,1,1,96
3899,2019,1,1,58
3904,2019,1,2,40
3905,2019,1,1,9
3916,2019,1,1,10
3918,2019,1,1,30
3920,2019,1,2,150
3926,2019,1,2,659
3928,2019,1,2,636
3929,2019,1,1,84
3933,2019,1,1,31
3938,2019,1,2,54
3948,2019,1,2,56
3952,2019,1,2,30
3969,2019,1,1,137
3983,2019,1,1,94
3986,2019,1,2,13
3992,2019,1,2,57
4000,2019,1,2,425
4010,2019,1,2,134
4017,2019,1,1,275
4019,2019,1,2,76
4024,2019,1,2,1
4035,2019,1,2,171
4036,2019,1,2,64
4041,2019,1,2,42
4042,2019,1,2,16
4045,2019,1,1,33
4048,2019,1,1,252
4052,2019,1,1,1
4053,2019,1,2,2
4057,2019,1,1,167
4063,2019,1,2,49
4064,2019,1,1,183
4065,2019,1,1,35
4066,2019,1,2,112
4067,2019,1,2,37
4068,2019,1,1,127
4069,2019,1,1,109
4071,2019,1,1,53
4072,2019,1,2,35
4073,2019,1,2,82
4074,2019,1,1,2
4078,2019,1,1,8
4080,2019,1,2,168
4083,2019,1,1,82
4084,2019,1,2,173
4086,2019,1,1,82
4087,2019,1,1,136
4088,2019,1,1,292
4090,2019,1,1,112
4092,2019,1,1,78
4093,2019,1,1,101
4112,2019,1,1,209
4113,2019,1,2,101
4114,2019,1,2,96
4115,2019,1,1,66
4118,2019,1,2,28
4120,2019,1,2,71
4121,2019,1,2,63
4122,2019,1,1,80
4123,2019,1,1,87
4124,2019,1,2,69
4125,2019,1,2,82
4126,2019,1,1,50
4129,2019,1,1,21
4136,2019,1,1,61
4140,2019,1,1,63
4142,2019,1,1,14
4148,2019,1,1,18
4157,2019,1,2,150
4159,2019,1,1,6
4160,2019,1,1,51
4164,2019,1,2,33
4166,2019,1,1,20
4167,2019,1,1,186
4169,2019,1,2,138
4175,2019,1,2,34
4176,2019,1,2,116
4191,2019,1,1,18
4201,2019,1,1,16
4203,2019,1,2,17
4206,2019,1,1,44
4208,2019,1,2,130
4209,2019,1,2,20
4239,2019,1,1,25
4240,2019,1,2,133
4241,2019,1,1,334
4243,2019,1,2,1
4245,2019,1,2,15
4247,2019,1,2,193
4250,2019,1,1,14
4254,2019,1,1,1223
4255,2019,1,2,73
4256,2019,1,1,20
4257,2019,1,2,15
4266,2019,1,1,14
4267,2019,1,1,8
4278,2019,1,1,14
4279,2019,1,2,3
4282,2019,1,2,259
4292,2019,1,2,96
4305,2019,1,2,26
4312,2019,1,2,69
4317,2019,1,1,52
4318,2019,1,2,264
4319,2019,1,2,143
4322,2019,1,1,117
4335,2019,1,2,19
4336,2019,1,1,144
4338,2019,1,1,202
4340,2019,1,1,104
4343,2019,1,1,15
4349,2019,1,2,32
4350,2019,1,1,12
4354,2019,1,2,93
4355,2019,1,2,141
4356,2019,1,2,109
4358,2019,1,2,68
4361,2019,1,2,25
4363,2019,1,1,31
4368,2019,1,1,161
4376,2019,1,2,49
4382,2019,1,1,108
4389,2019,1,2,52
4400,2019,1,2,2
4405,2019,1,2,346
4417,2019,1,2,34
4419,2019,1,1,16
4420,2019,1,1,16
4425,2019,1,1,2
4439,2019,1,1,39
4442,2019,1,2,103
4443,2019,1,2,23
4448,2019,1,1,45
4450,2019,1,2,9
4453,2019,1,2,14
4456,2019,1,1,10
4457,2019,1,1,20
4458,2019,1,1,54
4460,2019,1,2,60
4465,2019,1,2,25
4466,2019,1,1,21
4467,2019,1,2,41
4476,2019,1,1,3
4480,2019,1,1,10
4481,2019,1,1,93
4489,2019,1,1,11
4492,2019,1,1,253
4498,2019,1,1,74
4526,2019,1,2,10
4541,2019,1,1,97
4543,2019,1,2,18
4551,2019,1,2,25
4552,2019,1,2,7
4565,2019,1,2,33
4575,2019,1,2,65
4579,2019,1,1,26
4593,2019,1,1,5
4615,2019,1,2,4
4627,2019,1,1,112
4656,2019,1,2,12
4657,2019,1,2,7
4665,2019,1,2,9
4670,2019,1,1,48
4671,2019,1,2,34
4674,2019,1,2,5
4678,2019,1,2,231
4687,2019,1,1,65
4688,2019,1,1,84
4689,2019,1,1,47
4690,2019,1,1,235
4693,2019,1,2,3
4710,2019,1,2,124
4730,2019,1,1,15
4744,2019,1,1,12
4753,2019,1,2,237
4758,2019,1,2,8
4759,2019,1,1,41
4768,2019,1,2,106
4770,2019,1,2,25
4784,2019,1,2,27
4797,2019,1,2,64
4802,2019,1,1,10
4803,2019,1,2,41
4808,2019,1,2,22
4809,2019,1,1,9
4810,2019,1,2,2
4814,2019,1,2,66
4821,2019,1,1,20
4822,2019,1,2,160
4826,2019,1,2,9
4827,2019,1,2,137
4828,2019,1,1,27
4830,2019,1,1,32
4832,2019,1,2,56
4833,2019,1,2,21
4849,2019,1,2,12
4852,2019,1,1,4
4860,2019,1,1,14
4863,2019,1,2,286
4868,2019,1,1,20
4876,2019,1,1,167
4877,2019,1,2,17
4879,2019,1,2,121
4895,2019,1,2,1
4899,2019,1,2,136
4902,2019,1,1,2
4904,2019,1,1,28
4905,2019,1,2,3
4907,2019,1,1,13
4909,2019,1,2,1
4911,2019,1,1,198
4912,2019,1,2,24
4917,2019,1,1,35
4924,2019,1,2,19
4925,2019,1,1,92
4929,2019,1,1,7
4930,2019,1,1,6
4936,2019,1,2,1
4937,2019,1,2,17
4940,2019,1,2,14
4948,2019,1,2,340
4950,2019,1,1,20
4951,2019,1,1,57
4952,2019,1,2,213
4953,2019,1,1,45
4956,2019,1,2,17
4963,2019,1,1,213
4969,2019,1,1,9
4978,2019,1,2,204
4980,2019,1,1,29
4981,2019,1,1,123
4995,2019,1,2,90
5000,2019,1,2,43
5002,2019,1,2,278
5019,2019,1,2,164
5022,2019,1,1,48
5023,2019,1,1,26
5027,2019,1,1,12
5028,2019,1,2,18
5037,2019,1,2,21
5046,2019,1,1,12
5054,2019,1,1,3
5056,2019,1,1,32
5063,2019,1,2,39
5064,2019,1,1,126
5066,2019,1,1,23
5067,2019,1,1,14
5068,2019,1,1,8
5069,2019,1,1,30
5070,2019,1,2,85
5074,2019,1,2,3
5075,2019,1,1,27
5076,2019,1,1,11
5081,2019,1,2,13
5091,2019,1,1,32
5093,2019,1,1,12
5094,2019,1,2,47
5095,2019,1,2,216
5097,2019,1,2,110
5100,2019,1,2,400
5102,2019,1,1,23
5110,2019,1,2,855
5114,2019,1,1,143
5116,2019,1,2,556
5128,2019,1,2,25
5129,2019,1,2,292
5130,2019,1,1,14
5132,2019,1,1,76
5133,2019,1,1,16
5134,2019,1,1,22
5161,2019,1,1,1
5170,2019,1,1,27
5173,2019,1,2,47
5174,2019,1,1,23
5182,2019,1,1,7
5183,2019,1,2,11
5223,2019,1,1,267
5235,2019,1,2,31
5236,2019,1,1,5
5238,2019,1,1,14
5243,2019,1,2,95
5244,2019,1,2,102
5262,2019,1,2,2
5265,2019,1,1,9
5268,2019,1,2,340
5269,2019,1,1,563
5274,2019,1,2,149
5275,2019,1,2,29
5276,2019,1,1,32
5279,2019,1,2,3
5281,2019,1,2,67
5291,2019,1,2,13
5296,2019,1,2,5
5307,2019,1,1,24
5311,2019,1,1,22
5315,2019,1,2,53
5317,2019,1,1,47
5322,2019,1,2,5
5329,2019,1,1,20
5330,2019,1,1,4
5331,2019,1,1,9
5370,2019,1,2,111
5371,2019,1,2,170
5373,2019,1,2,240
5376,2019,1,1,84
5377,2019,1,1,29
5379,2019,1,2,29
5381,2019,1,2,72
5382,2019,1,1,116
5383,2019,1,2,51
5384,2019,1,2,122
5385,2019,1,1,19
5390,2019,1,1,181
5391,2019,1,2,25
5394,2019,1,2,24
5406,2019,1,2,44
5407,2019,1,1,123
5408,2019,1,2,60
5427,2019,1,1,43
5428,2019,1,1,40
5456,2019,1,1,84
5461,2019,1,1,31
5484,2019,1,2,421
5505,2019,1,1,88
5511,2019,1,1,46
5512,2019,1,2,32
5528,2019,1,2,38
5530,2019,1,1,69
5536,2019,1,1,84
5539,2019,1,1,36
5541,2019,1,1,16
5542,2019,1,2,51
5544,2019,1,1,15
5548,2019,1,1,2
5550,2019,1,2,5
5579,2019,1,1,32
5580,2019,1,1,11
5595,2019,1,2,1
5608,2019,1,2,13
5609,2019,1,2,60
5645,2019,1,2,16
5651,2019,1,1,1
5731,2019,1,2,146
5798,2019,1,2,28
5814,2019,1,1,85
5815,2019,1,1,58
5816,2019,1,1,66
5923,2019,1,1,1
5924,2019,1,2,28
5961,2019,1,2,6
5974,2019,1,1,11
5983,2019,1,2,15
5985,2019,1,1,20
5986,2019,1,1,105
6011,2019,1,1,13
6012,2019,1,2,26
6062,2019,1,1,35
6065,2019,1,1,3
6067,2019,1,1,22
6081,2019,1,1,14
6082,2019,1,1,15
6083,2019,1,1,11
6088,2019,1,1,15
6101,2019,1,2,154
6112,2019,1,2,96
6121,2019,1,2,47
6123,2019,1,2,71
6124,2019,1,1,10
6140,2019,1,2,16
6142,2019,1,1,35
6173,2019,1,2,6
6182,2019,1,2,22
6183,2019,1,1,54
6184,2019,1,1,22
6185,2019,1,1,24
6187,2019,1,2,45
6216,2019,1,2,1
6244,2019,1,2,51
6316,2019,1,2,7
6357,2019,1,2,26
6358,2019,1,2,82
6359,2019,1,2,58
6372,2019,1,2,43
6463,2019,1,1,3
6465,2019,1,1,1
6525,2019,1,2,116
6527,2019,1,1,55
6532,2019,1,2,15
6544,2019,1,2,565
6554,2019,1,1,8
6555,2019,1,1,2
6564,2019,1,1,328
6567,2019,1,2,683
6569,2019,1,2,8
6572,2019,1,1,2
6573,2019,1,2,36
6575,2019,1,1,298
6577,2019,1,1,2
6580,2019,1,2,21
6582,2019,1,2,2
6591,2019,1,2,60
6595,2019,1,2,24
6606,2019,1,2,57
6624,2019,1,1,8
6632,2019,1,2,74
6633,2019,1,2,30
6640,2019,1,2,36
6644,2019,1,1,174
6646,2019,1,1,284
6647,2019,1,1,48
6658,2019,1,2,28
6660,2019,1,1,148
6661,2019,1,2,11
6662,2019,1,2,5
6664,2019,1,1,57
6675,2019,1,2,12
6686,2019,1,1,187
6687,2019,1,2,101
6690,2019,1,2,1
6694,2019,1,1,14
6699,2019,1,1,186
6707,2019,1,1,36
6710,2019,1,2,105
6711,2019,1,1,99
6726,2019,1,1,241
6741,2019,1,1,6
7024,2019,1,1,18
7031,2019,1,1,21
7054,2019,1,1,76
7093,2019,1,1,94
7094,2019,1,2,233
7095,2019,1,1,120
7103,2019,1,2,16
7108,2019,1,2,178
7112,2019,1,2,540
7113,2019,1,1,143
7129,2019,1,1,30
7135,2019,1,1,28
7150,2019,1,1,165
7170,2019,1,1,12
7171,2019,1,1,199
7179,2019,1,2,1
7183,2019,1,2,7
7193,2019,1,2,11
7198,2019,1,2,36
7206,2019,1,1,16
7214,2019,1,1,3
7215,2019,1,1,193
7221,2019,1,2,42
7222,2019,1,2,37
7225,2019,1,2,7
7226,2019,1,1,22
7227,2019,1,1,3
7228,2019,1,1,2
7233,2019,1,2,29
7234,2019,1,2,57
7238,2019,1,2,255
7241,2019,1,2,23
7242,2019,1,2,13
7243,2019,1,2,35
7246,2019,1,2,70
7247,2019,1,1,56
7249,2019,1,1,5
7254,2019,1,2,30
7255,2019,1,1,86
7258,2019,1,1,93
7259,2019,1,1,13
7283,2019,1,1,15
7305,2019,1,2,12
7306,2019,1,1,354
7309,2019,1,2,406
7311,2019,1,1,1
7348,2019,1,2,112
7349,2019,1,2,25
7351,2019,1,2,334
7400,2019,1,2,35
7405,2019,1,1,88
7406,2019,1,2,114
7440,2019,1,1,8
7446,2019,1,2,1
7465,2019,1,2,138
7470,2019,1,1,136
7475,2019,1,1,21
7490,2019,1,1,3
7510,2019,1,2,11
7511,2019,1,2,222
7512,2019,1,1,11
7514,2019,1,2,9
7518,2019,1,2,103
7519,2019,1,2,161
7520,2019,1,2,358
7522,2019,1,1,21
7545,2019,1,2,15
7550,2019,1,2,20
7561,2019,1,1,47
7565,2019,1,1,1
7567,2019,1,1,20
7570,2019,1,1,44
7571,2019,1,2,39
7576,2019,1,2,9
7620,2019,1,1,17
7686,2019,1,2,4
7687,2019,1,1,68
7689,2019,1,1,19
7690,2019,1,1,9
7730,2019,1,1,3
7731,2019,1,2,56
7740,2019,1,1,12
7741,2019,1,2,18
7745,2019,1,2,36
7750,2019,1,1,82
7766,2019,1,2,1
7772,2019,1,2,113
7773,2019,1,1,130
7774,2019,1,2,1
7777,2019,1,1,159
7796,2019,1,2,50
7800,2019,1,1,812
7813,2019,1,2,53
7815,2019,1,1,22
7816,2019,1,1,92
7817,2019,1,2,48
7821,2019,1,2,107
7822,2019,1,1,189
7824,2019,1,2,46
7827,2019,1,2,25
7830,2019,1,2,198
7856,2019,1,2,25
7867,2019,1,1,2
7874,2019,1,1,106
7905,2019,1,1,15
7915,2019,1,2,11
7920,2019,1,2,66
7945,2019,1,1,48
7950,2019,1,2,94
8012,2019,1,1,15
8015,2019,1,2,516
8025,2019,1,2,3
8042,2019,1,1,17
8044,2019,1,1,2
8050,2019,1,2,39
8065,2019,1,1,20
8079,2019,1,1,68
8085,2019,1,1,177
8088,2019,1,2,31
8105,2019,1,1,76
8114,2019,1,2,69
8118,2019,1,2,26
8120,2019,1,1,84
8123,2019,1,1,15
8124,2019,1,1,46
8146,2019,1,2,65
8148,2019,1,2,12
8149,2019,1,1,36
8162,2019,1,1,1
8167,2019,1,1,7
8170,2019,1,1,290
8174,2019,1,1,12
8179,2019,1,1,52
8180,2019,1,1,46
8182,2019,1,2,155
8189,2019,1,2,168
8193,2019,1,2,2
8198,2019,1,1,36
8207,2019,1,1,40
8230,2019,1,2,19
8240,2019,1,1,4
8242,2019,1,2,20
8255,2019,1,1,78
8265,2019,1,1,11
8321,2019,1,1,28
8322,2019,1,2,20
8324,2019,1,2,16
8340,2019,1,2,23
8345,2019,1,1,243
8359,2019,1,2,1542
8375,2019,1,1,22
8380,2019,1,1,79
8385,2019,1,1,4
8405,2019,1,2,288
8410,2019,1,1,16
8413,2019,1,1,17
8417,2019,1,2,24
8431,2019,1,1,52
8436,2019,1,1,23
8441,2019,1,2,177
8444,2019,1,2,145
8453,2019,1,1,58
8460,2019,1,1,33
8470,2019,1,2,86
8473,2019,1,2,119
8498,2019,1,1,13
8501,2019,1,1,23
8503,2019,1,1,26
8510,2019,1,1,18
8559,2019,1,2,105
8562,2019,1,2,78
8573,2019,1,1,29
8577,2019,1,2,34
8579,2019,1,1,11
8581,2019,1,1,2
8583,2019,1,1,1
8585,2019,1,2,11
8589,2019,1,2,8
8602,2019,1,2,17
8606,2019,1,1,30
8621,2019,1,2,25
8622,2019,1,2,45
8630,2019,1,1,58
8660,2019,1,1,27
8663,2019,1,2,31
8675,2019,1,1,282
8687,2019,1,1,1
8690,2019,1,1,15
8697,2019,1,2,19
8704,2019,1,1,380
8718,2019,1,1,30
8720,2019,1,2,8
8739,2019,1,2,1
8742,2019,1,1,81
8784,2019,1,2,7
8863,2019,1,1,24
8893,2019,1,2,148
8894,2019,1,1,157
8895,2019,1,1,284
8903,2019,1,1,25
8922,2019,1,2,12
8923,2019,1,2,78
8939,2019,1,1,43
8958,2019,1,2,15
8967,2019,1,2,128
8971,2019,1,1,90
8973,2019,1,1,30
8975,2019,1,2,31
8979,2019,1,1,29
9001,2019,1,1,77
9011,2019,1,2,25
9047,2019,1,1,9
9070,2019,1,1,9
9105,2019,1,1,178
9113,2019,1,2,4
9120,2019,1,2,239
9144,2019,1,1,160
9235,2019,1,1,17
9245,2019,1,2,56
9252,2019,1,2,21
9253,2019,1,2,16
9254,2019,1,1,149
9257,2019,1,1,1
9258,2019,1,2,9
9261,2019,1,2,11
9285,2019,1,1,98
9286,2019,1,1,79
9290,2019,1,2,12
9291,2019,1,2,6
9294,2019,1,1,31
9295,2019,1,1,3
9296,2019,1,2,6
9297,2019,1,2,19
9299,2019,1,2,27
9302,2019,1,2,2
9303,2019,1,2,7
9304,2019,1,1,19
9312,2019,1,2,77
9313,2019,1,2,18
9315,2019,1,1,12
9317,2019,1,1,17
9318,2019,1,1,18
9319,2019,1,1,16
9335,2019,1,1,137
9340,2019,1,1,7
9345,2019,1,2,54
9350,2019,1,2,523
9360,2019,1,1,8
9363,2019,1,2,12
9367,2019,1,2,18
9379,2019,1,2,47
9385,2019,1,1,90
9387,2019,1,1,37
9390,2019,1,1,26
9395,2019,1,1,218
9399,2019,1,2,64
9417,2019,1,1,2
9421,2019,1,1,12
9425,2019,1,2,71
9440,2019,1,2,90
9446,2019,1,1,19
9449,2019,1,2,22
9451,2019,1,2,58
9455,2019,1,1,20
9456,2019,1,1,13
9459,2019,1,2,10
9462,2019,1,1,2
9465,2019,1,1,15
9466,2019,1,1,171
9480,2019,1,1,377
9486,2019,1,2,83
9487,2019,1,1,167
9488,2019,1,2,649
9490,2019,1,1,14
9491,2019,1,1,44
9502,2019,1,1,3
9503,2019,1,2,41
9508,2019,1,1,169
9509,2019,1,1,43
9511,2019,1,2,5
9517,2019,1,1,164
9518,2019,1,1,36
9524,2019,1,2,14
9525,2019,1,2,28
9527,2019,1,2,20
9528,2019,1,2,91
9537,2019,1,1,13
9547,2019,1,1,49
9548,2019,1,1,115
9559,2019,1,2,20
9567,2019,1,1,38
9580,2019,1,1,137
9583,2019,1,1,16
9584,2019,1,2,16
9636,2019,1,1,12
9666,2019,1,1,5
9672,2019,1,2,262
9686,2019,1,1,947
9687,2019,1,2,73
9689,2019,1,2,10
9690,2019,1,2,5
9691,2019,1,1,527
9693,2019,1,1,652
9703,2019,1,1,38
9714,2019,1,1,2
9717,2019,1,2,12
9725,2019,1,2,2
9727,2019,1,2,25
9752,2019,1,2,9
9757,2019,1,1,302
9759,2019,1,2,14
9761,2019,1,1,34
9766,2019,1,1,43
9786,2019,1,2,41
9794,2019,1,1,362
9803,2019,1,1,14
9806,2019,1,2,98
9809,2019,1,2,54
9811,2019,1,1,127
9812,2019,1,1,4
9818,2019,1,1,46
9829,2019,1,1,89
9833,2019,1,2,105
9839,2019,1,1,234
9843,2019,1,2,46
9853,2019,1,2,379
9872,2019,1,2,56
9873,2019,1,1,26
9874,2019,1,2,10
9877,2019,1,1,251
9878,2019,1,2,27
9881,2019,1,1,16
9882,2019,1,2,60
9888,2019,1,1,64
9897,2019,1,1,271
9899,2019,1,1,104
9915,2019,1,2,5
9942,2019,1,1,126
9949,2019,1,1,7
9963,2019,1,2,26
9968,2019,1,1,23
9976,2019,1,1,26
9980,2019,1,2,41
9991,2019,1,2,94
10013,2019,1,1,54
10036,2019,1,2,85
10052,2019,1,1,69
10057,2019,1,2,4
10059,2019,1,1,1974
10062,2019,1,1,359
10073,2019,1,2,126
10079,2019,1,1,41
10082,2019,1,1,4
10083,2019,1,1,5
10093,2019,1,2,120
10103,2019,1,1,239
10110,2019,1,1,60
10123,2019,1,1,10
10124,2019,1,2,41
10126,2019,1,1,26
10127,2019,1,1,64
10148,2019,1,1,10
10158,2019,1,2,137
10159,2019,1,1,52
10162,2019,1,1,29
10163,2019,1,2,11
10164,2019,1,1,101
10171,2019,1,1,227
10200,2019,1,2,14
10212,2019,1,2,38
10213,2019,1,1,68
10215,2019,1,1,26
10223,2019,1,1,707
10224,2019,1,1,29
10227,2019,1,1,10
10228,2019,1,2,9
10233,2019,1,1,22
10243,2019,1,1,83
10252,2019,1,1,100
10264,2019,1,1,82
10286,2019,1,2,214
10329,2019,1,1,14
10333,2019,1,1,22
10335,2019,1,1,1
10339,2019,1,2,584
10341,2019,1,1,18
10349,2019,1,2,30
10363,2019,1,1,2
10369,2019,1,2,10
10380,2019,1,2,39
10383,2019,1,1,5
10397,2019,1,1,27
10401,2019,1,2,487
10406,2019,1,2,28
10416,2019,1,1,79
10425,2019,1,2,3
10430,2019,1,2,117
10448,2019,1,1,41
10461,2019,1,2,119
10462,2019,1,1,84
10463,2019,1,2,133
10464,2019,1,2,127
10508,2019,1,1,169
10522,2019,1,1,637
10528,2019,1,2,83
10531,2019,1,1,73
10538,2019,1,2,27
10544,2019,1,2,16
10547,2019,1,2,155
10554,2019,1,2,402
10555,2019,1,1,137
10561,2019,1,1,204
10569,2019,1,1,319
10571,2019,1,1,171
10574,2019,1,1,315
10578,2019,1,2,368
10580,2019,1,2,1
10587,2019,1,1,40
10589,2019,1,1,23
10614,2019,1,2,347
10615,2019,1,1,119
10625,2019,1,1,66
10626,2019,1,1,16
10633,2019,1,2,51
10639,2019,1,2,25
10658,2019,1,2,73
10663,2019,1,1,4
10672,2019,1,1,26
10673,2019,1,2,3
10674,2019,1,2,2
10675,2019,1,2,2
10678,2019,1,2,7
10681,2019,1,1,6
10688,2019,1,2,133
10725,2019,1,1,13
10734,2019,1,2,2
10752,2019,1,1,12
10756,2019,1,2,24
10766,2019,1,1,34
10768,2019,1,1,30
10800,2019,1,2,14
10814,2019,1,2,46
10818,2019,1,2,34
10835,2019,1,2,8
10839,2019,1,1,44
10851,2019,1,1,26
10852,2019,1,2,53
10858,2019,1,2,6
10862,2019,1,1,144
10872,2019,1,1,12
10883,2019,1,2,2
10903,2019,1,2,240
10905,2019,1,2,36
10922,2019,1,2,150
10923,2019,1,1,102
10925,2019,1,2,4
10931,2019,1,2,18
10940,2019,1,2,10
10955,2019,1,2,228
10963,2019,1,2,66
10969,2019,1,1,55
10972,2019,1,1,8
10977,2019,1,2,28
10980,2019,1,2,44
10982,2019,1,1,3
10993,2019,1,1,151
10995,2019,1,2,41
11001,2019,1,2,58
11004,2019,1,2,256
11007,2019,1,2,581
11024,2019,1,1,17
11047,2019,1,1,3
11048,2019,1,2,2
11058,2019,1,1,31
11070,2019,1,1,18
11078,2019,1,1,28
11102,2019,1,2,6
11108,2019,1,1,28
11109,2019,1,2,3
11121,2019,1,2,1
11123,2019,1,1,367
11128,2019,1,1,71
11183,2019,1,1,22
11184,2019,1,1,3
11185,2019,1,1,15
11188,2019,1,1,18
11197,2019,1,1,16
11198,2019,1,2,6
11203,2019,1,2,190
11206,2019,1,2,1
11212,2019,1,1,193
11221,2019,1,2,304
11247,2019,1,2,26
11257,2019,1,1,14
11264,2019,1,1,21
11268,2019,1,1,11
11269,2019,1,2,23
11273,2019,1,1,5
11274,2019,1,1,54
11278,2019,1,1,496
11290,2019,1,2,10
11298,2019,1,1,5
11299,2019,1,2,5
11301,2019,1,2,25
11302,2019,1,2,714
11305,2019,1,2,91
11310,2019,1,2,44
11322,2019,1,2,4
11324,2019,1,1,15
11327,2019,1,1,8
11337,2019,1,2,2
11360,2019,1,2,1
11363,2019,1,1,89
11369,2019,1,1,103
11379,2019,1,1,260
11396,2019,1,1,108
11401,2019,1,1,1
11417,2019,1,1,948
11422,2019,1,1,7
11428,2019,1,2,61
11437,2019,1,1,81
11439,2019,1,1,40
11443,2019,1,1,122
11452,2019,1,1,41
11455,2019,1,2,86
11457,2019,1,1,18
11460,2019,1,1,114
11463,2019,1,1,4
11473,2019,1,1,138
11474,2019,1,2,17
11480,2019,1,1,49
11489,2019,1,1,54
11505,2019,1,2,187
11515,2019,1,2,1
11519,2019,1,2,40
11538,2019,1,2,7
11557,2019,1,1,125
11575,2019,1,1,119
11577,2019,1,2,284
11578,2019,1,2,145
11584,2019,1,2,25
11588,2019,1,1,51
11604,2019,1,1,436
11632,2019,1,1,329
11648,2019,1,1,31
11656,2019,1,2,34
11675,2019,1,1,344
11706,2019,1,1,41
11716,2019,1,2,27
11718,2019,1,2,12
11734,2019,1,2,112
11737,2019,1,2,20
11773,2019,1,1,5
11805,2019,1,1,767
11815,2019,1,2,12
11817,2019,1,1,55
11820,2019,1,1,2
11822,2019,1,1,1
11832,2019,1,1,33
11833,2019,1,2,13
11834,2019,1,1,3
11835,2019,1,2,26
11845,2019,1,2,198
11846,2019,1,2,71
11858,2019,1,2,51
11860,2019,1,1,33
11861,2019,1,2,13
11874,2019,1,1,41
11879,2019,1,1,20
11880,2019,1,2,49
11882,2019,1,2,52
11911,2019,1,1,97
11916,2019,1,1,49
11917,2019,1,1,95
11918,2019,1,1,26
11925,2019,1,2,27
11927,2019,1,2,42
11941,2019,1,1,20
11950,2019,1,2,28
11958,2019,1,2,589
11965,2019,1,2,28
11967,2019,1,1,80
11969,2019,1,2,41
11971,2019,1,2,25
11975,2019,1,2,17
11982,2019,1,1,9
11985,2019,1,1,25
11991,2019,1,2,11
11993,2019,1,1,47
11994,2019,1,1,144
11997,2019,1,2,57
12002,2019,1,1,739
12006,2019,1,1,315
12008,2019,1,1,490
12014,2019,1,2,11
12019,2019,1,1,23
12033,2019,1,1,54
12036,2019,1,2,2
12037,2019,1,2,19
12038,2019,1,2,16
12039,2019,1,2,11
12044,2019,1,1,40
12046,2019,1,2,69
12047,2019,1,1,8
12048,2019,1,1,16
12050,2019,1,2,200
12071,2019,1,1,50
12073,2019,1,1,243
12075,2019,1,2,110
12080,2019,1,1,30
12085,2019,1,2,2
12106,2019,1,2,8
12144,2019,1,2,14
12145,2019,1,1,197
12159,2019,1,2,142
12168,2019,1,2,17
12170,2019,1,1,79
12182,2019,1,1,15
12186,2019,1,1,1
12198,2019,1,2,40
12206,2019,1,1,8
12215,2019,1,2,13
12236,2019,1,2,1
12260,2019,1,2,26
12271,2019,1,2,1
12282,2019,1,1,52
12286,2019,1,2,14
12330,2019,1,2,1
12333,2019,1,1,137
12340,2019,1,2,41
12376,2019,1,1,2
12391,2019,1,2,32
12393,2019,1,1,18
12398,2019,1,2,41
12426,2019,1,2,3
12449,2019,1,2,17
12455,2019,1,1,10
12577,2019,1,1,234
12696,2019,1,1,253
12702,2019,1,1,11
12703,2019,1,1,18
12705,2019,1,1,13
12711,2019,1,1,103
12761,2019,1,2,16
12764,2019,1,2,34
12796,2019,1,1,92
12797,2019,1,2,26
12806,2019,1,2,25
12828,2019,1,2,54
12852,2019,1,2,22
12877,2019,1,2,21
12886,2019,1,1,34
12932,2019,1,1,18
12948,2019,1,1,6
12956,2019,1,2,815
12960,2019,1,1,10
12967,2019,1,2,86
12976,2019,1,1,39
13018,2019,1,1,47
13049,2019,1,2,180
13058,2019,1,1,23
13061,2019,1,2,57
13062,2019,1,1,73
13065,2019,1,1,16
13074,2019,1,2,128
