Codigo SNIES del programa,Año,Semestre,ID Sexo,Inscripciones
3687,2019,2,2,51
3689,2019,2,1,97
3695,2019,2,1,9
3698,2019,2,2,35
3699,2019,2,2,26
3707,2019,2,2,92
3725,2019,2,1,42
3726,2019,2,2,2
3728,2019,2,1,219
3729,2019,2,1,476
3731,2019,2,1,132
3734,2019,2,2,36
3735,2019,2,1,11
3736,2019,2,1,113
3737,2019,2,2,3
3738,2019,2,1,69
3739,2019,2,1,195
3740,2019,2,1,1
3742,2019,2,2,52
3743,2019,2,2,16
3745,2019,2,2,81
3746,2019,2,1,141
3747,2019,2,2,67
3748,2019,2,2,126
3758,2019,2,1,8
3762,2019,2,1,111
3766,2019,2,2,23
3778,2019,2,2,138
3788,2019,2,2,27
3789,2019,2,2,103
3790,2019,2,2,50
3792,2019,2,2,16
3801,2019,2,1,267
3806,2019,2,1,63
3827,2019,2,1,11
3828,2019,2,2,6
3830,2019,2,1,20
3831,2019,2,1,28
3833,2019,2,1,138
3835,2019,2,1,32
3836,2019,2,2,28
3840,2019,2,2,27
3841,2019,2,2,15
3842,2019,2,2,20
3843,2019,2,1,27
3846,2019,2,2,158
3847,2019,2,2,132
3852,2019,2,2,62
3853,2019,2,1,54
3854,2019,2,1,24
3855,2019,2,2,35
3885,2019,2,1,22
3888,2019,2,1,34
3889,2019,2,1,18
3896,2019,2,2,98
3899,2019,2,1,60
3904,2019,2,1,22
3905,2019,2,1,6
3917,2019,2,1,13
3918,2019,2,2,43
3922,2019,2,1,12
3926,2019,2,2,76
3929,2019,2,1,3
3933,2019,2,2,1
3938,2019,2,1,19
3948,2019,2,1,36
3952,2019,2,1,20
3954,2019,2,1,12
3969,2019,2,1,115
3983,2019,2,1,43
3986,2019,2,1,66
4000,2019,2,2,303
4010,2019,2,2,96
4017,2019,2,1,116
4019,2019,2,2,35
4024,2019,2,1,13
4035,2019,2,1,150
4036,2019,2,2,58
4039,2019,2,2,21
4040,2019,2,1,2
4041,2019,2,1,36
4042,2019,2,1,3
4045,2019,2,2,16
4048,2019,2,1,139
4063,2019,2,2,44
4064,2019,2,1,120
4065,2019,2,2,23
4066,2019,2,1,19
4067,2019,2,1,9
4068,2019,2,1,26
4069,2019,2,1,35
4071,2019,2,2,38
4072,2019,2,2,15
4073,2019,2,1,69
4074,2019,2,1,3
4078,2019,2,2,10
4080,2019,2,1,109
4083,2019,2,1,62
4084,2019,2,2,123
4086,2019,2,1,58
4087,2019,2,2,84
4088,2019,2,1,198
4090,2019,2,1,48
4092,2019,2,1,39
4093,2019,2,1,57
4095,2019,2,2,176
4096,2019,2,2,105
4112,2019,2,2,115
4113,2019,2,2,83
4114,2019,2,2,64
4115,2019,2,1,39
4118,2019,2,1,23
4120,2019,2,1,66
4121,2019,2,2,62
4122,2019,2,1,68
4123,2019,2,2,73
4124,2019,2,2,69
4125,2019,2,1,72
4126,2019,2,1,63
4129,2019,2,1,8
4136,2019,2,2,33
4140,2019,2,2,48
4148,2019,2,2,21
4157,2019,2,1,27
4159,2019,2,2,9
4160,2019,2,2,60
4164,2019,2,2,14
4166,2019,2,2,11
4167,2019,2,1,78
4169,2019,2,1,66
4175,2019,2,1,13
4176,2019,2,1,97
4189,2019,2,2,2
4191,2019,2,1,6
4196,2019,2,2,29
4201,2019,2,1,6
4203,2019,2,2,4
4206,2019,2,1,33
4208,2019,2,1,59
4209,2019,2,2,3
4223,2019,2,1,11
4225,2019,2,2,20
4232,2019,2,2,15
4239,2019,2,1,18
4240,2019,2,2,71
4241,2019,2,2,217
4243,2019,2,1,2
4245,2019,2,2,18
4247,2019,2,1,142
4248,2019,2,2,23
4254,2019,2,2,1024
4255,2019,2,2,41
4257,2019,2,2,16
4266,2019,2,2,10
4267,2019,2,2,7
4278,2019,2,2,6
4279,2019,2,1,11
4292,2019,2,1,10
4305,2019,2,2,46
4312,2019,2,1,39
4317,2019,2,2,30
4318,2019,2,1,101
4319,2019,2,2,104
4322,2019,2,1,46
4323,2019,2,2,5
4335,2019,2,1,6
4336,2019,2,2,109
4338,2019,2,2,258
4340,2019,2,2,70
4341,2019,2,1,47
4342,2019,2,2,7
4343,2019,2,1,28
4349,2019,2,1,43
4350,2019,2,1,7
4355,2019,2,1,32
4356,2019,2,2,68
4358,2019,2,1,14
4361,2019,2,2,15
4367,2019,2,1,34
4368,2019,2,1,89
4376,2019,2,1,36
4382,2019,2,1,40
4389,2019,2,2,26
4400,2019,2,2,6
4405,2019,2,2,168
4417,2019,2,2,22
4425,2019,2,1,8
4439,2019,2,2,31
4442,2019,2,1,123
4443,2019,2,1,19
4448,2019,2,1,48
4450,2019,2,2,2
4453,2019,2,1,10
4456,2019,2,2,5
4458,2019,2,2,6
4460,2019,2,2,84
4465,2019,2,1,20
4466,2019,2,1,18
4467,2019,2,2,43
4468,2019,2,2,14
4476,2019,2,2,2
4480,2019,2,1,31
4481,2019,2,1,67
4489,2019,2,1,12
4493,2019,2,2,67
4498,2019,2,1,36
4500,2019,2,2,18
4526,2019,2,1,7
4543,2019,2,1,25
4551,2019,2,1,11
4552,2019,2,1,11
4553,2019,2,2,42
4564,2019,2,1,11
4565,2019,2,1,8
4575,2019,2,2,57
4579,2019,2,2,11
4593,2019,2,2,16
4627,2019,2,2,61
4630,2019,2,1,1
4631,2019,2,1,70
4632,2019,2,2,19
4633,2019,2,1,37
4634,2019,2,2,28
4635,2019,2,2,14
4649,2019,2,1,59
4656,2019,2,1,9
4657,2019,2,2,9
4669,2019,2,1,13
4670,2019,2,2,45
4671,2019,2,1,19
4674,2019,2,2,31
4677,2019,2,1,20
4678,2019,2,1,152
4687,2019,2,2,169
4688,2019,2,1,126
4689,2019,2,2,30
4690,2019,2,2,101
4693,2019,2,1,1
4753,2019,2,2,134
4758,2019,2,2,8
4759,2019,2,2,44
4768,2019,2,1,68
4770,2019,2,2,57
4771,2019,2,1,2
4772,2019,2,1,54
4783,2019,2,1,51
4784,2019,2,2,23
4797,2019,2,1,37
4802,2019,2,1,8
4803,2019,2,1,19
4814,2019,2,1,56
4821,2019,2,1,25
4822,2019,2,2,142
4826,2019,2,1,5
4827,2019,2,1,62
4828,2019,2,2,10
4830,2019,2,2,19
4832,2019,2,1,42
4833,2019,2,1,17
4842,2019,2,1,11
4852,2019,2,2,8
4860,2019,2,1,23
4863,2019,2,1,55
4868,2019,2,2,28
4876,2019,2,1,144
4879,2019,2,2,60
4895,2019,2,2,1
4899,2019,2,2,103
4904,2019,2,1,10
4905,2019,2,1,22
4909,2019,2,2,1
4911,2019,2,1,164
4912,2019,2,2,62
4917,2019,2,1,33
4925,2019,2,2,208
4927,2019,2,1,9
4928,2019,2,2,24
4929,2019,2,2,3
4930,2019,2,1,5
4936,2019,2,1,8
4937,2019,2,1,11
4940,2019,2,2,1
4948,2019,2,2,177
4951,2019,2,2,60
4952,2019,2,1,159
4953,2019,2,2,19
4959,2019,2,2,16
4963,2019,2,1,111
4978,2019,2,1,119
4980,2019,2,2,24
4981,2019,2,2,36
4995,2019,2,2,73
5000,2019,2,1,17
5002,2019,2,2,126
5012,2019,2,2,29
5019,2019,2,1,117
5022,2019,2,1,35
5023,2019,2,1,8
5027,2019,2,1,1
5029,2019,2,1,1
5033,2019,2,1,2
5037,2019,2,1,15
5046,2019,2,2,4
5054,2019,2,1,7
5056,2019,2,1,24
5063,2019,2,1,6
5064,2019,2,1,38
5067,2019,2,2,34
5068,2019,2,2,6
5069,2019,2,2,38
5070,2019,2,2,77
5074,2019,2,2,1
5075,2019,2,1,24
5076,2019,2,1,9
5086,2019,2,1,8
5091,2019,2,2,27
5093,2019,2,1,11
5094,2019,2,1,15
5095,2019,2,2,150
5097,2019,2,1,91
5098,2019,2,1,145
5100,2019,2,1,155
5102,2019,2,2,37
5110,2019,2,2,64
5111,2019,2,2,2
5114,2019,2,2,123
5116,2019,2,1,476
5122,2019,2,2,92
5124,2019,2,2,160
5125,2019,2,2,48
5126,2019,2,2,56
5128,2019,2,2,15
5129,2019,2,2,83
5130,2019,2,1,9
5131,2019,2,2,50
5132,2019,2,1,29
5133,2019,2,1,18
5134,2019,2,2,9
5144,2019,2,1,36
5161,2019,2,2,7
5164,2019,2,2,5
5170,2019,2,2,28
5173,2019,2,2,10
5174,2019,2,2,24
5182,2019,2,1,14
5183,2019,2,1,31
5223,2019,2,1,146
5236,2019,2,1,5
5243,2019,2,1,62
5244,2019,2,2,113
5262,2019,2,1,1
5265,2019,2,2,4
5268,2019,2,1,175
5269,2019,2,2,313
5274,2019,2,2,110
5275,2019,2,2,40
5276,2019,2,1,34
5279,2019,2,1,10
5281,2019,2,1,51
5291,2019,2,1,15
5296,2019,2,2,9
5305,2019,2,1,28
5306,2019,2,1,121
5307,2019,2,2,5
5311,2019,2,1,33
5315,2019,2,1,27
5317,2019,2,2,10
5322,2019,2,1,13
5329,2019,2,1,7
5330,2019,2,2,5
5331,2019,2,1,28
5370,2019,2,1,72
5371,2019,2,2,95
5373,2019,2,1,146
5376,2019,2,1,64
5377,2019,2,1,5
5379,2019,2,2,2
5381,2019,2,1,50
5382,2019,2,1,44
5383,2019,2,2,29
5384,2019,2,2,48
5385,2019,2,2,16
5390,2019,2,1,128
5391,2019,2,1,23
5394,2019,2,2,14
5406,2019,2,2,39
5407,2019,2,1,70
5408,2019,2,2,34
5427,2019,2,1,30
5428,2019,2,2,29
5456,2019,2,1,45
5461,2019,2,1,18
5484,2019,2,2,369
5505,2019,2,1,44
5511,2019,2,1,30
5512,2019,2,2,21
5528,2019,2,1,19
5530,2019,2,2,57
5536,2019,2,1,67
5539,2019,2,2,25
5541,2019,2,2,23
5542,2019,2,1,35
5544,2019,2,2,1
5548,2019,2,1,1
5550,2019,2,1,1
5579,2019,2,2,27
5580,2019,2,2,15
5595,2019,2,1,4
5608,2019,2,1,15
5609,2019,2,1,56
5645,2019,2,2,9
5731,2019,2,2,110
5783,2019,2,2,5
5798,2019,2,2,14
5814,2019,2,1,55
5815,2019,2,1,46
5816,2019,2,1,55
5924,2019,2,1,25
5961,2019,2,1,2
5974,2019,2,2,32
5983,2019,2,2,12
5985,2019,2,1,14
5986,2019,2,2,20
6011,2019,2,2,9
6012,2019,2,2,23
6022,2019,2,1,18
6062,2019,2,1,23
6065,2019,2,2,1
6067,2019,2,2,10
6081,2019,2,1,9
6082,2019,2,2,8
6083,2019,2,1,8
6088,2019,2,1,7
6101,2019,2,1,3
6112,2019,2,1,2
6121,2019,2,2,28
6123,2019,2,2,29
6124,2019,2,2,9
6140,2019,2,2,12
6142,2019,2,1,3
6173,2019,2,1,27
6182,2019,2,2,20
6183,2019,2,2,34
6184,2019,2,2,17
6185,2019,2,1,15
6187,2019,2,2,20
6244,2019,2,1,29
6316,2019,2,2,12
6357,2019,2,2,17
6358,2019,2,2,62
6359,2019,2,1,45
6372,2019,2,1,31
6525,2019,2,2,42
6527,2019,2,1,47
6532,2019,2,2,2
6538,2019,2,1,8
6544,2019,2,2,237
6554,2019,2,1,11
6555,2019,2,1,12
6565,2019,2,1,27
6566,2019,2,2,163
6567,2019,2,1,320
6572,2019,2,1,5
6573,2019,2,2,36
6575,2019,2,2,326
6580,2019,2,1,17
6582,2019,2,2,15
6589,2019,2,2,17
6591,2019,2,1,85
6595,2019,2,2,10
6606,2019,2,1,51
6624,2019,2,1,15
6632,2019,2,1,3
6633,2019,2,1,12
6640,2019,2,1,8
6644,2019,2,1,100
6646,2019,2,2,170
6647,2019,2,2,26
6658,2019,2,2,15
6660,2019,2,1,73
6661,2019,2,1,10
6664,2019,2,1,49
6666,2019,2,1,29
6672,2019,2,2,2
6675,2019,2,2,27
6686,2019,2,2,186
6687,2019,2,2,114
6690,2019,2,2,1
6694,2019,2,2,19
6696,2019,2,2,18
6699,2019,2,1,124
6707,2019,2,2,39
6710,2019,2,2,57
6711,2019,2,2,84
6726,2019,2,2,162
6730,2019,2,1,7
6741,2019,2,2,22
7024,2019,2,1,22
7025,2019,2,1,2
7031,2019,2,2,13
7093,2019,2,2,95
7094,2019,2,1,59
7095,2019,2,1,77
7103,2019,2,2,27
7108,2019,2,2,119
7110,2019,2,1,5
7112,2019,2,2,172
7113,2019,2,1,109
7129,2019,2,1,2
7135,2019,2,2,14
7150,2019,2,1,128
7170,2019,2,1,16
7171,2019,2,1,149
7183,2019,2,2,6
7198,2019,2,2,22
7206,2019,2,1,25
7214,2019,2,2,2
7215,2019,2,1,136
7220,2019,2,1,28
7222,2019,2,2,34
7225,2019,2,1,2
7226,2019,2,1,22
7227,2019,2,2,105
7228,2019,2,1,11
7233,2019,2,2,17
7234,2019,2,2,41
7238,2019,2,1,228
7241,2019,2,1,7
7242,2019,2,2,14
7243,2019,2,2,42
7246,2019,2,2,53
7247,2019,2,2,28
7249,2019,2,1,3
7254,2019,2,1,22
7255,2019,2,1,28
7258,2019,2,1,55
7259,2019,2,1,11
7283,2019,2,1,57
7305,2019,2,2,15
7306,2019,2,1,283
7309,2019,2,1,333
7315,2019,2,2,15
7348,2019,2,2,67
7349,2019,2,1,22
7351,2019,2,2,140
7400,2019,2,2,46
7405,2019,2,1,63
7406,2019,2,2,19
7440,2019,2,2,7
7446,2019,2,2,66
7470,2019,2,1,91
7475,2019,2,1,6
7490,2019,2,1,10
7510,2019,2,1,3
7511,2019,2,1,105
7512,2019,2,1,11
7514,2019,2,2,10
7518,2019,2,1,62
7519,2019,2,1,107
7520,2019,2,1,167
7522,2019,2,1,13
7540,2019,2,2,2
7545,2019,2,2,11
7550,2019,2,1,30
7561,2019,2,1,32
7565,2019,2,1,1
7567,2019,2,1,5
7570,2019,2,1,31
7571,2019,2,1,41
7576,2019,2,2,4
7620,2019,2,1,6
7686,2019,2,1,14
7687,2019,2,1,42
7689,2019,2,1,11
7695,2019,2,2,2
7731,2019,2,2,15
7740,2019,2,2,10
7741,2019,2,1,2
7745,2019,2,1,12
7750,2019,2,2,62
7766,2019,2,1,6
7772,2019,2,2,74
7773,2019,2,1,61
7774,2019,2,2,9
7777,2019,2,2,89
7794,2019,2,1,18
7796,2019,2,1,44
7797,2019,2,1,27
7799,2019,2,1,44
7800,2019,2,1,619
7802,2019,2,2,88
7810,2019,2,2,9
7813,2019,2,1,305
7815,2019,2,1,10
7817,2019,2,1,34
7821,2019,2,1,72
7822,2019,2,1,129
7824,2019,2,1,19
7827,2019,2,1,37
7830,2019,2,1,83
7855,2019,2,1,2
7856,2019,2,1,9
7867,2019,2,1,19
7874,2019,2,2,93
7905,2019,2,2,8
7915,2019,2,2,6
7922,2019,2,2,13
7943,2019,2,1,95
7945,2019,2,2,13
7950,2019,2,1,77
8012,2019,2,1,19
8015,2019,2,2,321
8042,2019,2,1,7
8044,2019,2,1,4
8050,2019,2,2,35
8065,2019,2,2,16
8079,2019,2,1,50
8085,2019,2,1,100
8088,2019,2,1,22
8105,2019,2,2,34
8114,2019,2,2,64
8118,2019,2,2,16
8120,2019,2,1,66
8123,2019,2,1,19
8124,2019,2,1,54
8149,2019,2,1,25
8155,2019,2,2,11
8167,2019,2,1,9
8174,2019,2,1,14
8178,2019,2,2,6
8179,2019,2,1,59
8180,2019,2,1,14
8182,2019,2,1,102
8189,2019,2,1,106
8198,2019,2,2,23
8207,2019,2,2,21
8212,2019,2,2,5
8245,2019,2,2,25
8247,2019,2,1,11
8255,2019,2,1,33
8265,2019,2,2,19
8322,2019,2,1,10
8324,2019,2,1,8
8340,2019,2,2,45
8345,2019,2,1,141
8347,2019,2,2,47
8359,2019,2,1,1253
8375,2019,2,1,3
8380,2019,2,2,62
8410,2019,2,1,1
8413,2019,2,2,4
8417,2019,2,1,25
8431,2019,2,1,62
8436,2019,2,2,22
8444,2019,2,1,145
8453,2019,2,2,24
8460,2019,2,1,55
8470,2019,2,1,40
8498,2019,2,1,9
8501,2019,2,2,37
8510,2019,2,2,11
8514,2019,2,2,24
8559,2019,2,1,101
8562,2019,2,2,36
8563,2019,2,2,15
8570,2019,2,1,1
8573,2019,2,1,36
8579,2019,2,1,15
8581,2019,2,1,4
8585,2019,2,2,3
8589,2019,2,2,2
8606,2019,2,2,29
8611,2019,2,2,11
8621,2019,2,1,3
8622,2019,2,1,22
8630,2019,2,2,32
8660,2019,2,1,11
8663,2019,2,2,29
8675,2019,2,2,190
8687,2019,2,1,14
8690,2019,2,1,8
8697,2019,2,2,13
8704,2019,2,2,229
8707,2019,2,1,2
8718,2019,2,1,41
8720,2019,2,1,1
8739,2019,2,1,16
8742,2019,2,2,42
8863,2019,2,1,24
8893,2019,2,1,93
8894,2019,2,1,89
8895,2019,2,1,239
8903,2019,2,1,22
8922,2019,2,1,11
8923,2019,2,2,56
8939,2019,2,1,31
8958,2019,2,1,12
8967,2019,2,2,73
8971,2019,2,2,51
8973,2019,2,1,17
8975,2019,2,1,40
8979,2019,2,1,33
9001,2019,2,2,58
9011,2019,2,1,21
9047,2019,2,2,11
9061,2019,2,1,20
9070,2019,2,1,11
9105,2019,2,1,108
9113,2019,2,1,1
9120,2019,2,1,226
9144,2019,2,2,68
9235,2019,2,1,14
9245,2019,2,2,12
9252,2019,2,1,16
9253,2019,2,1,11
9254,2019,2,2,80
9258,2019,2,2,2
9261,2019,2,2,33
9276,2019,2,1,52
9285,2019,2,1,35
9286,2019,2,2,2
9291,2019,2,1,8
9294,2019,2,1,25
9295,2019,2,2,6
9297,2019,2,2,17
9301,2019,2,1,2
9302,2019,2,1,4
9303,2019,2,1,6
9304,2019,2,2,8
9312,2019,2,2,32
9313,2019,2,1,10
9315,2019,2,2,16
9317,2019,2,1,11
9318,2019,2,2,9
9335,2019,2,2,69
9340,2019,2,1,5
9345,2019,2,1,72
9350,2019,2,1,519
9360,2019,2,1,5
9363,2019,2,1,13
9373,2019,2,1,9
9379,2019,2,1,49
9385,2019,2,2,28
9387,2019,2,2,19
9390,2019,2,2,2
9395,2019,2,2,132
9399,2019,2,1,39
9400,2019,2,2,138
9417,2019,2,1,9
9421,2019,2,1,1
9425,2019,2,2,33
9440,2019,2,2,55
9449,2019,2,1,6
9451,2019,2,2,49
9455,2019,2,1,14
9456,2019,2,1,13
9459,2019,2,2,4
9462,2019,2,1,9
9466,2019,2,1,166
9480,2019,2,1,346
9487,2019,2,2,736
9488,2019,2,1,214
9490,2019,2,2,23
9491,2019,2,2,40
9499,2019,2,2,32
9502,2019,2,1,27
9503,2019,2,1,31
9508,2019,2,1,1
9511,2019,2,1,17
9515,2019,2,1,31
9517,2019,2,2,159
9518,2019,2,1,23
9524,2019,2,2,1
9525,2019,2,2,21
9527,2019,2,2,12
9528,2019,2,2,32
9547,2019,2,1,32
9548,2019,2,2,98
9559,2019,2,1,19
9567,2019,2,1,27
9580,2019,2,2,144
9583,2019,2,2,18
9584,2019,2,2,16
9666,2019,2,1,8
9672,2019,2,2,141
9686,2019,2,1,228
9687,2019,2,2,59
9689,2019,2,2,204
9691,2019,2,2,117
9693,2019,2,2,132
9714,2019,2,2,4
9717,2019,2,1,31
9725,2019,2,2,4
9727,2019,2,2,10
9757,2019,2,2,398
9759,2019,2,2,13
9761,2019,2,2,18
9766,2019,2,2,65
9786,2019,2,2,27
9794,2019,2,2,445
9803,2019,2,2,9
9806,2019,2,1,65
9809,2019,2,2,46
9811,2019,2,1,227
9812,2019,2,1,7
9818,2019,2,2,38
9829,2019,2,2,43
9839,2019,2,1,95
9843,2019,2,2,44
9853,2019,2,2,183
9872,2019,2,1,48
9873,2019,2,1,1
9874,2019,2,1,8
9877,2019,2,1,110
9878,2019,2,1,14
9881,2019,2,2,3
9882,2019,2,2,18
9888,2019,2,1,26
9897,2019,2,1,48
9899,2019,2,2,48
9915,2019,2,2,8
9942,2019,2,2,79
9949,2019,2,1,33
9963,2019,2,2,11
9968,2019,2,2,13
9976,2019,2,1,18
9980,2019,2,1,28
9991,2019,2,1,81
10010,2019,2,1,1
10013,2019,2,1,21
10016,2019,2,2,76
10036,2019,2,2,88
10052,2019,2,2,37
10057,2019,2,1,9
10059,2019,2,1,677
10062,2019,2,1,321
10073,2019,2,2,156
10082,2019,2,2,16
10090,2019,2,1,1
10093,2019,2,2,73
10110,2019,2,1,49
10123,2019,2,2,13
10124,2019,2,2,42
10126,2019,2,2,38
10127,2019,2,2,54
10148,2019,2,2,14
10155,2019,2,2,74
10158,2019,2,1,103
10159,2019,2,2,30
10161,2019,2,2,4
10162,2019,2,2,32
10163,2019,2,1,9
10164,2019,2,2,45
10171,2019,2,1,52
10212,2019,2,2,19
10213,2019,2,1,86
10223,2019,2,1,111
10224,2019,2,2,25
10226,2019,2,1,9
10228,2019,2,1,12
10233,2019,2,1,26
10243,2019,2,1,77
10252,2019,2,2,48
10286,2019,2,1,111
10300,2019,2,2,2
10329,2019,2,1,18
10332,2019,2,1,23
10333,2019,2,1,25
10339,2019,2,2,180
10341,2019,2,2,13
10349,2019,2,1,40
10363,2019,2,1,1
10369,2019,2,1,19
10380,2019,2,1,28
10383,2019,2,1,15
10397,2019,2,1,15
10401,2019,2,2,271
10406,2019,2,1,31
10415,2019,2,1,10
10416,2019,2,2,58
10425,2019,2,1,1
10430,2019,2,2,87
10448,2019,2,2,26
10455,2019,2,1,3
10461,2019,2,1,26
10462,2019,2,1,149
10463,2019,2,2,90
10464,2019,2,1,222
10508,2019,2,1,278
10522,2019,2,1,106
10528,2019,2,1,101
10531,2019,2,1,129
10538,2019,2,2,18
10544,2019,2,2,21
10547,2019,2,2,91
10554,2019,2,1,185
10555,2019,2,1,117
10561,2019,2,2,168
10569,2019,2,1,360
10571,2019,2,2,140
10574,2019,2,2,175
10578,2019,2,1,156
10580,2019,2,2,2
10587,2019,2,2,17
10589,2019,2,1,16
10611,2019,2,2,68
10614,2019,2,2,73
10625,2019,2,1,28
10633,2019,2,1,34
10639,2019,2,2,25
10658,2019,2,2,31
10663,2019,2,1,16
10672,2019,2,2,34
10673,2019,2,1,2
10674,2019,2,2,3
10675,2019,2,1,2
10678,2019,2,1,9
10681,2019,2,2,10
10688,2019,2,1,55
10698,2019,2,2,10
10703,2019,2,1,5
10711,2019,2,1,6
10723,2019,2,1,34
10724,2019,2,1,14
10725,2019,2,1,13
10752,2019,2,2,9
10756,2019,2,2,26
10766,2019,2,1,26
10768,2019,2,2,16
10818,2019,2,2,41
10835,2019,2,1,4
10839,2019,2,2,24
10851,2019,2,1,28
10852,2019,2,1,30
10858,2019,2,2,4
10860,2019,2,1,5
10862,2019,2,1,66
10883,2019,2,2,8
10892,2019,2,1,38
10903,2019,2,1,141
10905,2019,2,1,25
10914,2019,2,1,9
10916,2019,2,1,3
10917,2019,2,2,10
10922,2019,2,2,131
10923,2019,2,1,78
10925,2019,2,2,2
10931,2019,2,2,18
10940,2019,2,2,10
10955,2019,2,2,146
10963,2019,2,2,43
10969,2019,2,2,25
10972,2019,2,1,2
10977,2019,2,1,22
10980,2019,2,1,34
10982,2019,2,1,2
10993,2019,2,1,96
10995,2019,2,1,30
11001,2019,2,1,38
11004,2019,2,1,210
11007,2019,2,1,667
11011,2019,2,1,27
11024,2019,2,2,8
11051,2019,2,2,35
11058,2019,2,1,13
11070,2019,2,2,10
11078,2019,2,1,20
11083,2019,2,2,3
11102,2019,2,1,6
11106,2019,2,2,22
11121,2019,2,2,2
11123,2019,2,2,201
11128,2019,2,2,25
11184,2019,2,2,11
11185,2019,2,2,15
11188,2019,2,1,23
11197,2019,2,1,11
11198,2019,2,2,4
11203,2019,2,2,46
11212,2019,2,1,116
11221,2019,2,2,148
11247,2019,2,1,15
11257,2019,2,2,17
11264,2019,2,1,12
11268,2019,2,1,29
11269,2019,2,2,29
11273,2019,2,1,8
11274,2019,2,2,42
11278,2019,2,1,410
11282,2019,2,1,3
11290,2019,2,1,7
11299,2019,2,1,3
11301,2019,2,2,8
11305,2019,2,1,57
11309,2019,2,2,27
11310,2019,2,1,55
11311,2019,2,1,60
11322,2019,2,2,3
11324,2019,2,1,10
11327,2019,2,1,14
11337,2019,2,2,7
11363,2019,2,1,45
11369,2019,2,2,63
11378,2019,2,1,1
11379,2019,2,2,149
11396,2019,2,1,70
11406,2019,2,1,46
11417,2019,2,1,454
11428,2019,2,1,26
11432,2019,2,1,4
11436,2019,2,1,1
11437,2019,2,2,80
11439,2019,2,1,12
11443,2019,2,1,76
11452,2019,2,2,167
11455,2019,2,1,50
11457,2019,2,2,1
11460,2019,2,2,125
11463,2019,2,1,7
11473,2019,2,1,307
11480,2019,2,1,34
11489,2019,2,1,5
11491,2019,2,2,17
11498,2019,2,1,19
11504,2019,2,1,16
11505,2019,2,1,112
11515,2019,2,2,9
11519,2019,2,1,8
11537,2019,2,2,2
11538,2019,2,1,5
11546,2019,2,1,17
11557,2019,2,1,124
11577,2019,2,1,198
11578,2019,2,1,105
11584,2019,2,1,17
11588,2019,2,2,34
11604,2019,2,1,358
11648,2019,2,1,25
11656,2019,2,2,15
11675,2019,2,1,180
11690,2019,2,1,232
11696,2019,2,1,4
11716,2019,2,1,33
11718,2019,2,2,49
11734,2019,2,1,95
11737,2019,2,2,14
11773,2019,2,2,28
11805,2019,2,2,490
11815,2019,2,2,14
11817,2019,2,1,45
11820,2019,2,1,3
11822,2019,2,2,2
11832,2019,2,2,18
11833,2019,2,1,7
11834,2019,2,2,17
11835,2019,2,2,71
11845,2019,2,2,131
11846,2019,2,2,46
11858,2019,2,1,55
11861,2019,2,2,14
11874,2019,2,2,23
11879,2019,2,2,14
11880,2019,2,2,47
11882,2019,2,2,25
11911,2019,2,1,64
11916,2019,2,2,31
11917,2019,2,2,77
11918,2019,2,1,31
11925,2019,2,1,20
11927,2019,2,2,40
11941,2019,2,1,14
11950,2019,2,2,15
11952,2019,2,2,279
11958,2019,2,1,450
11965,2019,2,1,40
11967,2019,2,1,92
11969,2019,2,2,11
11971,2019,2,2,20
11975,2019,2,1,9
11982,2019,2,2,3
11985,2019,2,2,14
11988,2019,2,2,1
11991,2019,2,1,1
11993,2019,2,2,33
11994,2019,2,1,21
12006,2019,2,2,284
12008,2019,2,1,265
12014,2019,2,1,4
12019,2019,2,2,23
12033,2019,2,2,40
12037,2019,2,2,1
12039,2019,2,1,3
12043,2019,2,2,11
12044,2019,2,2,37
12045,2019,2,2,114
12046,2019,2,1,42
12048,2019,2,1,7
12049,2019,2,2,79
12071,2019,2,2,53
12073,2019,2,2,142
12075,2019,2,2,44
12080,2019,2,1,24
12085,2019,2,1,24
12106,2019,2,1,3
12159,2019,2,2,124
12168,2019,2,2,6
12182,2019,2,2,8
12198,2019,2,2,34
12206,2019,2,1,4
12215,2019,2,2,5
12252,2019,2,1,16
12260,2019,2,1,12
12271,2019,2,2,18
12282,2019,2,2,16
12286,2019,2,1,15
12333,2019,2,1,103
12340,2019,2,2,18
12376,2019,2,2,2
12391,2019,2,1,25
12393,2019,2,1,15
12398,2019,2,1,30
12426,2019,2,1,51
12449,2019,2,2,4
12455,2019,2,2,2
12577,2019,2,1,203
12702,2019,2,1,10
12703,2019,2,1,12
12705,2019,2,2,7
12711,2019,2,2,61
12761,2019,2,2,23
12764,2019,2,1,17
12796,2019,2,1,53
12797,2019,2,1,6
12806,2019,2,2,26
12828,2019,2,2,32
12852,2019,2,2,21
12877,2019,2,2,13
12886,2019,2,1,59
12932,2019,2,1,16
12948,2019,2,1,2
12956,2019,2,2,314
12960,2019,2,1,20
12967,2019,2,2,50
12976,2019,2,1,36
13018,2019,2,1,18
13049,2019,2,1,111
13058,2019,2,1,19
13061,2019,2,2,38
13065,2019,2,1,10
13074,2019,2,1,54
13076,2019,2,2,16
13090,2019,2,1,46
13093,2019,2,1,148
13105,2019,2,2,3
13144,2019,2,1,12
13218,2019,2,1,95
13221,2019,2,1,157
13227,2019,2,1,1
13257,2019,2,2,55
13259,2019,2,2,41
13287,2019,2,2,5
13290,2019,2,2,8
13291,2019,2,2,33
