Año,Codigo SNIES del programa,ID Sexo,Inscripciones,Semestre
2017,3563,2,120,2
2017,3568,2,37,2
2017,3571,1,57,2
2017,3572,1,7,2
2017,3579,1,2,2
2017,3586,1,5,2
2017,3602,1,23,2
2017,3603,2,19,2
2017,3604,1,24,2
2017,3607,1,106,2
2017,3608,2,72,2
2017,3615,2,91,2
2017,3617,2,54,2
2017,3620,2,27,2
2017,3636,1,140,2
2017,3638,2,119,2
2017,3642,2,47,2
2017,3643,1,70,2
2017,3661,2,21,2
2017,3662,2,31,2
2017,3671,1,30,2
2017,3677,2,5,2
2017,3678,1,115,2
2017,3679,2,84,2
2017,3680,1,470,2
2017,3684,1,54,2
2017,3685,2,2,2
2017,3687,1,29,2
2017,3689,1,491,2
2017,3695,1,17,2
2017,3707,1,102,2
2017,3723,2,7,2
2017,3725,2,32,2
2017,3726,1,173,2
2017,3728,2,290,2
2017,3729,1,93,2
2017,3731,2,292,2
2017,3734,2,2,2
2017,3735,1,9,2
2017,3736,2,111,2
2017,3737,1,9,2
2017,3738,2,88,2
2017,3739,2,247,2
2017,3741,2,1,2
2017,3742,1,57,2
2017,3743,2,15,2
2017,3745,2,72,2
2017,3746,1,185,2
2017,3747,2,65,2
2017,3748,2,2,2
2017,3758,1,10,2
2017,3762,2,123,2
2017,3766,1,50,2
2017,3778,1,80,2
2017,3788,1,50,2
2017,3789,2,110,2
2017,3790,2,88,2
2017,3792,2,20,2
2017,3801,2,324,2
2017,3802,2,60,2
2017,3803,1,9,2
2017,3806,2,58,2
2017,3827,1,16,2
2017,3828,1,10,2
2017,3830,1,22,2
2017,3831,2,62,2
2017,3833,1,215,2
2017,3835,2,40,2
2017,3836,1,51,2
2017,3840,1,33,2
2017,3841,2,3,2
2017,3842,1,21,2
2017,3843,2,21,2
2017,3846,1,131,2
2017,3847,2,169,2
2017,3849,2,22,2
2017,3851,1,62,2
2017,3854,2,34,2
2017,3855,1,105,2
2017,3885,1,16,2
2017,3888,2,61,2
2017,3896,1,68,2
2017,3899,2,56,2
2017,3904,1,8,2
2017,3905,1,9,2
2017,3918,1,45,2
2017,3926,1,288,2
2017,3928,2,10,2
2017,3929,2,37,2
2017,3933,2,10,2
2017,3938,2,18,2
2017,3948,1,51,2
2017,3952,1,52,2
2017,3954,2,14,2
2017,3965,2,194,2
2017,3969,2,42,2
2017,3974,1,24,2
2017,3983,2,45,2
2017,3986,2,54,2
2017,4000,1,364,2
2017,4010,1,120,2
2017,4017,1,154,2
2017,4019,2,139,2
2017,4024,1,25,2
2017,4035,1,184,2
2017,4036,2,99,2
2017,4041,2,15,2
2017,4045,2,28,2
2017,4048,1,195,2
2017,4052,2,1,2
2017,4063,1,61,2
2017,4064,1,184,2
2017,4065,2,24,2
2017,4066,2,45,2
2017,4067,1,22,2
2017,4068,2,47,2
2017,4069,1,36,2
2017,4071,1,25,2
2017,4072,1,22,2
2017,4073,2,62,2
2017,4074,2,2,2
2017,4078,1,8,2
2017,4080,1,229,2
2017,4083,1,49,2
2017,4084,1,110,2
2017,4086,1,65,2
2017,4087,1,99,2
2017,4088,2,100,2
2017,4090,2,47,2
2017,4092,1,25,2
2017,4093,1,56,2
2017,4095,2,232,2
2017,4096,1,91,2
2017,4099,2,157,2
2017,4112,1,188,2
2017,4113,1,88,2
2017,4114,1,46,2
2017,4115,1,142,2
2017,4118,1,39,2
2017,4120,2,59,2
2017,4121,2,63,2
2017,4122,1,60,2
2017,4123,2,61,2
2017,4124,2,57,2
2017,4125,2,81,2
2017,4126,1,56,2
2017,4129,2,11,2
2017,4136,2,55,2
2017,4140,2,69,2
2017,4142,1,14,2
2017,4144,1,3,2
2017,4148,2,28,2
2017,4157,2,57,2
2017,4160,2,18,2
2017,4164,1,17,2
2017,4166,2,10,2
2017,4167,1,109,2
2017,4169,2,90,2
2017,4175,2,5,2
2017,4176,1,141,2
2017,4192,1,1,2
2017,4196,1,32,2
2017,4206,1,43,2
2017,4208,2,76,2
2017,4209,2,6,2
2017,4239,2,11,2
2017,4240,2,81,2
2017,4241,2,218,2
2017,4243,2,16,2
2017,4245,1,23,2
2017,4247,2,85,2
2017,4254,1,890,2
2017,4255,2,36,2
2017,4256,2,1,2
2017,4257,2,11,2
2017,4261,2,102,2
2017,4266,2,18,2
2017,4267,1,11,2
2017,4279,1,10,2
2017,4282,1,4,2
2017,4292,1,27,2
2017,4312,2,37,2
2017,4318,1,356,2
2017,4319,2,120,2
2017,4322,2,47,2
2017,4323,2,2,2
2017,4335,1,19,2
2017,4336,1,152,2
2017,4338,1,166,2
2017,4340,1,66,2
2017,4342,2,14,2
2017,4343,2,36,2
2017,4347,2,143,2
2017,4349,1,85,2
2017,4350,2,15,2
2017,4355,1,44,2
2017,4356,1,76,2
2017,4358,2,39,2
2017,4361,1,5,2
2017,4367,1,33,2
2017,4368,2,73,2
2017,4376,2,18,2
2017,4382,2,34,2
2017,4389,2,47,2
2017,4400,1,2,2
2017,4405,1,176,2
2017,4417,2,31,2
2017,4425,1,4,2
2017,4439,2,23,2
2017,4442,1,75,2
2017,4443,2,21,2
2017,4448,1,22,2
2017,4450,2,9,2
2017,4453,2,15,2
2017,4456,1,7,2
2017,4457,1,2,2
2017,4458,2,2,2
2017,4460,1,90,2
2017,4465,1,19,2
2017,4466,2,44,2
2017,4467,1,38,2
2017,4468,1,13,2
2017,4480,2,22,2
2017,4481,1,116,2
2017,4489,1,2,2
2017,4492,2,5,2
2017,4493,2,85,2
2017,4498,1,34,2
2017,4500,1,19,2
2017,4541,1,68,2
2017,4543,2,15,2
2017,4544,1,12,2
2017,4551,1,21,2
2017,4552,1,17,2
2017,4565,2,16,2
2017,4575,1,44,2
2017,4579,1,19,2
2017,4593,2,9,2
2017,4615,2,21,2
2017,4627,2,82,2
2017,4630,1,14,2
2017,4632,1,3,2
2017,4635,2,9,2
2017,4656,1,11,2
2017,4657,2,21,2
2017,4669,1,8,2
2017,4670,2,51,2
2017,4671,1,38,2
2017,4674,1,5,2
2017,4677,2,16,2
2017,4678,2,233,2
2017,4687,1,113,2
2017,4688,1,104,2
2017,4689,1,16,2
2017,4690,1,170,2
2017,4693,1,6,2
2017,4709,2,33,2
2017,4710,1,225,2
2017,4747,2,78,2
2017,4753,2,142,2
2017,4758,2,4,2
2017,4768,2,81,2
2017,4770,2,48,2
2017,4771,1,8,2
2017,4772,1,73,2
2017,4784,1,27,2
2017,4797,2,49,2
2017,4802,2,14,2
2017,4803,1,58,2
2017,4809,2,37,2
2017,4814,2,65,2
2017,4821,1,40,2
2017,4822,2,138,2
2017,4826,1,2,2
2017,4827,1,54,2
2017,4828,1,35,2
2017,4830,2,21,2
2017,4832,1,58,2
2017,4833,1,11,2
2017,4852,2,7,2
2017,4860,2,7,2
2017,4863,2,95,2
2017,4868,2,22,2
2017,4876,1,151,2
2017,4877,2,40,2
2017,4879,2,66,2
2017,4888,2,10,2
2017,4895,1,1,2
2017,4899,2,149,2
2017,4902,1,10,2
2017,4904,2,23,2
2017,4905,2,9,2
2017,4907,2,2,2
2017,4909,2,3,2
2017,4910,1,2,2
2017,4911,2,191,2
2017,4912,2,7,2
2017,4925,2,119,2
2017,4927,1,12,2
2017,4928,2,33,2
2017,4937,1,29,2
2017,4940,1,18,2
2017,4947,1,13,2
2017,4948,1,213,2
2017,4950,1,1,2
2017,4951,2,42,2
2017,4952,1,206,2
2017,4953,1,19,2
2017,4959,2,35,2
2017,4963,2,186,2
2017,4969,2,42,2
2017,4978,1,174,2
2017,4980,1,40,2
2017,4981,1,38,2
2017,4995,2,53,2
2017,5000,2,35,2
2017,5002,1,153,2
2017,5012,2,33,2
2017,5019,1,194,2
2017,5022,1,28,2
2017,5023,2,19,2
2017,5027,1,9,2
2017,5028,1,15,2
2017,5029,2,2,2
2017,5037,1,20,2
2017,5046,1,13,2
2017,5056,2,26,2
2017,5063,2,16,2
2017,5064,1,31,2
2017,5066,2,17,2
2017,5067,1,14,2
2017,5068,1,5,2
2017,5069,1,1,2
2017,5070,2,106,2
2017,5074,1,1,2
2017,5075,1,19,2
2017,5076,1,14,2
2017,5081,1,21,2
2017,5086,1,6,2
2017,5091,2,13,2
2017,5093,1,16,2
2017,5094,1,38,2
2017,5095,1,126,2
2017,5097,1,86,2
2017,5100,2,323,2
2017,5102,2,27,2
2017,5110,2,2,2
2017,5111,1,5,2
2017,5114,1,112,2
2017,5116,1,595,2
2017,5122,1,68,2
2017,5124,2,130,2
2017,5125,1,38,2
2017,5126,1,44,2
2017,5129,1,68,2
2017,5130,1,6,2
2017,5132,2,36,2
2017,5133,2,15,2
2017,5134,2,14,2
2017,5144,2,55,2
2017,5161,1,5,2
2017,5162,2,20,2
2017,5164,1,9,2
2017,5170,1,22,2
2017,5173,2,23,2
2017,5174,2,28,2
2017,5182,1,14,2
2017,5183,2,2,2
2017,5223,1,116,2
2017,5243,2,66,2
2017,5244,1,86,2
2017,5262,2,13,2
2017,5265,2,15,2
2017,5268,2,415,2
2017,5269,1,923,2
2017,5274,2,129,2
2017,5275,2,27,2
2017,5276,1,35,2
2017,5278,1,9,2
2017,5279,2,7,2
2017,5281,1,21,2
2017,5291,1,13,2
2017,5296,2,8,2
2017,5302,1,6,2
2017,5303,1,5,2
2017,5311,2,32,2
2017,5315,2,35,2
2017,5322,2,13,2
2017,5329,2,19,2
2017,5330,1,4,2
2017,5331,2,12,2
2017,5369,1,201,2
2017,5370,1,77,2
2017,5371,1,107,2
2017,5373,1,211,2
2017,5376,2,66,2
2017,5377,2,22,2
2017,5379,1,17,2
2017,5381,1,35,2
2017,5382,1,51,2
2017,5383,2,19,2
2017,5384,1,30,2
2017,5385,2,11,2
2017,5390,1,121,2
2017,5391,2,23,2
2017,5394,1,14,2
2017,5406,2,36,2
2017,5407,2,116,2
2017,5408,1,51,2
2017,5427,2,31,2
2017,5428,2,32,2
2017,5456,2,73,2
2017,5461,2,8,2
2017,5484,2,380,2
2017,5505,2,52,2
2017,5506,1,26,2
2017,5509,2,12,2
2017,5511,2,44,2
2017,5512,1,15,2
2017,5528,2,27,2
2017,5530,1,110,2
2017,5536,2,59,2
2017,5539,2,32,2
2017,5541,2,24,2
2017,5542,1,20,2
2017,5544,2,8,2
2017,5550,1,5,2
2017,5579,1,63,2
2017,5580,1,13,2
2017,5595,2,4,2
2017,5608,1,13,2
2017,5609,2,77,2
2017,5645,2,7,2
2017,5731,2,145,2
2017,5814,1,69,2
2017,5815,2,51,2
2017,5816,2,62,2
2017,5923,1,12,2
2017,5924,1,40,2
2017,5961,1,8,2
2017,5974,2,33,2
2017,5983,1,20,2
2017,5985,1,9,2
2017,5986,2,25,2
2017,6011,2,11,2
2017,6012,1,21,2
2017,6022,1,21,2
2017,6062,1,33,2
2017,6065,1,2,2
2017,6067,1,17,2
2017,6081,1,4,2
2017,6082,2,14,2
2017,6083,1,12,2
2017,6088,1,5,2
2017,6101,1,96,2
2017,6112,1,42,2
2017,6121,2,55,2
2017,6123,1,54,2
2017,6124,2,6,2
2017,6140,2,10,2
2017,6142,1,56,2
2017,6173,1,25,2
2017,6182,1,24,2
2017,6183,2,21,2
2017,6184,2,20,2
2017,6185,1,20,2
2017,6187,1,26,2
2017,6216,1,9,2
2017,6243,2,23,2
2017,6244,2,49,2
2017,6294,2,21,2
2017,6357,2,22,2
2017,6358,1,97,2
2017,6359,2,78,2
2017,6372,1,32,2
2017,6436,2,14,2
2017,6439,2,84,2
2017,6463,2,11,2
2017,6465,1,2,2
2017,6525,2,56,2
2017,6527,1,109,2
2017,6537,2,246,2
2017,6544,1,357,2
2017,6545,2,1,2
2017,6546,1,34,2
2017,6554,1,13,2
2017,6555,2,8,2
2017,6564,2,4,2
2017,6565,2,32,2
2017,6566,1,86,2
2017,6567,1,581,2
2017,6572,2,2,2
2017,6573,1,32,2
2017,6575,1,115,2
2017,6576,2,6,2
2017,6577,1,8,2
2017,6580,2,21,2
2017,6591,1,105,2
2017,6595,1,17,2
2017,6606,1,54,2
2017,6624,1,10,2
2017,6632,1,21,2
2017,6633,2,27,2
2017,6640,1,15,2
2017,6644,2,135,2
2017,6646,2,175,2
2017,6647,2,28,2
2017,6654,2,14,2
2017,6655,2,2,2
2017,6658,1,13,2
2017,6660,2,61,2
2017,6662,2,15,2
2017,6664,1,20,2
2017,6666,2,18,2
2017,6675,1,20,2
2017,6686,2,152,2
2017,6687,1,71,2
2017,6690,2,3,2
2017,6694,2,16,2
2017,6699,2,163,2
2017,6707,1,43,2
2017,6710,1,36,2
2017,6711,1,72,2
2017,6726,2,188,2
2017,7024,1,31,2
2017,7031,1,22,2
2017,7093,1,64,2
2017,7094,2,237,2
2017,7095,2,72,2
2017,7103,1,21,2
2017,7108,1,88,2
2017,7110,2,6,2
2017,7112,1,889,2
2017,7113,2,116,2
2017,7129,2,9,2
2017,7135,2,9,2
2017,7150,2,140,2
2017,7170,2,15,2
2017,7171,2,220,2
2017,7179,2,12,2
2017,7183,2,9,2
2017,7198,1,21,2
2017,7206,2,7,2
2017,7214,2,5,2
2017,7215,1,141,2
2017,7220,1,1,2
2017,7221,1,2,2
2017,7222,2,25,2
2017,7225,1,6,2
2017,7226,2,13,2
2017,7227,1,180,2
2017,7228,1,9,2
2017,7233,2,25,2
2017,7234,1,55,2
2017,7238,2,240,2
2017,7241,2,20,2
2017,7242,1,10,2
2017,7243,1,24,2
2017,7246,1,72,2
2017,7247,2,48,2
2017,7249,1,17,2
2017,7254,2,19,2
2017,7255,2,59,2
2017,7258,2,101,2
2017,7259,1,7,2
2017,7271,1,8,2
2017,7272,1,1,2
2017,7283,1,38,2
2017,7305,2,114,2
2017,7306,2,328,2
2017,7309,2,397,2
2017,7315,2,21,2
2017,7348,1,61,2
2017,7349,2,17,2
2017,7351,1,163,2
2017,7400,1,18,2
2017,7405,1,33,2
2017,7406,1,57,2
2017,7446,1,128,2
2017,7470,2,125,2
2017,7475,2,15,2
2017,7490,1,18,2
2017,7510,2,25,2
2017,7511,2,80,2
2017,7512,2,9,2
2017,7514,1,14,2
2017,7518,1,45,2
2017,7519,2,199,2
2017,7520,2,479,2
2017,7522,2,21,2
2017,7545,2,4,2
2017,7550,1,43,2
2017,7561,1,38,2
2017,7565,1,2,2
2017,7567,1,17,2
2017,7570,1,27,2
2017,7571,2,44,2
2017,7576,2,9,2
2017,7620,1,21,2
2017,7686,2,11,2
2017,7687,2,59,2
2017,7689,1,22,2
2017,7731,1,18,2
2017,7732,2,31,2
2017,7740,2,7,2
2017,7741,1,18,2
2017,7745,1,18,2
2017,7750,2,70,2
2017,7762,2,19,2
2017,7772,2,91,2
2017,7773,1,61,2
2017,7777,2,167,2
2017,7791,2,2,2
2017,7794,2,7,2
2017,7796,1,60,2
2017,7797,2,43,2
2017,7799,1,49,2
2017,7800,2,615,2
2017,7802,2,102,2
2017,7803,2,1,2
2017,7813,2,64,2
2017,7814,2,1,2
2017,7815,2,12,2
2017,7817,2,36,2
2017,7821,1,14,2
2017,7822,1,173,2
2017,7824,2,25,2
2017,7827,1,106,2
2017,7830,2,94,2
2017,7855,2,2,2
2017,7856,2,12,2
2017,7867,1,17,2
2017,7874,1,89,2
2017,7885,1,5,2
2017,7905,2,8,2
2017,7915,1,4,2
2017,7920,2,51,2
2017,7943,2,85,2
2017,7945,2,25,2
2017,7950,1,109,2
2017,8005,1,58,2
2017,8012,2,18,2
2017,8015,1,328,2
2017,8042,2,3,2
2017,8044,1,2,2
2017,8050,1,57,2
2017,8065,1,22,2
2017,8079,2,57,2
2017,8085,1,76,2
2017,8088,2,50,2
2017,8091,2,67,2
2017,8093,1,45,2
2017,8105,1,54,2
2017,8114,2,79,2
2017,8118,1,43,2
2017,8120,1,68,2
2017,8124,1,54,2
2017,8148,2,17,2
2017,8149,1,7,2
2017,8155,1,4,2
2017,8162,2,5,2
2017,8167,1,3,2
2017,8174,1,9,2
2017,8177,2,2,2
2017,8178,2,21,2
2017,8179,1,65,2
2017,8180,2,26,2
2017,8182,2,118,2
2017,8189,2,146,2
2017,8198,2,6,2
2017,8207,2,41,2
2017,8212,2,3,2
2017,8241,2,100,2
2017,8242,1,26,2
2017,8245,1,38,2
2017,8255,1,32,2
2017,8265,1,7,2
2017,8321,2,24,2
2017,8322,2,18,2
2017,8340,1,41,2
2017,8345,2,157,2
2017,8359,2,1381,2
2017,8375,2,17,2
2017,8380,2,41,2
2017,8405,1,6,2
2017,8410,2,5,2
2017,8413,2,3,2
2017,8417,2,17,2
2017,8431,1,17,2
2017,8436,1,31,2
2017,8444,2,127,2
2017,8452,2,1,2
2017,8453,1,29,2
2017,8460,1,46,2
2017,8470,2,68,2
2017,8473,1,1,2
2017,8493,2,1,2
2017,8498,1,12,2
2017,8501,1,66,2
2017,8506,2,5,2
2017,8510,1,18,2
2017,8514,2,14,2
2017,8526,2,12,2
2017,8559,1,141,2
2017,8562,2,41,2
2017,8563,2,14,2
2017,8570,2,9,2
2017,8573,1,29,2
2017,8576,2,1,2
2017,8577,1,49,2
2017,8579,2,7,2
2017,8581,1,11,2
2017,8583,1,7,2
2017,8585,1,4,2
2017,8589,2,3,2
2017,8606,1,41,2
2017,8611,1,15,2
2017,8621,1,13,2
2017,8622,1,36,2
2017,8630,1,60,2
2017,8660,2,8,2
2017,8663,1,27,2
2017,8675,2,171,2
2017,8687,1,4,2
2017,8690,2,24,2
2017,8697,1,16,2
2017,8704,1,589,2
2017,8707,1,6,2
2017,8718,1,30,2
2017,8720,2,6,2
2017,8739,2,19,2
2017,8742,2,26,2
2017,8743,1,2,2
2017,8784,2,7,2
2017,8863,1,57,2
2017,8893,2,195,2
2017,8894,2,162,2
2017,8895,2,401,2
2017,8903,1,13,2
2017,8922,1,23,2
2017,8923,2,100,2
2017,8939,1,39,2
2017,8958,1,10,2
2017,8966,1,3,2
2017,8967,2,188,2
2017,8971,2,111,2
2017,8973,1,38,2
2017,8975,2,55,2
2017,8979,1,23,2
2017,9001,1,162,2
2017,9011,2,43,2
2017,9032,2,1,2
2017,9047,1,27,2
2017,9061,1,30,2
2017,9070,1,17,2
2017,9105,1,295,2
2017,9113,1,11,2
2017,9120,1,222,2
2017,9144,2,90,2
2017,9235,1,10,2
2017,9245,1,91,2
2017,9252,2,14,2
2017,9253,1,9,2
2017,9254,1,61,2
2017,9257,1,7,2
2017,9258,2,8,2
2017,9261,2,31,2
2017,9276,1,72,2
2017,9285,1,87,2
2017,9286,1,1,2
2017,9288,1,6,2
2017,9290,2,7,2
2017,9291,1,17,2
2017,9294,1,22,2
2017,9295,2,10,2
2017,9297,2,47,2
2017,9299,1,27,2
2017,9301,1,3,2
2017,9302,2,10,2
2017,9303,2,5,2
2017,9304,2,19,2
2017,9312,1,48,2
2017,9313,2,34,2
2017,9315,2,30,2
2017,9317,2,13,2
2017,9318,2,19,2
2017,9335,1,84,2
2017,9340,2,2,2
2017,9342,1,37,2
2017,9345,2,99,2
2017,9350,2,342,2
2017,9360,1,3,2
2017,9363,1,15,2
2017,9373,2,30,2
2017,9379,1,38,2
2017,9385,2,15,2
2017,9387,2,43,2
2017,9390,2,2,2
2017,9395,1,239,2
2017,9399,1,50,2
2017,9400,2,147,2
2017,9417,1,3,2
2017,9425,1,160,2
2017,9426,2,86,2
2017,9432,1,9,2
2017,9440,2,130,2
2017,9449,2,3,2
2017,9451,2,74,2
2017,9455,2,20,2
2017,9456,1,19,2
2017,9459,1,6,2
2017,9462,1,9,2
2017,9466,1,146,2
2017,9480,2,279,2
2017,9487,1,163,2
2017,9488,2,542,2
2017,9490,1,14,2
2017,9491,2,103,2
2017,9502,2,35,2
2017,9503,1,65,2
2017,9508,1,39,2
2017,9511,2,42,2
2017,9515,2,32,2
2017,9517,1,193,2
2017,9518,1,31,2
2017,9525,2,28,2
2017,9527,1,20,2
2017,9528,1,53,2
2017,9547,2,65,2
2017,9548,2,118,2
2017,9559,1,18,2
2017,9570,1,1,2
2017,9571,1,13,2
2017,9580,2,100,2
2017,9583,2,19,2
2017,9584,2,1,2
2017,9666,2,15,2
2017,9672,1,739,2
2017,9686,2,488,2
2017,9687,1,274,2
2017,9689,1,204,2
2017,9691,1,207,2
2017,9693,2,192,2
2017,9714,1,5,2
2017,9717,2,117,2
2017,9727,1,5,2
2017,9757,1,286,2
2017,9759,2,16,2
2017,9761,1,43,2
2017,9766,1,82,2
2017,9786,1,29,2
2017,9794,1,319,2
2017,9803,2,8,2
2017,9806,1,217,2
2017,9809,2,51,2
2017,9811,2,175,2
2017,9818,1,137,2
2017,9829,1,64,2
2017,9839,2,141,2
2017,9843,2,34,2
2017,9853,1,891,2
2017,9872,2,43,2
2017,9873,2,9,2
2017,9874,1,2,2
2017,9877,2,460,2
2017,9878,2,28,2
2017,9881,2,10,2
2017,9882,1,23,2
2017,9888,2,90,2
2017,9897,2,96,2
2017,9899,1,199,2
2017,9915,1,4,2
2017,9942,2,83,2
2017,9949,2,21,2
2017,9963,2,13,2
2017,9968,1,15,2
2017,9976,2,27,2
2017,9980,1,66,2
2017,9991,1,104,2
2017,10010,1,2,2
2017,10013,2,18,2
2017,10016,1,64,2
2017,10036,1,106,2
2017,10045,2,115,2
2017,10049,1,3,2
2017,10052,1,86,2
2017,10057,1,4,2
2017,10059,1,2148,2
2017,10062,1,1208,2
2017,10073,1,129,2
2017,10083,2,5,2
2017,10090,1,16,2
2017,10093,2,107,2
2017,10110,2,119,2
2017,10123,1,12,2
2017,10124,1,39,2
2017,10126,2,26,2
2017,10127,2,62,2
2017,10148,1,10,2
2017,10155,2,2,2
2017,10156,1,16,2
2017,10158,2,105,2
2017,10159,2,95,2
2017,10161,1,2,2
2017,10162,1,3,2
2017,10163,1,2,2
2017,10164,1,95,2
2017,10171,2,16,2
2017,10177,1,2,2
2017,10213,1,123,2
2017,10223,1,154,2
2017,10224,2,34,2
2017,10226,1,6,2
2017,10228,1,6,2
2017,10233,1,32,2
2017,10243,2,78,2
2017,10252,1,62,2
2017,10286,2,152,2
2017,10300,1,21,2
2017,10329,1,14,2
2017,10332,2,24,2
2017,10333,1,23,2
2017,10335,1,8,2
2017,10336,2,1,2
2017,10339,1,343,2
2017,10341,1,23,2
2017,10349,2,13,2
2017,10369,1,2,2
2017,10380,2,40,2
2017,10386,1,7,2
2017,10397,1,18,2
2017,10401,2,553,2
2017,10406,2,22,2
2017,10415,2,22,2
2017,10416,2,94,2
2017,10425,1,5,2
2017,10430,1,81,2
2017,10438,1,1,2
2017,10448,2,21,2
2017,10455,2,7,2
2017,10461,1,122,2
2017,10462,1,103,2
2017,10464,2,106,2
2017,10498,2,24,2
2017,10508,1,304,2
2017,10522,1,192,2
2017,10528,1,111,2
2017,10531,2,177,2
2017,10538,2,19,2
2017,10544,2,18,2
2017,10547,1,66,2
2017,10550,2,59,2
2017,10554,2,283,2
2017,10555,2,137,2
2017,10561,2,220,2
2017,10569,2,330,2
2017,10571,2,195,2
2017,10574,2,211,2
2017,10578,1,196,2
2017,10587,1,16,2
2017,10611,2,193,2
2017,10614,1,128,2
2017,10625,1,21,2
2017,10633,1,42,2
2017,10658,2,53,2
2017,10663,1,26,2
2017,10672,1,5,2
2017,10673,1,3,2
2017,10674,2,2,2
2017,10675,2,3,2
2017,10681,2,8,2
2017,10688,1,63,2
2017,10698,1,2,2
2017,10703,1,10,2
2017,10723,2,38,2
2017,10725,1,12,2
2017,10737,2,216,2
2017,10738,2,67,2
2017,10748,2,74,2
2017,10753,1,139,2
2017,10756,2,34,2
2017,10766,1,46,2
2017,10768,2,12,2
2017,10776,1,170,2
2017,10799,1,5,2
2017,10818,1,43,2
2017,10825,2,4,2
2017,10835,1,3,2
2017,10851,1,24,2
2017,10852,2,28,2
2017,10858,1,5,2
2017,10862,2,82,2
2017,10872,1,2,2
2017,10875,2,2,2
2017,10883,1,19,2
2017,10892,2,28,2
2017,10903,1,176,2
2017,10905,1,26,2
2017,10914,1,11,2
2017,10916,2,7,2
2017,10917,1,10,2
2017,10922,1,138,2
2017,10923,1,70,2
2017,10925,2,8,2
2017,10931,2,12,2
2017,10940,1,14,2
2017,10944,2,1,2
2017,10955,1,60,2
2017,10963,1,88,2
2017,10969,1,35,2
2017,10977,2,43,2
2017,10980,2,42,2
2017,10982,1,117,2
2017,10993,1,34,2
2017,10995,2,38,2
2017,11001,1,56,2
2017,11004,2,69,2
2017,11007,2,429,2
2017,11011,1,32,2
2017,11024,2,9,2
2017,11051,1,20,2
2017,11058,1,27,2
2017,11070,1,12,2
2017,11085,1,169,2
2017,11102,1,5,2
2017,11106,1,16,2
2017,11121,2,1,2
2017,11123,2,235,2
2017,11128,2,27,2
2017,11185,1,19,2
2017,11188,2,36,2
2017,11197,2,14,2
2017,11203,1,2,2
2017,11212,1,135,2
2017,11221,1,659,2
2017,11228,1,16,2
2017,11232,1,20,2
2017,11239,1,201,2
2017,11247,1,15,2
2017,11255,1,112,2
2017,11257,2,14,2
2017,11264,1,21,2
2017,11268,2,6,2
2017,11269,1,34,2
2017,11273,2,9,2
2017,11274,1,83,2
2017,11278,1,398,2
2017,11282,1,3,2
2017,11298,1,2,2
2017,11299,1,1,2
2017,11301,1,9,2
2017,11305,1,128,2
2017,11309,2,64,2
2017,11310,2,19,2
2017,11311,1,54,2
2017,11322,2,2,2
2017,11323,2,78,2
2017,11324,2,17,2
2017,11327,2,8,2
2017,11328,1,30,2
2017,11330,1,240,2
2017,11334,1,169,2
2017,11337,2,13,2
2017,11360,1,20,2
2017,11363,2,55,2
2017,11367,2,36,2
2017,11369,1,36,2
2017,11379,2,274,2
2017,11396,1,199,2
2017,11417,2,614,2
2017,11420,2,344,2
2017,11422,1,13,2
2017,11428,1,91,2
2017,11429,1,2,2
2017,11436,2,1,2
2017,11437,2,111,2
2017,11439,1,27,2
2017,11443,1,239,2
2017,11452,2,165,2
2017,11455,1,151,2
2017,11457,1,4,2
2017,11460,2,64,2
2017,11463,1,8,2
2017,11469,1,4,2
2017,11473,1,279,2
2017,11474,2,28,2
2017,11480,2,20,2
2017,11489,2,14,2
2017,11491,2,29,2
2017,11498,1,20,2
2017,11504,2,30,2
2017,11505,2,171,2
2017,11515,1,11,2
2017,11519,2,16,2
2017,11537,2,1,2
2017,11538,1,1,2
2017,11546,2,14,2
2017,11557,2,268,2
2017,11577,2,485,2
2017,11578,1,296,2
2017,11584,2,17,2
2017,11588,2,58,2
2017,11604,1,270,2
2017,11632,1,6,2
2017,11648,2,35,2
2017,11656,1,13,2
2017,11696,1,9,2
2017,11706,1,1,2
2017,11716,2,27,2
2017,11718,1,35,2
2017,11734,2,81,2
2017,11737,2,27,2
2017,11773,1,17,2
2017,11786,2,3,2
2017,11805,1,1700,2
2017,11807,1,27,2
2017,11815,1,12,2
2017,11817,2,36,2
2017,11820,1,2,2
2017,11822,2,5,2
2017,11832,2,3,2
2017,11833,2,4,2
2017,11834,1,11,2
2017,11835,2,13,2
2017,11845,2,82,2
2017,11846,2,27,2
2017,11858,2,27,2
2017,11861,2,11,2
2017,11874,1,73,2
2017,11879,1,20,2
2017,11880,1,31,2
2017,11882,2,50,2
2017,11911,2,98,2
2017,11916,2,26,2
2017,11917,1,60,2
2017,11918,1,16,2
2017,11925,2,23,2
2017,11927,2,41,2
2017,11941,2,19,2
2017,11945,1,210,2
2017,11950,1,12,2
2017,11958,2,1112,2
2017,11965,1,39,2
2017,11967,1,52,2
2017,11969,2,10,2
2017,11971,1,10,2
2017,11975,1,6,2
2017,11982,2,6,2
2017,11985,2,9,2
2017,11988,2,17,2
2017,11991,1,4,2
2017,11993,2,69,2
2017,11994,2,57,2
2017,12002,1,495,2
2017,12006,1,368,2
2017,12008,1,745,2
2017,12014,2,10,2
2017,12019,2,22,2
2017,12033,2,58,2
2017,12034,1,5,2
2017,12039,1,15,2
2017,12044,1,40,2
2017,12046,1,72,2
