Codigo SNIES del programa,Año,Semestre,ID Sexo,Inscripciones
4066,2020,2,1,19
4067,2020,2,2,20
4068,2020,2,1,39
4069,2020,2,1,45
4071,2020,2,1,25
4072,2020,2,1,15
4073,2020,2,2,38
4074,2020,2,1,5
4078,2020,2,2,11
4083,2020,2,1,30
4084,2020,2,1,81
4086,2020,2,1,35
4087,2020,2,1,34
4088,2020,2,1,74
4092,2020,2,1,18
4093,2020,2,2,65
4095,2020,2,1,388
4096,2020,2,2,173
4112,2020,2,2,94
4113,2020,2,2,54
4114,2020,2,2,46
4115,2020,2,2,30
4118,2020,2,2,10
4120,2020,2,2,87
4121,2020,2,2,56
4122,2020,2,1,62
4123,2020,2,1,56
4124,2020,2,1,59
4125,2020,2,1,58
4126,2020,2,1,56
4128,2020,2,1,29
4136,2020,2,1,8
4140,2020,2,2,67
4148,2020,2,2,9
4157,2020,2,1,40
4159,2020,2,1,20
4160,2020,2,2,30
4164,2020,2,2,9
4166,2020,2,1,20
4176,2020,2,1,78
4191,2020,2,2,4
4196,2020,2,1,28
4201,2020,2,1,14
4203,2020,2,1,3
4206,2020,2,1,23
4208,2020,2,1,46
4209,2020,2,2,6
4223,2020,2,2,7
4225,2020,2,2,14
4232,2020,2,1,11
4239,2020,2,1,17
4240,2020,2,2,56
4241,2020,2,2,188
4243,2020,2,2,13
4245,2020,2,2,13
4247,2020,2,2,80
4254,2020,2,1,23
4255,2020,2,2,30
4257,2020,2,2,7
4266,2020,2,1,18
4267,2020,2,1,11
4278,2020,2,2,4
4292,2020,2,1,19
4305,2020,2,2,49
4312,2020,2,2,25
4317,2020,2,1,39
4318,2020,2,2,66
4319,2020,2,2,146
4322,2020,2,2,34
4336,2020,2,2,55
4338,2020,2,1,162
4340,2020,2,2,54
4341,2020,2,2,76
4342,2020,2,1,4
4343,2020,2,2,32
4349,2020,2,2,52
4350,2020,2,1,4
4354,2020,2,2,9
4355,2020,2,1,33
4356,2020,2,1,63
4358,2020,2,2,27
4361,2020,2,2,12
4363,2020,2,2,14
4367,2020,2,2,60
4368,2020,2,1,76
4376,2020,2,1,32
4382,2020,2,1,48
4389,2020,2,2,48
4400,2020,2,2,13
4405,2020,2,2,72
4417,2020,2,1,25
4425,2020,2,1,4
4439,2020,2,1,53
4442,2020,2,2,81
4443,2020,2,1,16
4448,2020,2,1,4
4450,2020,2,1,3
4453,2020,2,2,6
4458,2020,2,2,1
4460,2020,2,1,44
4465,2020,2,2,6
4466,2020,2,2,22
4467,2020,2,2,33
4468,2020,2,2,9
4480,2020,2,1,52
4481,2020,2,2,88
4489,2020,2,1,7
4498,2020,2,2,42
4500,2020,2,2,21
4526,2020,2,1,1
4543,2020,2,2,13
4551,2020,2,2,18
4552,2020,2,1,14
4553,2020,2,1,46
4564,2020,2,2,1
4565,2020,2,2,8
4575,2020,2,2,33
4579,2020,2,2,5
4593,2020,2,2,12
4627,2020,2,1,64
4630,2020,2,1,3
4631,2020,2,1,43
4632,2020,2,1,4
4633,2020,2,1,29
4634,2020,2,2,17
4635,2020,2,1,11
4649,2020,2,2,99
4656,2020,2,2,9
4657,2020,2,1,26
4670,2020,2,2,23
4671,2020,2,1,23
4674,2020,2,2,8
4677,2020,2,2,6
4678,2020,2,1,43
4687,2020,2,2,77
4688,2020,2,1,90
4689,2020,2,2,23
4690,2020,2,1,122
4744,2020,2,2,1
4753,2020,2,1,97
4759,2020,2,2,66
4768,2020,2,2,86
4770,2020,2,2,51
4771,2020,2,1,7
4783,2020,2,2,50
4784,2020,2,1,20
4797,2020,2,2,33
4803,2020,2,2,17
4814,2020,2,1,26
4821,2020,2,2,17
4822,2020,2,2,96
4826,2020,2,2,5
4827,2020,2,1,39
4828,2020,2,1,36
4830,2020,2,1,17
4833,2020,2,1,36
4842,2020,2,1,10
4848,2020,2,1,1
4849,2020,2,1,2
4852,2020,2,1,20
4860,2020,2,1,26
4863,2020,2,1,126
4868,2020,2,1,26
4876,2020,2,2,123
4879,2020,2,2,30
4895,2020,2,2,5
4904,2020,2,2,15
4905,2020,2,1,7
4909,2020,2,2,2
4911,2020,2,1,293
4912,2020,2,2,52
4917,2020,2,2,56
4924,2020,2,1,6
4925,2020,2,1,43
4927,2020,2,1,7
4928,2020,2,2,14
4930,2020,2,1,4
4937,2020,2,1,9
4940,2020,2,2,4
4948,2020,2,1,185
4951,2020,2,1,78
4952,2020,2,1,108
4953,2020,2,2,17
4959,2020,2,2,29
4978,2020,2,1,97
4980,2020,2,2,32
4981,2020,2,1,80
4995,2020,2,2,32
5000,2020,2,2,19
5002,2020,2,1,119
5012,2020,2,1,29
5019,2020,2,1,91
5022,2020,2,2,42
5023,2020,2,1,22
5027,2020,2,1,1
5029,2020,2,1,2
5038,2020,2,2,1
5046,2020,2,2,13
5054,2020,2,2,2
5063,2020,2,1,9
5064,2020,2,1,38
5067,2020,2,1,25
5068,2020,2,1,11
5069,2020,2,2,46
5070,2020,2,1,111
5075,2020,2,2,18
5076,2020,2,2,4
5081,2020,2,2,14
5086,2020,2,2,9
5091,2020,2,2,5
5093,2020,2,1,15
5094,2020,2,2,23
5095,2020,2,2,85
5097,2020,2,1,85
5098,2020,2,2,140
5100,2020,2,1,181
5102,2020,2,2,17
5110,2020,2,2,280
5111,2020,2,2,6
5114,2020,2,2,202
5116,2020,2,1,321
5122,2020,2,2,108
5124,2020,2,1,185
5125,2020,2,1,57
5126,2020,2,2,81
5129,2020,2,1,79
5130,2020,2,1,8
5131,2020,2,2,41
5132,2020,2,1,21
5133,2020,2,2,11
5134,2020,2,1,50
5144,2020,2,1,1
5170,2020,2,2,23
5173,2020,2,2,32
5174,2020,2,2,26
5182,2020,2,2,19
5183,2020,2,1,12
5223,2020,2,2,63
5236,2020,2,2,1
5243,2020,2,1,69
5244,2020,2,1,113
5262,2020,2,2,9
5265,2020,2,1,3
5274,2020,2,2,40
5275,2020,2,2,30
5276,2020,2,1,29
5279,2020,2,2,5
5281,2020,2,1,26
5291,2020,2,1,15
5296,2020,2,2,10
5306,2020,2,1,35
5311,2020,2,2,12
5315,2020,2,1,27
5322,2020,2,2,14
5329,2020,2,2,46
5331,2020,2,1,13
5370,2020,2,2,44
5371,2020,2,1,44
5373,2020,2,2,111
5376,2020,2,1,44
5377,2020,2,1,10
5381,2020,2,1,32
5382,2020,2,2,64
5383,2020,2,1,8
5384,2020,2,2,63
5390,2020,2,1,141
5391,2020,2,2,3
5394,2020,2,1,8
5406,2020,2,1,14
5407,2020,2,2,51
5408,2020,2,2,31
5428,2020,2,2,17
5456,2020,2,1,27
5461,2020,2,2,1
5484,2020,2,2,325
5505,2020,2,2,26
5511,2020,2,2,66
5512,2020,2,2,41
5528,2020,2,2,16
5530,2020,2,2,45
5539,2020,2,1,6
5541,2020,2,2,14
5542,2020,2,1,13
5544,2020,2,2,4
5548,2020,2,1,1
5550,2020,2,2,2
5579,2020,2,1,24
5580,2020,2,2,12
5595,2020,2,2,1
5608,2020,2,1,14
5609,2020,2,1,42
5645,2020,2,1,7
5731,2020,2,1,72
5798,2020,2,2,3
5814,2020,2,2,24
5815,2020,2,2,22
5816,2020,2,2,42
5924,2020,2,2,8
5974,2020,2,1,35
5983,2020,2,1,1
5985,2020,2,1,2
5986,2020,2,2,32
6011,2020,2,2,1
6012,2020,2,2,10
6022,2020,2,2,37
6062,2020,2,2,20
6065,2020,2,2,4
6067,2020,2,2,14
6081,2020,2,1,1
6082,2020,2,1,7
6083,2020,2,2,7
6088,2020,2,2,3
6101,2020,2,1,25
6112,2020,2,1,12
6121,2020,2,1,21
6123,2020,2,1,15
6124,2020,2,1,7
6140,2020,2,2,11
6142,2020,2,2,13
6173,2020,2,2,28
6182,2020,2,1,8
6183,2020,2,1,12
6184,2020,2,2,11
6185,2020,2,1,9
6187,2020,2,1,6
6244,2020,2,2,19
6316,2020,2,2,1
6357,2020,2,2,14
6358,2020,2,2,23
6359,2020,2,1,18
6372,2020,2,2,32
6525,2020,2,1,26
6527,2020,2,1,45
6544,2020,2,2,195
6554,2020,2,1,6
6555,2020,2,2,19
6564,2020,2,2,1
6566,2020,2,1,101
6567,2020,2,1,296
6572,2020,2,1,4
6575,2020,2,1,219
6580,2020,2,1,23
6591,2020,2,1,76
6595,2020,2,1,19
6606,2020,2,2,36
6624,2020,2,2,7
6632,2020,2,2,12
6633,2020,2,2,31
6640,2020,2,2,9
6644,2020,2,1,72
6646,2020,2,2,142
6647,2020,2,2,12
6658,2020,2,1,14
6660,2020,2,1,61
6661,2020,2,1,18
6664,2020,2,1,44
6666,2020,2,1,23
6675,2020,2,1,34
6686,2020,2,1,91
6687,2020,2,1,154
6690,2020,2,2,2
6694,2020,2,1,24
6695,2020,2,1,13
6699,2020,2,1,74
6707,2020,2,1,15
6710,2020,2,2,29
6711,2020,2,1,72
6726,2020,2,1,130
6730,2020,2,2,8
6741,2020,2,1,27
7025,2020,2,2,1
7031,2020,2,1,16
7093,2020,2,2,87
7094,2020,2,1,93
7095,2020,2,1,65
7103,2020,2,1,17
7108,2020,2,1,100
7112,2020,2,1,210
7113,2020,2,2,86
7135,2020,2,2,13
7150,2020,2,2,32
7170,2020,2,1,46
7183,2020,2,1,7
7215,2020,2,1,102
7220,2020,2,2,37
7221,2020,2,1,35
7222,2020,2,2,34
7225,2020,2,1,16
7226,2020,2,1,29
7227,2020,2,1,100
7228,2020,2,2,7
7233,2020,2,2,23
7234,2020,2,1,26
7238,2020,2,1,138
7241,2020,2,2,1
7242,2020,2,2,16
7243,2020,2,2,41
7246,2020,2,1,52
7247,2020,2,1,19
7249,2020,2,2,12
7254,2020,2,2,26
7255,2020,2,2,17
7258,2020,2,2,54
7259,2020,2,1,17
7283,2020,2,2,38
7305,2020,2,1,50
7306,2020,2,1,231
7309,2020,2,2,267
7348,2020,2,1,30
7349,2020,2,2,31
7351,2020,2,2,112
7400,2020,2,1,43
7405,2020,2,1,40
7406,2020,2,1,39
7440,2020,2,2,5
7446,2020,2,1,54
7470,2020,2,1,51
7475,2020,2,2,8
7490,2020,2,1,3
7510,2020,2,2,15
7511,2020,2,1,51
7512,2020,2,1,4
7514,2020,2,2,81
7518,2020,2,2,47
7522,2020,2,1,30
7540,2020,2,2,2
7545,2020,2,2,11
7550,2020,2,2,10
7561,2020,2,1,22
7565,2020,2,1,7
7567,2020,2,1,5
7570,2020,2,1,12
7571,2020,2,1,20
7576,2020,2,1,13
7620,2020,2,2,8
7686,2020,2,1,5
7687,2020,2,2,60
7689,2020,2,1,8
7695,2020,2,2,1
7731,2020,2,1,13
7740,2020,2,2,8
7741,2020,2,2,5
7745,2020,2,2,7
7750,2020,2,2,22
7772,2020,2,2,51
7773,2020,2,2,38
7774,2020,2,2,9
7777,2020,2,1,73
7794,2020,2,2,22
7796,2020,2,1,39
7797,2020,2,2,41
7799,2020,2,2,78
7800,2020,2,1,373
7802,2020,2,2,71
7810,2020,2,1,4
7815,2020,2,2,7
7817,2020,2,1,31
7821,2020,2,1,47
7822,2020,2,2,91
7824,2020,2,2,16
7827,2020,2,2,71
7830,2020,2,1,106
7855,2020,2,2,3
7856,2020,2,2,6
7867,2020,2,1,3
7874,2020,2,2,35
7885,2020,2,1,9
7905,2020,2,2,11
7915,2020,2,1,6
7922,2020,2,2,19
7943,2020,2,2,104
7945,2020,2,1,19
7950,2020,2,2,87
8012,2020,2,1,16
8015,2020,2,1,176
8042,2020,2,2,3
8044,2020,2,1,4
8050,2020,2,1,40
8065,2020,2,2,28
8079,2020,2,1,61
8085,2020,2,2,39
8088,2020,2,2,37
8091,2020,2,1,21
8093,2020,2,2,25
8105,2020,2,2,56
8114,2020,2,1,52
8118,2020,2,1,13
8120,2020,2,1,55
8124,2020,2,2,46
8146,2020,2,1,26
8148,2020,2,1,1
8149,2020,2,2,44
8155,2020,2,1,8
8167,2020,2,2,9
8174,2020,2,2,11
8178,2020,2,1,6
8179,2020,2,2,29
8180,2020,2,2,67
8182,2020,2,2,47
8189,2020,2,2,63
8198,2020,2,1,3
8207,2020,2,1,5
8212,2020,2,2,10
8242,2020,2,2,33
8245,2020,2,2,21
8247,2020,2,2,1
8321,2020,2,2,18
8322,2020,2,1,4
8340,2020,2,2,38
8345,2020,2,2,150
8347,2020,2,1,38
8359,2020,2,1,527
8375,2020,2,2,1
8380,2020,2,2,116
8410,2020,2,1,9
8413,2020,2,2,17
8417,2020,2,1,24
8431,2020,2,2,76
8436,2020,2,1,13
8444,2020,2,2,80
8453,2020,2,1,33
8460,2020,2,2,60
8470,2020,2,1,55
8501,2020,2,1,46
8510,2020,2,2,3
8514,2020,2,2,13
8559,2020,2,1,29
8562,2020,2,1,20
8563,2020,2,2,20
8573,2020,2,1,27
8579,2020,2,2,19
8589,2020,2,1,2
8602,2020,2,2,12
8606,2020,2,1,21
8611,2020,2,2,11
8622,2020,2,1,16
8630,2020,2,2,1
8660,2020,2,2,1
8663,2020,2,1,17
8675,2020,2,1,192
8687,2020,2,1,11
8697,2020,2,2,22
8707,2020,2,1,1
8718,2020,2,2,4
8720,2020,2,1,5
8739,2020,2,1,8
8742,2020,2,2,36
8743,2020,2,2,11
8784,2020,2,1,14
8863,2020,2,1,74
8893,2020,2,1,62
8894,2020,2,2,114
8895,2020,2,2,206
8903,2020,2,1,14
8922,2020,2,1,7
8923,2020,2,2,66
8939,2020,2,1,15
8967,2020,2,2,64
8971,2020,2,1,26
8973,2020,2,1,16
8979,2020,2,2,54
9001,2020,2,1,40
9047,2020,2,1,19
9070,2020,2,1,6
9105,2020,2,2,40
9113,2020,2,2,11
9120,2020,2,1,85
9144,2020,2,1,65
9235,2020,2,1,6
9245,2020,2,1,65
9252,2020,2,1,19
9253,2020,2,2,8
9254,2020,2,1,49
9257,2020,2,2,1
9261,2020,2,1,30
9276,2020,2,1,28
9285,2020,2,1,84
9286,2020,2,1,23
9291,2020,2,1,14
9294,2020,2,2,61
9295,2020,2,1,7
9297,2020,2,1,39
9301,2020,2,1,1
9302,2020,2,2,1
9303,2020,2,1,2
9304,2020,2,1,36
9312,2020,2,1,15
9315,2020,2,2,13
9317,2020,2,1,14
9318,2020,2,2,9
9335,2020,2,2,47
9340,2020,2,1,8
9345,2020,2,2,24
9350,2020,2,1,308
9360,2020,2,2,6
9363,2020,2,2,6
9373,2020,2,2,7
9379,2020,2,1,32
9385,2020,2,1,25
9387,2020,2,1,40
9390,2020,2,2,26
9395,2020,2,1,183
9399,2020,2,1,25
9400,2020,2,2,113
9417,2020,2,1,4
9421,2020,2,1,4
9425,2020,2,1,41
9426,2020,2,2,25
9440,2020,2,2,39
9449,2020,2,2,3
9451,2020,2,1,61
9455,2020,2,2,14
9456,2020,2,1,6
9459,2020,2,1,40
9465,2020,2,1,10
9466,2020,2,1,265
9468,2020,2,1,14
9480,2020,2,1,210
9487,2020,2,1,163
9488,2020,2,1,620
9490,2020,2,1,17
9491,2020,2,2,35
9499,2020,2,2,33
9502,2020,2,2,32
9503,2020,2,1,22
9508,2020,2,2,198
9509,2020,2,1,1
9515,2020,2,2,30
9517,2020,2,1,245
9518,2020,2,2,9
9524,2020,2,1,8
9525,2020,2,2,15
9527,2020,2,2,2
9528,2020,2,1,50
9547,2020,2,1,31
9548,2020,2,1,64
9559,2020,2,1,21
9567,2020,2,1,13
9580,2020,2,1,32
9583,2020,2,1,13
9584,2020,2,1,6
9666,2020,2,1,46
9672,2020,2,1,139
9686,2020,2,2,187
9687,2020,2,1,75
9691,2020,2,2,94
9693,2020,2,2,108
9717,2020,2,1,24
9721,2020,2,1,18
9725,2020,2,2,7
9727,2020,2,1,11
9752,2020,2,2,27
9757,2020,2,2,602
9759,2020,2,1,17
9761,2020,2,1,8
9766,2020,2,1,69
9794,2020,2,1,609
9803,2020,2,2,34
9806,2020,2,1,40
9809,2020,2,1,51
9811,2020,2,2,129
9818,2020,2,1,32
9829,2020,2,1,1
9843,2020,2,1,38
9853,2020,2,2,143
9872,2020,2,1,53
9873,2020,2,2,39
9874,2020,2,1,39
9877,2020,2,1,83
9878,2020,2,2,28
9881,2020,2,2,1
9882,2020,2,1,29
9888,2020,2,1,40
9897,2020,2,2,46
9899,2020,2,2,36
9915,2020,2,1,2
9942,2020,2,1,43
9949,2020,2,1,5
9963,2020,2,2,15
9968,2020,2,1,8
9972,2020,2,1,10
9976,2020,2,2,17
9980,2020,2,1,36
9991,2020,2,2,70
10010,2020,2,1,2
10013,2020,2,2,34
10016,2020,2,1,89
10036,2020,2,1,86
10052,2020,2,1,58
10057,2020,2,2,5
10059,2020,2,1,514
10062,2020,2,1,330
10073,2020,2,2,101
10082,2020,2,2,14
10090,2020,2,2,35
10110,2020,2,1,59
10123,2020,2,1,9
10124,2020,2,2,34
10126,2020,2,2,23
10127,2020,2,1,50
10148,2020,2,2,15
10155,2020,2,2,81
10158,2020,2,2,54
10159,2020,2,2,35
10162,2020,2,1,33
10163,2020,2,1,25
10164,2020,2,2,59
10171,2020,2,2,158
10213,2020,2,1,98
10223,2020,2,2,124
10224,2020,2,1,16
10226,2020,2,1,13
10233,2020,2,1,27
10243,2020,2,2,48
10252,2020,2,1,38
10329,2020,2,1,5
10332,2020,2,1,23
10333,2020,2,2,73
10335,2020,2,2,4
10339,2020,2,2,9
10341,2020,2,1,6
10349,2020,2,2,28
10363,2020,2,1,21
10369,2020,2,1,21
10380,2020,2,1,19
10383,2020,2,2,30
10397,2020,2,2,28
10401,2020,2,2,190
10406,2020,2,2,55
10415,2020,2,2,9
10416,2020,2,2,38
10425,2020,2,1,5
10430,2020,2,1,33
10448,2020,2,2,26
10461,2020,2,1,5
10462,2020,2,2,100
10463,2020,2,1,92
10464,2020,2,2,97
10508,2020,2,1,82
10522,2020,2,2,92
10528,2020,2,1,65
10531,2020,2,2,162
10538,2020,2,2,24
10544,2020,2,2,18
10547,2020,2,1,68
10554,2020,2,2,128
10555,2020,2,2,6
10561,2020,2,1,70
10569,2020,2,2,123
10571,2020,2,1,81
10574,2020,2,2,120
10578,2020,2,2,25
10587,2020,2,2,17
10611,2020,2,1,93
10614,2020,2,2,59
10625,2020,2,1,13
10633,2020,2,1,9
10639,2020,2,2,21
10658,2020,2,2,43
10672,2020,2,2,3
10673,2020,2,1,13
10674,2020,2,2,3
10675,2020,2,1,4
10678,2020,2,1,11
10681,2020,2,2,19
10688,2020,2,2,69
10698,2020,2,1,1
10703,2020,2,2,13
10723,2020,2,2,25
10725,2020,2,1,10
10766,2020,2,1,10
10768,2020,2,1,1
10818,2020,2,2,57
10835,2020,2,1,4
10839,2020,2,2,80
10851,2020,2,1,19
10852,2020,2,2,27
10858,2020,2,1,3
10862,2020,2,2,53
10872,2020,2,2,1
10883,2020,2,2,29
10892,2020,2,1,8
10903,2020,2,2,79
10905,2020,2,1,30
10911,2020,2,2,2
10914,2020,2,1,13
10915,2020,2,2,1
10916,2020,2,1,6
10917,2020,2,1,10
10922,2020,2,1,62
10923,2020,2,1,91
10931,2020,2,1,12
10940,2020,2,2,10
10944,2020,2,2,17
10955,2020,2,2,47
10963,2020,2,1,18
10969,2020,2,2,14
10972,2020,2,2,12
10980,2020,2,1,1
10982,2020,2,1,1
10993,2020,2,1,56
10995,2020,2,1,15
11001,2020,2,1,11
11004,2020,2,2,224
11007,2020,2,1,359
11024,2020,2,2,13
11047,2020,2,2,2
11048,2020,2,1,4
11051,2020,2,1,30
11058,2020,2,2,4
11070,2020,2,1,15
11078,2020,2,2,37
11083,2020,2,1,10
11106,2020,2,1,24
11123,2020,2,2,211
11128,2020,2,2,31
11183,2020,2,2,25
11184,2020,2,1,6
11185,2020,2,2,10
11188,2020,2,2,36
11197,2020,2,2,32
11198,2020,2,1,2
11212,2020,2,2,83
11221,2020,2,1,142
11247,2020,2,2,7
11255,2020,2,1,34
11257,2020,2,1,15
11264,2020,2,2,12
11269,2020,2,1,15
11273,2020,2,1,15
11274,2020,2,2,44
11278,2020,2,1,282
11290,2020,2,2,13
11301,2020,2,2,1
11305,2020,2,1,30
11309,2020,2,2,71
11310,2020,2,2,30
11311,2020,2,1,65
11324,2020,2,1,7
11327,2020,2,1,15
11337,2020,2,2,6
11360,2020,2,1,12
11363,2020,2,1,38
11369,2020,2,1,59
11378,2020,2,1,30
11379,2020,2,2,95
11396,2020,2,2,45
11406,2020,2,1,32
11408,2020,2,1,12
11417,2020,2,1,29
11428,2020,2,2,17
11432,2020,2,1,6
11436,2020,2,1,2
11437,2020,2,1,86
11439,2020,2,2,8
11443,2020,2,2,75
11452,2020,2,2,72
11455,2020,2,1,31
11460,2020,2,2,64
11463,2020,2,2,16
11473,2020,2,2,265
11474,2020,2,2,5
11480,2020,2,2,22
11489,2020,2,2,10
11491,2020,2,1,39
11498,2020,2,2,23
11504,2020,2,1,6
11505,2020,2,1,90
11515,2020,2,1,8
11537,2020,2,2,1
11557,2020,2,2,164
11577,2020,2,1,123
11578,2020,2,1,93
11584,2020,2,1,35
11588,2020,2,1,18
11604,2020,2,2,301
11648,2020,2,1,35
11656,2020,2,2,6
11675,2020,2,1,144
11690,2020,2,2,1
11696,2020,2,2,7
11716,2020,2,2,6
11734,2020,2,1,62
11737,2020,2,2,18
11773,2020,2,2,20
11805,2020,2,1,404
11815,2020,2,2,6
11817,2020,2,1,18
11820,2020,2,2,1
11832,2020,2,1,8
11833,2020,2,1,4
11834,2020,2,2,36
11835,2020,2,2,293
11845,2020,2,2,87
11846,2020,2,2,32
11858,2020,2,1,91
11860,2020,2,1,1
11861,2020,2,2,10
11874,2020,2,2,22
11879,2020,2,1,12
11880,2020,2,2,16
11882,2020,2,2,36
11911,2020,2,2,32
11916,2020,2,2,21
11917,2020,2,1,42
11918,2020,2,1,11
11925,2020,2,2,20
11927,2020,2,1,42
11941,2020,2,2,17
11950,2020,2,2,5
11952,2020,2,1,16
11958,2020,2,2,426
11965,2020,2,1,32
11969,2020,2,1,4
11971,2020,2,2,45
11975,2020,2,1,3
11982,2020,2,2,2
11985,2020,2,1,4
11993,2020,2,1,32
11994,2020,2,2,33
12002,2020,2,2,37
12006,2020,2,1,120
12008,2020,2,2,266
12014,2020,2,2,7
12019,2020,2,1,35
12033,2020,2,1,47
12036,2020,2,2,2
12044,2020,2,1,30
12045,2020,2,1,146
12046,2020,2,2,61
12047,2020,2,1,8
12048,2020,2,2,12
12071,2020,2,2,41
12073,2020,2,2,102
12075,2020,2,2,40
12080,2020,2,1,15
12085,2020,2,1,6
12106,2020,2,1,2
12145,2020,2,2,1
12159,2020,2,1,121
12168,2020,2,1,7
12182,2020,2,2,10
12198,2020,2,1,12
12206,2020,2,2,15
12215,2020,2,2,7
12252,2020,2,1,16
12260,2020,2,2,7
12271,2020,2,1,9
12282,2020,2,1,25
12286,2020,2,2,17
12333,2020,2,1,66
12340,2020,2,1,20
12391,2020,2,1,9
12393,2020,2,1,6
12398,2020,2,1,8
12426,2020,2,1,248
12449,2020,2,1,5
12455,2020,2,2,2
12577,2020,2,1,124
12702,2020,2,2,6
12703,2020,2,1,19
12705,2020,2,2,3
12711,2020,2,1,40
12764,2020,2,1,5
12796,2020,2,2,28
12797,2020,2,2,37
12806,2020,2,1,18
12828,2020,2,1,54
12852,2020,2,2,3
12877,2020,2,2,10
12886,2020,2,1,66
12932,2020,2,2,10
12948,2020,2,1,1
12956,2020,2,2,297
12960,2020,2,1,13
12967,2020,2,1,29
12976,2020,2,2,10
13018,2020,2,2,7
13058,2020,2,1,14
13061,2020,2,1,19
13074,2020,2,2,42
13076,2020,2,1,1
13090,2020,2,1,86
13093,2020,2,2,95
13144,2020,2,1,23
13257,2020,2,2,23
13259,2020,2,1,24
13287,2020,2,2,2
13290,2020,2,2,7
13291,2020,2,2,32
13296,2020,2,1,14
13297,2020,2,1,5
13301,2020,2,2,33
13314,2020,2,1,5
13318,2020,2,2,9
13321,2020,2,1,7
13344,2020,2,2,1
13350,2020,2,1,4
13351,2020,2,1,8
13357,2020,2,1,6
13367,2020,2,2,15
13368,2020,2,2,14
13370,2020,2,2,105
13387,2020,2,2,4
13390,2020,2,1,12
13395,2020,2,1,8
13404,2020,2,2,26
13414,2020,2,2,90
13469,2020,2,2,35
13509,2020,2,1,28
13529,2020,2,1,15
13546,2020,2,1,12
13552,2020,2,2,2
13568,2020,2,2,2
13581,2020,2,2,12
13595,2020,2,1,17
13627,2020,2,1,6
13642,2020,2,1,34
13651,2020,2,2,11
13655,2020,2,2,29
13694,2020,2,2,2
13705,2020,2,1,11
13730,2020,2,1,21
13734,2020,2,1,4
13741,2020,2,2,1
13768,2020,2,2,16
13773,2020,2,1,61
13793,2020,2,1,13
13837,2020,2,1,11
13976,2020,2,2,196
13980,2020,2,2,138
14000,2020,2,1,10
14021,2020,2,1,8
14032,2020,2,2,20
14033,2020,2,2,3
14060,2020,2,1,147
14110,2020,2,1,13
14119,2020,2,1,25
14122,2020,2,1,5
14143,2020,2,1,28
14184,2020,2,1,46
14190,2020,2,1,28
14234,2020,2,2,26
14237,2020,2,2,51
14288,2020,2,2,43
14320,2020,2,1,1
14330,2020,2,2,1
14384,2020,2,1,7
14701,2020,2,1,26
14732,2020,2,2,46
14747,2020,2,1,11
14750,2020,2,2,24
14751,2020,2,2,37
14752,2020,2,2,10
14753,2020,2,1,57
14771,2020,2,1,76
14772,2020,2,1,29
14822,2020,2,2,19
14826,2020,2,1,17
14837,2020,2,2,52
14863,2020,2,1,1
14866,2020,2,1,4
14869,2020,2,1,16
14880,2020,2,1,2
14902,2020,2,1,19
14969,2020,2,2,47
15034,2020,2,2,11
15052,2020,2,2,48
15111,2020,2,2,25
15188,2020,2,1,8
15241,2020,2,1,23
15243,2020,2,1,25
15245,2020,2,2,1
15278,2020,2,2,64
15313,2020,2,2,14
15340,2020,2,2,6
15354,2020,2,2,32
15416,2020,2,1,66
15422,2020,2,2,56
15426,2020,2,1,7
15441,2020,2,1,47
15450,2020,2,1,71
15451,2020,2,2,6
15491,2020,2,2,25
15533,2020,2,1,468
15534,2020,2,2,697
15541,2020,2,1,7
15544,2020,2,2,27
15555,2020,2,1,80
15569,2020,2,2,5
15577,2020,2,2,14
15600,2020,2,1,803
15604,2020,2,2,1
15610,2020,2,2,20
15613,2020,2,1,62
15614,2020,2,2,13
15623,2020,2,1,115
15683,2020,2,1,6
15689,2020,2,2,112
15702,2020,2,2,50
15706,2020,2,2,16
15760,2020,2,2,50
15779,2020,2,1,41
15794,2020,2,1,71
15803,2020,2,1,23
15808,2020,2,2,37
15810,2020,2,1,75
15842,2020,2,2,7
15847,2020,2,2,16
15860,2020,2,1,60
15866,2020,2,1,49
15897,2020,2,1,5
15898,2020,2,2,5
15900,2020,2,1,23
15901,2020,2,2,51
15903,2020,2,1,45
15906,2020,2,2,74
15923,2020,2,1,14
15927,2020,2,2,62
15929,2020,2,1,5
15947,2020,2,1,16
15983,2020,2,1,4
15987,2020,2,1,49
15995,2020,2,2,1
16010,2020,2,2,95
16012,2020,2,2,52
16017,2020,2,2,170
16021,2020,2,1,4
16027,2020,2,1,18
16030,2020,2,1,22
16052,2020,2,2,21
16054,2020,2,1,22
16060,2020,2,1,29
16063,2020,2,1,8
16069,2020,2,1,7
16071,2020,2,1,35
16072,2020,2,1,12
16089,2020,2,2,81
16090,2020,2,2,11
16100,2020,2,1,20
16114,2020,2,1,15
16120,2020,2,1,3
16127,2020,2,2,94
16129,2020,2,1,2
16131,2020,2,1,31
16138,2020,2,2,7
16164,2020,2,1,3
16166,2020,2,2,28
16169,2020,2,2,82
16171,2020,2,2,9
16175,2020,2,1,3
16196,2020,2,1,75
16213,2020,2,1,6
16222,2020,2,2,4
16224,2020,2,2,4
16228,2020,2,2,7
16234,2020,2,1,3
16251,2020,2,1,4
16264,2020,2,2,24
16489,2020,2,1,35
16608,2020,2,2,13
16841,2020,2,2,238
16867,2020,2,2,38
