Código SNIES del programa,Año,Semestre,ID Sexo,Inscripciones 2020
13380,2020,1,1,24
13387,2020,1,2,9
13390,2020,1,2,24
13395,2020,1,1,7
13404,2020,1,2,12
13414,2020,1,2,82
13459,2020,1,2,6
13465,2020,1,1,7
13469,2020,1,2,67
13476,2020,1,2,3
13509,2020,1,2,20
13529,2020,1,1,29
13541,2020,1,1,20
13546,2020,1,1,8
13552,2020,1,1,7
13568,2020,1,1,496
13581,2020,1,1,13
13595,2020,1,2,11
13627,2020,1,1,10
13642,2020,1,2,25
13651,2020,1,2,24
13655,2020,1,1,47
13673,2020,1,1,9
13675,2020,1,2,2
13694,2020,1,1,57
13705,2020,1,2,20
13730,2020,1,2,33
13734,2020,1,2,2
13741,2020,1,1,4
13768,2020,1,1,55
13773,2020,1,1,53
13793,2020,1,1,19
13837,2020,1,1,34
13976,2020,1,2,378
13980,2020,1,2,239
14000,2020,1,1,10
14001,2020,1,2,72
14003,2020,1,1,74
14004,2020,1,1,100
14021,2020,1,1,9
14029,2020,1,1,134
14032,2020,1,2,46
14033,2020,1,1,6
14060,2020,1,2,211
14110,2020,1,1,43
14119,2020,1,1,28
14122,2020,1,2,6
14143,2020,1,1,45
14184,2020,1,1,65
14190,2020,1,1,94
14234,2020,1,2,18
14237,2020,1,2,161
14288,2020,1,2,122
14295,2020,1,1,11
14320,2020,1,1,12
14330,2020,1,2,1
14384,2020,1,2,17
14701,2020,1,1,160
14732,2020,1,1,78
14747,2020,1,2,20
14750,2020,1,1,50
14751,2020,1,2,37
14752,2020,1,1,35
14753,2020,1,1,68
14771,2020,1,2,109
14772,2020,1,2,47
14802,2020,1,2,93
14826,2020,1,2,42
14837,2020,1,1,35
14863,2020,1,2,20
14868,2020,1,1,1
14869,2020,1,1,24
14880,2020,1,2,105
14902,2020,1,1,27
14912,2020,1,1,4
14965,2020,1,1,19
14969,2020,1,2,64
15034,2020,1,1,31
15052,2020,1,1,113
15111,2020,1,1,71
15188,2020,1,1,26
15192,2020,1,1,1
15241,2020,1,2,39
15243,2020,1,1,153
15245,2020,1,2,10
15278,2020,1,2,42
15313,2020,1,2,43
15319,2020,1,1,15
15340,2020,1,2,9
15343,2020,1,1,13
15354,2020,1,2,20
15416,2020,1,2,156
15422,2020,1,2,145
15426,2020,1,2,32
15430,2020,1,1,7
15440,2020,1,2,18
15441,2020,1,2,44
15450,2020,1,2,45
15451,2020,1,1,7
15460,2020,1,2,35
15491,2020,1,2,58
15533,2020,1,2,1316
15534,2020,1,2,1627
15538,2020,1,1,60
15541,2020,1,2,10
15544,2020,1,2,18
15555,2020,1,1,151
15569,2020,1,2,13
15577,2020,1,2,77
15593,2020,1,2,104
15600,2020,1,1,771
15610,2020,1,2,26
15613,2020,1,2,100
15614,2020,1,1,33
15623,2020,1,1,207
15653,2020,1,1,28
15683,2020,1,2,33
15689,2020,1,2,4
15702,2020,1,1,113
15706,2020,1,2,51
15784,2020,1,2,7
15794,2020,1,2,37
15803,2020,1,2,31
15808,2020,1,1,26
15847,2020,1,2,18
15860,2020,1,1,27
15892,2020,1,2,21
15897,2020,1,2,56
15898,2020,1,2,13
15901,2020,1,1,20
15903,2020,1,1,33
15906,2020,1,1,73
15923,2020,1,1,23
15924,2020,1,1,16
15927,2020,1,2,19
15929,2020,1,2,11
15947,2020,1,2,31
15957,2020,1,1,2
15980,2020,1,2,11
15987,2020,1,1,76
15994,2020,1,2,124
16010,2020,1,1,172
16017,2020,1,2,300
16019,2020,1,2,7
16021,2020,1,2,2
16027,2020,1,2,16
16030,2020,1,1,9
16036,2020,1,1,43
16052,2020,1,1,37
16054,2020,1,1,30
16058,2020,1,2,31
16060,2020,1,2,32
16063,2020,1,1,8
16069,2020,1,1,11
16071,2020,1,2,24
16072,2020,1,1,12
16074,2020,1,2,7
16089,2020,1,1,142
16090,2020,1,2,16
16091,2020,1,2,34
16100,2020,1,2,32
16120,2020,1,1,43
16127,2020,1,1,61
16130,2020,1,1,5
16131,2020,1,1,23
16138,2020,1,2,1
16166,2020,1,2,12
16169,2020,1,2,208
16171,2020,1,2,11
16175,2020,1,1,9
16196,2020,1,1,121
16213,2020,1,1,26
16222,2020,1,1,32
16224,2020,1,2,19
16228,2020,1,1,11
16234,2020,1,2,11
16251,2020,1,1,16
16264,2020,1,2,38
16489,2020,1,2,130
16608,2020,1,2,22
16840,2020,1,2,168
16846,2020,1,1,63
16867,2020,1,1,95
16877,2020,1,2,198
16878,2020,1,2,7
16884,2020,1,1,24
16887,2020,1,2,11
16890,2020,1,1,47
16891,2020,1,1,12
16895,2020,1,1,121
16901,2020,1,2,18
16902,2020,1,2,58
16903,2020,1,2,42
16904,2020,1,2,48
16905,2020,1,2,56
16911,2020,1,2,68
16912,2020,1,2,85
16914,2020,1,1,48
16915,2020,1,2,70
16916,2020,1,2,57
16919,2020,1,1,26
16920,2020,1,1,107
16921,2020,1,1,98
16922,2020,1,1,84
16923,2020,1,1,70
16924,2020,1,2,69
16925,2020,1,2,115
16926,2020,1,1,92
16927,2020,1,2,1
16932,2020,1,1,8
16933,2020,1,1,12
16934,2020,1,1,5
16936,2020,1,1,1
16938,2020,1,1,62
16939,2020,1,1,70
16940,2020,1,2,57
16941,2020,1,2,81
16943,2020,1,1,1
16946,2020,1,1,68
16947,2020,1,2,30
16949,2020,1,2,22
16950,2020,1,2,14
16951,2020,1,1,31
16952,2020,1,1,16
16953,2020,1,1,18
16954,2020,1,2,27
16955,2020,1,1,11
16990,2020,1,1,20
16999,2020,1,1,73
17371,2020,1,2,31
17411,2020,1,2,135
17443,2020,1,2,17
17445,2020,1,1,26
17462,2020,1,1,7
17477,2020,1,1,2
17487,2020,1,2,34
17489,2020,1,1,157
17490,2020,1,2,20
17492,2020,1,2,95
17498,2020,1,2,52
17500,2020,1,2,8
17506,2020,1,2,58
17521,2020,1,2,61
17524,2020,1,1,62
17577,2020,1,1,149
17579,2020,1,2,13
17581,2020,1,1,43
17593,2020,1,2,147
17598,2020,1,1,52
17632,2020,1,2,146
17664,2020,1,1,715
17675,2020,1,1,13
17680,2020,1,2,28
17691,2020,1,2,113
17692,2020,1,2,47
17698,2020,1,2,33
17702,2020,1,2,317
17704,2020,1,1,314
17705,2020,1,1,48
17706,2020,1,2,46
17708,2020,1,2,15
17711,2020,1,2,107
17715,2020,1,1,3
17720,2020,1,1,138
17721,2020,1,1,21
17723,2020,1,1,50
17733,2020,1,2,60
17734,2020,1,1,23
17744,2020,1,1,31
17757,2020,1,1,23
17759,2020,1,1,47
17770,2020,1,2,29
17771,2020,1,2,12
17772,2020,1,2,61
17777,2020,1,1,11
17803,2020,1,2,47
17836,2020,1,1,44
17862,2020,1,2,31
17866,2020,1,1,605
17892,2020,1,1,34
17906,2020,1,1,91
17908,2020,1,2,48
18874,2020,1,2,27
18890,2020,1,1,20
18973,2020,1,2,30
18977,2020,1,2,20
18979,2020,1,2,49
18980,2020,1,2,23
18982,2020,1,2,115
18984,2020,1,1,79
19032,2020,1,1,49
19062,2020,1,2,39
19071,2020,1,1,12
19082,2020,1,2,42
19095,2020,1,1,66
19106,2020,1,1,11
19109,2020,1,1,41
19134,2020,1,2,8
19160,2020,1,1,63
19164,2020,1,2,71
19165,2020,1,1,6
19179,2020,1,1,43
19193,2020,1,2,28
19203,2020,1,2,10
19207,2020,1,2,38
19215,2020,1,2,35
19220,2020,1,1,4
19228,2020,1,2,3
19231,2020,1,2,1
19254,2020,1,2,194
19256,2020,1,2,382
19259,2020,1,2,63
19265,2020,1,2,139
19270,2020,1,2,148
19312,2020,1,1,27
19340,2020,1,2,22
19368,2020,1,1,15
19376,2020,1,2,52
19380,2020,1,1,3
19388,2020,1,2,48
19465,2020,1,1,1
19466,2020,1,2,2
19467,2020,1,2,1
19470,2020,1,1,30
19486,2020,1,2,53
19493,2020,1,1,28
19494,2020,1,1,28
19515,2020,1,2,26
19533,2020,1,2,45
19543,2020,1,1,38
19546,2020,1,2,34
19563,2020,1,2,206
19564,2020,1,1,57
19567,2020,1,1,61
19601,2020,1,2,33
19608,2020,1,2,126
19609,2020,1,2,95
19637,2020,1,2,6
19642,2020,1,1,32
19646,2020,1,1,63
19723,2020,1,2,390
19726,2020,1,2,13
19732,2020,1,2,43
19733,2020,1,2,56
19734,2020,1,1,55
19741,2020,1,1,87
19761,2020,1,1,132
19763,2020,1,2,198
19765,2020,1,2,370
19769,2020,1,1,27
19771,2020,1,1,15
19774,2020,1,2,181
19781,2020,1,1,410
19785,2020,1,2,164
19787,2020,1,2,62
19788,2020,1,2,103
19792,2020,1,1,7
19814,2020,1,1,8
19828,2020,1,2,13
19843,2020,1,1,15
19849,2020,1,1,1
19850,2020,1,2,33
19860,2020,1,1,2
19864,2020,1,2,1
19865,2020,1,1,6
19866,2020,1,1,10
19867,2020,1,2,12
19869,2020,1,1,4
19886,2020,1,1,63
19887,2020,1,1,5
19888,2020,1,1,5
19889,2020,1,1,2
19892,2020,1,2,19
19894,2020,1,1,5
19895,2020,1,1,9
19897,2020,1,1,9
19899,2020,1,1,15
19901,2020,1,1,6
19902,2020,1,1,16
19903,2020,1,1,7
19904,2020,1,2,8
19905,2020,1,1,13
19907,2020,1,1,60
19909,2020,1,1,71
19910,2020,1,1,141
19911,2020,1,2,23
19913,2020,1,1,7
19914,2020,1,2,5
19915,2020,1,2,6
19916,2020,1,1,17
19917,2020,1,2,39
19918,2020,1,1,4
19919,2020,1,2,9
19920,2020,1,2,6
19924,2020,1,1,4
19926,2020,1,1,3
19930,2020,1,2,26
19931,2020,1,2,6
19932,2020,1,2,27
19936,2020,1,1,17
19938,2020,1,2,42
19945,2020,1,1,52
19947,2020,1,1,5
19948,2020,1,2,110
19952,2020,1,2,1
19963,2020,1,2,2
19969,2020,1,2,41
19970,2020,1,1,17
19971,2020,1,1,5
19976,2020,1,1,16
19979,2020,1,2,114
19987,2020,1,2,30
19989,2020,1,2,13
19994,2020,1,1,20
19996,2020,1,2,24
20024,2020,1,1,71
20026,2020,1,1,9
20029,2020,1,2,50
20030,2020,1,1,52
20040,2020,1,1,128
20042,2020,1,2,1293
20044,2020,1,1,955
20045,2020,1,1,12
20047,2020,1,2,4
20052,2020,1,2,12
20095,2020,1,2,93
20096,2020,1,1,43
20100,2020,1,2,189
20104,2020,1,1,93
20105,2020,1,1,32
20106,2020,1,1,153
20109,2020,1,2,57
20110,2020,1,2,27
20113,2020,1,1,39
20115,2020,1,1,68
20118,2020,1,2,64
20122,2020,1,1,56
20123,2020,1,1,55
20127,2020,1,1,81
20128,2020,1,1,32
20146,2020,1,1,77
20148,2020,1,1,18
20151,2020,1,1,112
20161,2020,1,1,1
20162,2020,1,1,64
20164,2020,1,2,75
20166,2020,1,2,107
20168,2020,1,1,15
20169,2020,1,1,66
20170,2020,1,2,12
20171,2020,1,2,36
20172,2020,1,2,87
20178,2020,1,2,1
20181,2020,1,1,60
20185,2020,1,1,103
20191,2020,1,1,65
20198,2020,1,2,17
20200,2020,1,2,30
20202,2020,1,2,1
20204,2020,1,1,23
20208,2020,1,1,28
20209,2020,1,1,86
20210,2020,1,1,105
20212,2020,1,2,29
20214,2020,1,1,153
20215,2020,1,1,175
20216,2020,1,2,93
20217,2020,1,2,24
20218,2020,1,1,50
20219,2020,1,2,27
20222,2020,1,1,113
20223,2020,1,1,107
20226,2020,1,2,162
20227,2020,1,1,229
20244,2020,1,1,11
20256,2020,1,2,66
20259,2020,1,2,139
20267,2020,1,1,605
20270,2020,1,2,673
20271,2020,1,1,13
20370,2020,1,2,214
20376,2020,1,1,49
20390,2020,1,2,29
20393,2020,1,1,185
20398,2020,1,1,11
20399,2020,1,2,1
20407,2020,1,2,38
20409,2020,1,2,172
20410,2020,1,2,102
20415,2020,1,2,18
20433,2020,1,1,13
20434,2020,1,2,108
20436,2020,1,2,58
20437,2020,1,1,7
20440,2020,1,2,56
20443,2020,1,1,8
20446,2020,1,1,362
20447,2020,1,2,37
20448,2020,1,1,40
20450,2020,1,1,50
20476,2020,1,2,42
20477,2020,1,1,50
20487,2020,1,2,10
20488,2020,1,2,14
20493,2020,1,2,3
20497,2020,1,1,44
20505,2020,1,2,120
20514,2020,1,1,61
20523,2020,1,1,280
20535,2020,1,2,48
20538,2020,1,2,119
20543,2020,1,1,564
20546,2020,1,1,61
20561,2020,1,1,102
20563,2020,1,1,229
20576,2020,1,1,9
20577,2020,1,1,10
20601,2020,1,2,67
20602,2020,1,1,157
20603,2020,1,2,398
20609,2020,1,2,372
20611,2020,1,2,24
20612,2020,1,1,27
20619,2020,1,1,237
20622,2020,1,1,123
20638,2020,1,2,31
20651,2020,1,1,1
20696,2020,1,1,6
20697,2020,1,1,172
20698,2020,1,1,13
20699,2020,1,1,20
20700,2020,1,2,27
20702,2020,1,1,4
20703,2020,1,2,1
20704,2020,1,1,22
20705,2020,1,1,23
20706,2020,1,2,40
20708,2020,1,1,13
20709,2020,1,2,21
20710,2020,1,1,18
20711,2020,1,1,21
20712,2020,1,2,56
20713,2020,1,1,25
20714,2020,1,1,12
20716,2020,1,2,40
20720,2020,1,2,10
20724,2020,1,1,17
20734,2020,1,1,49
20739,2020,1,1,30
20781,2020,1,1,53
20808,2020,1,2,21
20809,2020,1,1,42
20820,2020,1,1,33
20822,2020,1,1,12
20827,2020,1,2,66
20828,2020,1,2,488
20837,2020,1,1,38
20843,2020,1,2,70
20856,2020,1,2,90
20861,2020,1,2,13
20863,2020,1,1,24
20865,2020,1,2,29
20873,2020,1,2,21
20874,2020,1,1,27
20902,2020,1,2,13
20914,2020,1,1,44
20915,2020,1,1,47
20919,2020,1,2,26
20921,2020,1,1,1
20925,2020,1,1,24
20943,2020,1,2,14
20961,2020,1,1,14
20970,2020,1,2,8
20972,2020,1,2,113
20973,2020,1,2,4
20977,2020,1,1,1
20979,2020,1,2,3
20980,2020,1,2,6
21267,2020,1,2,141
21270,2020,1,1,5
21271,2020,1,1,100
21273,2020,1,2,112
21274,2020,1,2,30
21275,2020,1,2,745
21278,2020,1,1,44
21279,2020,1,1,35
21280,2020,1,2,92
21281,2020,1,2,19
21282,2020,1,1,205
21283,2020,1,2,80
21285,2020,1,2,14
21286,2020,1,1,158
21298,2020,1,1,72
21301,2020,1,2,144
21310,2020,1,1,37
21317,2020,1,2,149
21319,2020,1,1,17
21353,2020,1,1,103
21365,2020,1,1,396
21366,2020,1,1,66
21368,2020,1,2,218
21371,2020,1,1,34
21372,2020,1,1,27
21389,2020,1,2,58
21390,2020,1,1,110
21399,2020,1,1,120
21401,2020,1,2,7
21405,2020,1,1,107
21450,2020,1,1,186
21454,2020,1,2,361
21455,2020,1,1,63
21460,2020,1,1,3
21463,2020,1,1,22
21464,2020,1,1,13
21465,2020,1,1,345
21468,2020,1,2,10
21470,2020,1,1,2
21471,2020,1,2,1
21472,2020,1,1,2
21474,2020,1,2,88
21475,2020,1,1,9
21478,2020,1,1,48
21481,2020,1,1,16
21487,2020,1,1,101
21498,2020,1,2,11
21499,2020,1,1,17
21504,2020,1,2,13
21505,2020,1,1,1
21514,2020,1,2,138
21538,2020,1,2,22
21546,2020,1,1,42
21548,2020,1,1,68
21554,2020,1,2,11
21555,2020,1,2,44
21556,2020,1,1,22
21560,2020,1,1,40
21562,2020,1,2,33
21563,2020,1,2,68
51567,2020,1,2,19
51577,2020,1,2,9
51582,2020,1,2,1
51583,2020,1,2,235
51596,2020,1,2,6
51597,2020,1,1,15
51606,2020,1,2,26
51607,2020,1,1,18
51608,2020,1,2,13
51609,2020,1,2,35
51611,2020,1,2,282
51612,2020,1,2,50
51623,2020,1,1,77
51633,2020,1,1,41
51634,2020,1,2,31
51635,2020,1,1,129
51638,2020,1,2,6
51641,2020,1,2,30
51647,2020,1,2,25
51648,2020,1,1,4
51649,2020,1,2,10
51657,2020,1,2,13
51661,2020,1,1,48
51662,2020,1,1,41
51664,2020,1,1,43
51669,2020,1,2,11
51670,2020,1,1,3
51671,2020,1,2,6
51672,2020,1,2,9
51673,2020,1,1,10
51674,2020,1,1,5
51676,2020,1,1,6
51705,2020,1,1,11
51721,2020,1,1,20
51723,2020,1,2,264
51724,2020,1,1,133
51727,2020,1,1,15
51728,2020,1,2,5
51733,2020,1,2,157
51736,2020,1,2,44
51738,2020,1,1,61
51745,2020,1,2,191
51749,2020,1,2,193
51754,2020,1,1,2
51762,2020,1,2,85
51763,2020,1,1,6
51769,2020,1,2,163
51772,2020,1,1,48
51773,2020,1,1,579
51778,2020,1,2,26
51779,2020,1,2,18
51786,2020,1,1,38
51788,2020,1,2,22
51791,2020,1,1,25
51794,2020,1,1,1
51795,2020,1,2,42
51798,2020,1,1,25
51799,2020,1,1,15
51801,2020,1,2,3
51805,2020,1,1,28
51807,2020,1,1,56
51809,2020,1,1,129
51812,2020,1,2,553
51817,2020,1,1,28
51821,2020,1,2,47
51825,2020,1,2,25
51831,2020,1,2,176
51832,2020,1,1,3
51836,2020,1,2,57
51840,2020,1,1,4
51841,2020,1,2,20
51844,2020,1,1,10
51846,2020,1,1,31
51849,2020,1,2,8
51850,2020,1,2,35
51851,2020,1,1,1
51854,2020,1,1,17
51856,2020,1,2,99
51861,2020,1,1,8
51867,2020,1,2,18
51868,2020,1,2,405
51875,2020,1,2,1
51878,2020,1,2,94
51879,2020,1,2,5
51887,2020,1,2,20
51891,2020,1,1,9
51986,2020,1,1,69
51996,2020,1,2,26
52000,2020,1,2,82
52018,2020,1,1,48
52030,2020,1,2,42
52042,2020,1,2,2
52050,2020,1,2,1
52052,2020,1,2,69
52057,2020,1,1,2
52059,2020,1,1,36
52061,2020,1,1,74
52068,2020,1,1,5
52072,2020,1,1,49
52074,2020,1,1,20
52075,2020,1,1,56
52078,2020,1,1,36
52083,2020,1,2,28
52090,2020,1,1,109
52091,2020,1,1,4
52092,2020,1,1,296
52093,2020,1,1,32
52098,2020,1,2,32
52106,2020,1,1,1
52112,2020,1,2,44
52113,2020,1,1,29
52123,2020,1,2,142
52125,2020,1,2,24
52128,2020,1,1,54
52129,2020,1,1,40
52130,2020,1,1,62
52131,2020,1,1,83
52134,2020,1,2,87
52142,2020,1,2,79
52145,2020,1,1,114
52149,2020,1,1,201
52154,2020,1,2,173
52156,2020,1,1,5
52157,2020,1,1,113
52160,2020,1,2,14
52162,2020,1,2,22
52164,2020,1,1,3
52168,2020,1,1,183
52169,2020,1,2,23
52172,2020,1,2,839
52174,2020,1,2,80
52175,2020,1,2,27
52178,2020,1,1,2
52180,2020,1,2,22
52186,2020,1,2,5
52187,2020,1,2,562
52188,2020,1,2,60
52189,2020,1,1,43
52190,2020,1,2,29
52191,2020,1,1,303
52192,2020,1,2,34
52193,2020,1,1,46
52197,2020,1,1,1
52198,2020,1,2,75
52199,2020,1,1,182
52201,2020,1,2,55
52205,2020,1,2,83
52206,2020,1,1,81
52209,2020,1,1,40
52210,2020,1,2,180
52211,2020,1,2,136
52212,2020,1,2,26
52218,2020,1,1,20
52227,2020,1,1,9
52229,2020,1,1,7
52230,2020,1,1,10
52231,2020,1,1,7
52239,2020,1,2,11
52240,2020,1,2,14
52243,2020,1,1,16
52244,2020,1,1,55
52251,2020,1,1,12
52254,2020,1,2,16
52255,2020,1,2,1
52256,2020,1,2,25
52264,2020,1,2,5
52265,2020,1,2,23
52267,2020,1,2,2
52268,2020,1,1,45
52269,2020,1,2,172
52270,2020,1,1,43
52274,2020,1,2,3
52275,2020,1,2,13
52282,2020,1,1,13
52283,2020,1,2,16
52288,2020,1,1,6
52292,2020,1,1,34
52296,2020,1,1,13
52297,2020,1,2,59
52299,2020,1,1,37
52304,2020,1,1,9
52310,2020,1,1,113
52313,2020,1,1,36
52314,2020,1,1,15
52315,2020,1,1,216
52316,2020,1,2,36
52318,2020,1,2,195
52319,2020,1,1,43
52320,2020,1,2,60
52321,2020,1,2,5
52322,2020,1,1,107
52330,2020,1,2,11
52331,2020,1,2,53
52332,2020,1,1,21
52333,2020,1,2,46
52335,2020,1,2,19
52337,2020,1,1,28
52338,2020,1,1,85
52349,2020,1,2,263
52352,2020,1,2,1
52353,2020,1,2,70
52355,2020,1,2,13
52356,2020,1,2,146
52358,2020,1,1,4
52359,2020,1,2,19
52360,2020,1,1,10
52362,2020,1,1,124
52363,2020,1,2,68
52366,2020,1,1,37
52368,2020,1,2,2
52371,2020,1,2,33
52372,2020,1,2,101
52373,2020,1,2,37
52377,2020,1,2,17
52382,2020,1,2,144
52384,2020,1,1,137
52386,2020,1,2,41
52395,2020,1,2,1
52397,2020,1,2,173
52403,2020,1,1,38
52407,2020,1,1,23
52416,2020,1,2,66
52419,2020,1,2,2
52422,2020,1,1,16
52428,2020,1,2,32
52429,2020,1,2,46
52431,2020,1,1,28
52439,2020,1,1,18
52444,2020,1,1,12
52455,2020,1,1,3
52469,2020,1,1,300
52470,2020,1,2,67
52471,2020,1,1,25
52474,2020,1,1,2
52477,2020,1,2,27
52478,2020,1,2,118
52479,2020,1,1,8
52490,2020,1,1,675
52494,2020,1,2,9
52497,2020,1,1,3
52500,2020,1,1,36
52503,2020,1,1,133
52507,2020,1,2,19
52509,2020,1,2,88
52511,2020,1,1,127
52513,2020,1,1,89
52522,2020,1,2,9
52523,2020,1,2,35
52525,2020,1,1,24
52529,2020,1,2,10
52536,2020,1,1,1
52539,2020,1,2,18
52541,2020,1,1,11
52543,2020,1,1,45
52544,2020,1,2,25
52546,2020,1,1,24
52548,2020,1,1,9
52549,2020,1,1,85
52551,2020,1,1,52
52553,2020,1,2,5
52561,2020,1,1,43
52564,2020,1,2,23
52565,2020,1,2,33
52569,2020,1,2,74
52573,2020,1,1,84
52574,2020,1,2,14
52584,2020,1,2,50
52586,2020,1,2,43
52589,2020,1,1,24
52590,2020,1,1,2220
52591,2020,1,2,28
52592,2020,1,2,258
52595,2020,1,1,6
52596,2020,1,1,105
52598,2020,1,2,6
52602,2020,1,2,24
52605,2020,1,2,83
52606,2020,1,2,379
52609,2020,1,2,97
52614,2020,1,1,3
52616,2020,1,1,66
52619,2020,1,1,20
52620,2020,1,1,57
52623,2020,1,1,16
52624,2020,1,1,52
52628,2020,1,2,48
52633,2020,1,1,10
52638,2020,1,2,23
52639,2020,1,1,35
52643,2020,1,1,17
52644,2020,1,2,33
52650,2020,1,1,6
52654,2020,1,1,10
52655,2020,1,1,16
52662,2020,1,2,13
52663,2020,1,1,40
52666,2020,1,2,21
52667,2020,1,1,5
52668,2020,1,1,24
52669,2020,1,1,4
52670,2020,1,2,8
52674,2020,1,2,17
52680,2020,1,1,1
52682,2020,1,1,107
52689,2020,1,1,10
52690,2020,1,2,62
52699,2020,1,2,39
52702,2020,1,1,237
52706,2020,1,1,316
52707,2020,1,2,35
52708,2020,1,1,1
52710,2020,1,2,53
52717,2020,1,2,10
52721,2020,1,1,40
52722,2020,1,1,191
52723,2020,1,2,627
52724,2020,1,2,51
52725,2020,1,1,97
52726,2020,1,2,7
52727,2020,1,2,3
52728,2020,1,2,3
52729,2020,1,2,9
52732,2020,1,2,11
52734,2020,1,2,10
52737,2020,1,1,2
52738,2020,1,2,26
52739,2020,1,2,5
52740,2020,1,1,29
52741,2020,1,1,39
52742,2020,1,1,21
52743,2020,1,2,21
52746,2020,1,2,63
52747,2020,1,2,32
52748,2020,1,2,27
52749,2020,1,1,12
52751,2020,1,1,12
52752,2020,1,2,13
52753,2020,1,2,7
52755,2020,1,1,16
52757,2020,1,1,12
52759,2020,1,2,6
52761,2020,1,2,14
52764,2020,1,1,170
52765,2020,1,2,52
52766,2020,1,1,64
52767,2020,1,2,105
52769,2020,1,1,19
52770,2020,1,2,18
52779,2020,1,1,16
52782,2020,1,1,72
52784,2020,1,1,120
52785,2020,1,2,125
52789,2020,1,2,66
52790,2020,1,1,21
52792,2020,1,1,44
52793,2020,1,2,6
52801,2020,1,2,69
52809,2020,1,1,45
52890,2020,1,1,9
52891,2020,1,1,34
52892,2020,1,1,207
52894,2020,1,1,30
52899,2020,1,2,60
52902,2020,1,2,46
52903,2020,1,2,55
52910,2020,1,2,11
52911,2020,1,2,33
52912,2020,1,1,31
52914,2020,1,1,38
52915,2020,1,1,98
52918,2020,1,1,2
52921,2020,1,1,10
52923,2020,1,2,16
52924,2020,1,2,1
52925,2020,1,1,13
52926,2020,1,2,18
52928,2020,1,2,12
52930,2020,1,1,152
52931,2020,1,2,19
52933,2020,1,1,3
52935,2020,1,1,52
52936,2020,1,1,48
52937,2020,1,1,8
52938,2020,1,1,48
52939,2020,1,1,283
52949,2020,1,1,140
52950,2020,1,1,62
52951,2020,1,1,29
52952,2020,1,1,10
52954,2020,1,2,2
52956,2020,1,2,21
52962,2020,1,1,10
52963,2020,1,1,20
52964,2020,1,1,99
52965,2020,1,1,32
52966,2020,1,2,35
52968,2020,1,2,26
52970,2020,1,1,3
52971,2020,1,2,69
52973,2020,1,2,48
52974,2020,1,2,25
52976,2020,1,2,19
52977,2020,1,2,24
52978,2020,1,1,40
52979,2020,1,1,28
52983,2020,1,1,69
52984,2020,1,1,17
52985,2020,1,2,1
52988,2020,1,2,214
52989,2020,1,2,33
52990,2020,1,2,208
52994,2020,1,1,630
52999,2020,1,2,34
53002,2020,1,2,29
53004,2020,1,1,38
53005,2020,1,2,14
53006,2020,1,1,33
53007,2020,1,2,22
53009,2020,1,2,18
53010,2020,1,2,61
53012,2020,1,2,33
53013,2020,1,1,4
53014,2020,1,2,10
53016,2020,1,2,8
53018,2020,1,2,62
53019,2020,1,2,16
53025,2020,1,2,20
53026,2020,1,1,13
53027,2020,1,1,46
53029,2020,1,2,305
53030,2020,1,1,44
53031,2020,1,1,2
53032,2020,1,2,42
53037,2020,1,2,20
53038,2020,1,2,38
53039,2020,1,1,121
53040,2020,1,2,135
53041,2020,1,1,175
53042,2020,1,2,1
53045,2020,1,1,31
53049,2020,1,2,18
53051,2020,1,1,6
53052,2020,1,2,20
53053,2020,1,1,9
53055,2020,1,2,5
53056,2020,1,2,36
53058,2020,1,1,36
53059,2020,1,1,4
53060,2020,1,2,59
53061,2020,1,2,17
53063,2020,1,2,4
53065,2020,1,1,1
53067,2020,1,2,18
53071,2020,1,2,126
53072,2020,1,2,79
53074,2020,1,1,75
53075,2020,1,2,80
53076,2020,1,1,81
53077,2020,1,2,575
53078,2020,1,2,20
53079,2020,1,2,20
53080,2020,1,1,90
53091,2020,1,1,469
53092,2020,1,1,17
53093,2020,1,1,108
53094,2020,1,1,1
53095,2020,1,2,109
53096,2020,1,2,24
53097,2020,1,1,8
53101,2020,1,1,62
53104,2020,1,1,3
53112,2020,1,1,21
53118,2020,1,1,43
53119,2020,1,2,109
53127,2020,1,2,175
53128,2020,1,2,102
53133,2020,1,2,8
53134,2020,1,1,8
53136,2020,1,2,3
53137,2020,1,1,14
53140,2020,1,1,485
53144,2020,1,2,23
53145,2020,1,2,6
53147,2020,1,1,10
53151,2020,1,1,17
53155,2020,1,1,26
53156,2020,1,2,44
53165,2020,1,2,4
53166,2020,1,1,3
53169,2020,1,1,30
53172,2020,1,2,2
53178,2020,1,2,115
53183,2020,1,2,5
53185,2020,1,1,1
53195,2020,1,2,46
53197,2020,1,1,97
53202,2020,1,2,59
53204,2020,1,1,149
53205,2020,1,2,503
53209,2020,1,2,6
53210,2020,1,1,8
53212,2020,1,1,319
53213,2020,1,1,4
53214,2020,1,2,29
53223,2020,1,1,21
53226,2020,1,1,4
53229,2020,1,1,155
53235,2020,1,2,25
53236,2020,1,1,113
53237,2020,1,2,64
53238,2020,1,1,6
53241,2020,1,2,15
53242,2020,1,1,42
53245,2020,1,1,12
53248,2020,1,2,40
53251,2020,1,2,20
53252,2020,1,2,9
53253,2020,1,1,9
53256,2020,1,1,79
53257,2020,1,1,16
53259,2020,1,1,148
53260,2020,1,2,51
53264,2020,1,1,19
53265,2020,1,2,30
53266,2020,1,1,37
