Año,Código SNIES del programa,Id Género,Inscritos 2016,Semestre
continuous,continuous,1 2,continuous,1 2
,,,,
2016,103808,2,1,1
2016,103808,2,1,1
2016,103808,2,1,1
2016,103808,2,3,1
2016,103808,2,29,1
2016,103808,2,42,1
2016,103808,2,1,1
2016,103808,2,334,1
2016,104417,2,3,1
2016,104417,2,1,1
2016,104417,2,6,1
2016,104417,2,3,1
2016,104417,2,1,1
2016,104417,2,1,1
2016,104417,2,1,1
2016,104417,2,1,1
2016,104417,2,1,1
2016,104417,2,1,1
2016,104438,2,3,1
2016,104438,2,1,1
2016,104446,2,25,1
2016,104446,2,34,1
2016,104446,2,40,1
2016,104446,2,8,1
2016,104446,2,5,1
2016,104446,2,2,1
2016,104446,2,1,1
2016,104446,2,27,1
2016,104446,2,23,1
2016,104446,2,22,1
2016,104446,2,27,1
2016,104446,2,3,1
2016,104446,2,2,1
2016,104446,2,4,1
2016,104446,2,38,1
2016,104446,2,45,1
2016,104446,2,2,1
2016,104446,2,12,1
2016,104446,2,9,1
2016,104446,2,394,1
2016,104446,2,1,1
2016,104446,2,5,1
2016,104446,2,19,1
2016,104446,2,7,1
2016,104446,2,1,1
2016,104446,2,19,1
2016,104446,2,1,1
2016,104446,2,41,1
2016,104446,2,42,1
2016,104446,2,15,1
2016,104446,2,71,1
2016,104446,2,11,1
2016,104446,2,5,1
2016,104446,2,8,1
2016,104446,2,1,1
2016,104446,2,38,1
2016,104446,2,39,1
2016,104446,2,9,1
2016,104446,2,4,1
2016,104446,2,2,1
2016,104446,2,24,1
2016,104446,2,1,1
2016,104446,2,1,1
2016,104446,2,2,1
2016,104446,2,6,1
2016,104446,2,1,1
2016,104446,2,6,1
2016,104446,2,3,1
2016,104446,2,5,1
2016,104446,2,1,1
2016,104446,2,68,1
2016,104446,2,4,1
2016,104446,2,25,1
2016,104446,2,1,1
2016,104448,2,1,1
2016,104448,2,1,1
2016,104448,2,10,1
2016,104448,2,1,1
2016,104448,2,1,1
2016,104448,2,1,1
2016,104448,2,2,1
2016,104448,2,1,1
2016,104448,2,1,1
2016,104448,2,3,1
2016,104448,2,2,1
2016,104448,2,4,1
2016,104448,2,1,1
2016,104448,2,2,1
2016,104448,2,1,1
2016,104448,2,1,1
2016,104448,2,1,1
2016,104496,2,1,1
2016,104496,2,2,1
2016,104496,2,12,1
2016,104496,2,1,1
2016,104496,2,7,1
2016,104496,2,1,1
2016,104496,2,22,1
2016,104496,2,2,1
2016,104496,2,1,1
2016,104496,2,1,1
2016,104496,2,7,1
2016,104496,2,1,1
2016,104496,2,2,1
2016,104496,2,2,1
2016,104496,2,7,1
2016,104496,2,5,1
2016,104496,2,3,1
2016,104496,2,3,1
2016,104496,2,2,1
2016,104496,2,1,1
2016,104496,2,1,1
2016,104496,2,1,1
2016,104496,2,2,1
2016,104496,2,1,1
2016,104496,2,2,1
2016,104496,2,2,1
2016,104496,2,11,1
2016,104496,2,2,1
2016,104496,2,4,1
2016,104496,2,4,1
2016,104496,2,1,1
2016,104496,2,7,1
2016,104496,2,3,1
2016,104496,2,2,1
2016,104496,2,1,1
2016,104496,2,1,1
2016,104496,2,9,1
2016,104496,2,1,1
2016,104496,2,2,1
2016,104496,2,2,1
2016,104496,2,1,1
2016,104496,2,2,1
2016,104496,2,2,1
2016,104496,2,7,1
2016,104496,2,82,1
2016,104497,2,27,1
2016,104497,2,2,1
2016,104497,2,25,1
2016,104497,2,5,1
2016,104497,2,16,1
2016,104497,2,12,1
2016,104497,2,6,1
2016,104497,2,17,1
2016,104497,2,20,1
2016,104497,2,13,1
2016,104497,2,17,1
2016,104497,2,4,1
2016,104497,2,16,1
2016,104497,2,8,1
2016,104497,2,7,1
2016,104497,2,24,1
2016,104497,2,4,1
2016,104497,2,15,1
2016,104497,2,1,1
2016,104497,2,2,1
2016,104497,2,10,1
2016,104497,2,9,1
2016,104497,2,1,1
2016,104497,2,6,1
2016,104497,2,84,1
2016,104497,2,3,1
2016,104497,2,40,1
2016,104497,2,45,1
2016,104497,2,4,1
2016,104497,2,3,1
2016,104497,2,24,1
2016,104497,2,11,1
2016,104497,2,13,1
2016,104497,2,8,1
2016,104497,2,7,1
2016,104497,2,4,1
2016,104497,2,3,1
2016,104497,2,13,1
2016,104497,2,25,1
2016,104497,2,13,1
2016,104497,2,10,1
2016,104497,2,24,1
2016,104497,2,25,1
2016,104497,2,3,1
2016,104497,2,2,1
2016,104497,2,2,1
2016,104497,2,11,1
2016,104497,2,20,1
2016,104497,2,33,1
2016,104497,2,18,1
2016,104497,2,6,1
2016,104497,2,16,1
2016,104497,2,1,1
2016,104497,2,13,1
2016,104497,2,5,1
2016,104497,2,8,1
2016,104497,2,2,1
2016,104497,2,244,1
2016,104497,2,4,1
2016,104690,2,1,1
2016,104690,2,1,1
2016,104690,2,1,1
2016,104690,2,4,1
2016,104690,2,3,1
2016,104690,2,5,1
2016,104690,2,2,1
2016,104690,2,1,1
2016,104690,2,2,1
2016,104690,2,2,1
2016,104690,2,1,1
2016,104690,2,2,1
2016,104690,2,9,1
2016,104721,2,1,1
2016,104721,2,4,1
2016,104721,2,1,1
2016,104721,2,1,1
2016,104721,2,2,1
2016,104721,2,1,1
2016,104721,2,10,1
2016,104721,2,1,1
2016,104721,2,1,1
2016,104721,2,1,1
2016,104721,2,2,1
2016,104721,2,1,1
2016,104721,2,4,1
2016,104721,2,1,1
2016,104721,2,1,1
2016,104721,2,16,1
2016,104721,2,1,1
2016,104721,2,9,1
2016,104721,2,4,1
2016,104721,2,6,1
2016,104721,2,9,1
2016,104721,2,5,1
2016,104721,2,1,1
2016,104721,2,1,1
2016,104721,2,4,1
2016,104721,2,1,1
2016,104721,2,2,1
2016,104721,2,4,1
2016,104721,2,2,1
2016,104721,2,2,1
2016,104721,2,2,1
2016,104721,2,3,1
2016,104721,2,76,1
2016,104721,2,1,1
2016,104721,2,1,1
2016,104721,2,1,1
2016,104721,2,6,1
2016,104870,2,2,1
2016,104870,2,1,1
2016,104870,2,1,1
2016,104870,2,1,1
2016,104870,2,1,1
2016,104870,2,12,1
2016,104870,2,1,1
2016,104870,2,1,1
2016,104870,2,5,1
2016,104870,2,1,1
2016,104870,2,2,1
2016,104870,2,1,1
2016,104870,2,3,1
2016,104870,2,1,1
2016,104870,2,2,1
2016,104870,2,1,1
2016,104870,2,5,1
2016,104870,2,1,1
2016,104886,2,3,1
2016,104886,2,2,1
2016,104886,2,2,1
2016,104886,2,2,1
2016,104886,2,1,1
2016,104886,2,2,1
2016,104886,2,2,1
2016,104886,2,2,1
2016,104886,2,1,1
2016,104886,2,1,1
2016,104886,2,1,1
2016,104886,2,1,1
2016,104886,2,1,1
2016,104886,2,5,1
2016,104886,2,59,1
2016,104886,2,6,1
2016,104886,2,1,1
2016,104956,2,4,1
2016,104956,2,1,1
2016,104956,2,2,1
2016,104956,2,1,1
2016,104956,2,1,1
2016,104956,2,13,1
2016,104956,2,4,1
2016,104956,2,87,1
2016,104956,2,12,1
2016,104956,2,5,1
2016,104956,2,8,1
2016,104956,2,4,1
2016,104956,2,2,1
2016,104956,2,13,1
2016,104956,2,11,1
2016,104956,2,5,1
2016,104956,2,2,1
2016,104956,2,1,1
2016,104956,2,1,1
2016,104956,2,2,1
2016,104956,2,7,1
2016,104956,2,4,1
2016,104956,2,3,1
2016,104956,2,3,1
2016,104956,2,1,1
2016,104956,2,2,1
2016,104956,2,31,1
2016,104956,2,1,1
2016,104956,2,1,1
2016,104956,2,13,1
2016,104956,2,1,1
2016,104956,2,6,1
2016,104956,2,8,1
2016,104956,2,5,1
2016,104956,2,3,1
2016,104956,2,2,1
2016,104956,2,6,1
2016,104956,2,15,1
2016,104956,2,7,1
2016,1697,2,37,1
2016,1697,2,27,1
2016,1697,2,12,1
2016,1697,2,14,1
2016,1697,2,13,1
2016,1697,2,15,1
2016,1697,2,31,1
2016,1697,2,21,1
2016,1697,2,12,1
2016,1697,2,56,1
2016,1697,2,22,1
2016,1697,2,21,1
2016,1697,2,11,1
2016,1697,2,53,1
2016,1697,2,14,1
2016,1697,2,40,1
2016,1697,2,24,1
2016,1697,2,12,1
2016,1697,2,20,1
2016,1697,2,13,1
2016,1697,2,21,1
2016,1697,2,20,1
2016,1697,2,47,1
2016,1697,2,8,1
2016,1697,2,28,1
2016,1697,2,18,1
2016,1697,2,17,1
2016,1697,2,16,1
2016,1697,2,33,1
2016,1697,2,19,1
2016,1697,2,16,1
2016,1697,2,25,1
2016,1697,2,37,1
2016,1697,2,36,1
2016,1697,2,21,1
2016,1697,2,15,1
2016,1697,2,9,1
2016,1697,2,18,1
2016,1697,2,21,1
2016,1697,2,23,1
2016,1697,2,23,1
2016,1697,2,8,1
2016,1697,2,24,1
2016,1697,2,11,1
2016,1697,2,9,1
2016,1697,2,21,1
2016,1697,2,1,1
2016,1697,2,9,1
2016,1697,2,18,1
2016,1697,2,53,1
2016,1697,2,35,1
2016,1697,2,52,1
2016,1697,2,31,1
2016,1697,2,7,1
2016,1697,2,33,1
2016,1697,2,17,1
2016,1697,2,53,1
2016,1697,2,32,1
2016,1697,2,37,1
2016,1697,2,23,1
2016,1697,2,27,1
2016,1697,2,7,1
2016,1697,2,33,1
2016,1697,2,26,1
2016,1697,2,16,1
2016,1697,2,7,1
2016,1697,2,18,1
2016,1697,2,22,1
2016,1697,2,14,1
2016,1697,2,17,1
2016,1697,2,25,1
2016,1697,2,54,1
2016,1697,2,15,1
2016,1697,2,11,1
2016,1697,2,32,1
2016,1697,2,47,1
2016,1697,2,13,1
2016,1698,2,16,1
2016,1698,2,39,1
2016,1698,2,26,1
2016,1698,2,44,1
2016,1698,2,28,1
2016,1698,2,34,1
2016,1698,2,12,1
2016,1698,2,20,1
2016,1698,2,41,1
2016,1698,2,8,1
2016,1698,2,37,1
2016,1698,2,42,1
2016,1698,2,11,1
2016,1703,2,25,1
2016,1703,2,19,1
2016,1703,2,16,1
2016,1703,2,92,1
2016,1703,2,13,1
2016,1703,2,17,1
2016,1703,2,12,1
2016,4969,2,21,1
2016,5307,2,17,1
2016,5307,2,20,1
2016,5307,2,6,1
2016,5307,2,10,1
2016,9511,2,2,1
2016,9511,2,10,1
2016,9511,2,15,1
2016,10406,2,4,1
2016,15794,2,5,1
2016,15794,2,16,1
2016,15794,2,6,1
2016,15794,2,14,1
2016,15794,2,33,1
2016,17598,2,104,1
2016,17598,2,4,1
2016,17598,2,18,1
2016,17598,2,11,1
2016,19771,2,38,1
2016,19771,2,1,1
2016,19771,2,4,1
2016,19771,2,23,1
2016,19771,2,22,1
2016,19771,2,16,1
2016,19771,2,8,1
2016,19771,2,196,1
2016,19771,2,18,1
2016,19771,2,13,1
2016,51868,2,286,1
2016,54352,2,11,1
2016,54352,2,11,1
2016,54352,2,23,1
2016,102618,2,58,1
2016,104436,2,28,1
2016,104436,2,41,1
2016,104436,2,19,1
2016,104436,2,26,1
2016,104436,2,18,1
2016,1713,2,46,1
2016,2651,2,14,1
2016,11575,2,49,1
2016,11675,2,11,1
2016,103537,2,590,1
2016,103542,2,20,1
2016,1722,2,32,1
2016,1724,2,37,1
2016,1725,2,550,1
2016,3205,2,75,1
2016,3707,2,94,1
2016,6644,2,37,1
2016,17498,2,29,1
2016,53935,2,8,1
2016,54263,2,136,1
2016,101313,2,156,1
2016,102329,2,46,1
2016,1737,2,27,1
2016,1738,2,32,1
2016,4891,2,22,1
2016,1741,2,74,1
2016,1742,2,32,1
2016,3127,2,166,1
2016,3139,2,38,1
2016,54117,2,36,1
2016,90627,2,6,1
2016,90667,2,77,1
2016,90876,2,356,1
2016,91185,2,56,1
2016,91195,2,1,1
2016,102479,2,53,1
2016,102840,2,2,1
2016,103209,2,28,1
2016,103526,2,48,1
2016,104100,2,14,1
2016,104323,2,108,1
2016,104407,2,9,1
2016,104420,2,42,1
2016,104420,2,2,1
2016,104529,2,6,1
2016,104529,2,20,1
2016,104544,2,93,1
2016,104768,2,25,1
2016,105014,2,17,1
2016,105217,2,2,1
2016,105231,2,9,1
2016,1743,2,16,1
2016,52591,2,11,1
2016,1749,2,122,1
2016,1751,2,61,1
2016,1752,2,3,1
2016,1755,2,37,1
2016,1758,2,35,1
2016,2540,2,76,1
2016,2540,2,412,1
2016,2541,2,14,1
2016,2714,2,48,1
2016,2714,2,229,1
2016,2859,2,26,1
2016,2937,2,160,1
2016,3347,2,277,1
2016,3348,2,56,1
2016,3689,2,264,1
2016,3729,2,167,1
2016,3801,2,131,1
2016,3983,2,24,1
2016,4206,2,31,1
2016,5243,2,62,1
2016,9567,2,4,1
2016,13358,2,1,1
2016,21549,2,45,1
2016,52236,2,65,1
2016,53587,2,2,1
2016,53588,2,71,1
2016,53828,2,4,1
2016,54149,2,3,1
2016,54395,2,2,1
2016,55167,2,270,1
2016,90490,2,28,1
2016,91270,2,31,1
2016,91271,2,13,1
2016,101624,2,9,1
2016,101625,2,1,1
2016,101886,2,34,1
2016,101952,2,32,1
2016,102595,2,1,1
2016,102621,2,31,1
2016,102933,2,3,1
2016,103065,2,50,1
2016,103305,2,20,1
2016,103871,2,1,1
2016,103880,2,63,1
2016,11916,2,15,1
2016,11917,2,26,1
2016,11918,2,20,1
2016,53197,2,31,1
2016,104638,2,31,1
2016,104639,2,7,1
2016,1760,2,23,1
2016,1762,2,145,1
2016,1763,2,16,1
2016,1764,2,30,1
2016,2542,2,91,1
2016,2543,2,27,1
2016,3854,2,33,1
2016,7309,2,298,1
2016,10538,2,22,1
2016,10587,2,4,1
2016,10982,2,3,1
2016,20506,2,30,1
2016,54190,2,22,1
2016,54625,2,2,1
2016,55074,2,19,1
2016,5002,2,117,1
2016,5063,2,5,1
2016,5064,2,14,1
2016,7518,2,67,1
2016,12073,2,213,1
2016,13074,2,76,1
2016,53621,2,2,1
2016,102500,2,4,1
2016,102700,2,2,1
2016,102701,2,6,1
2016,102826,2,24,1
2016,102877,2,6,1
2016,103497,2,2,1
2016,1765,2,347,1
2016,1766,2,15,1
2016,1767,2,64,1
2016,1768,2,13,1
2016,3603,2,18,1
2016,3604,2,19,1
2016,13414,2,83,1
2016,53530,2,29,1
2016,1769,2,37,1
2016,3735,2,1,1
2016,3736,2,41,1
2016,3737,2,6,1
2016,3738,2,50,1
2016,3739,2,108,1
2016,3742,2,20,1
2016,3743,2,16,1
2016,3744,2,27,1
2016,3745,2,47,1
2016,3746,2,138,1
2016,3747,2,29,1
2016,3762,2,52,1
2016,3846,2,37,1
2016,3847,2,82,1
2016,4340,2,96,1
2016,4937,2,20,1
2016,5068,2,3,1
2016,5069,2,10,1
2016,5070,2,43,1
2016,5116,2,321,1
2016,5174,2,40,1
2016,8417,2,14,1
2016,10057,2,2,1
2016,11299,2,1,1
2016,52156,2,6,1
2016,52157,2,106,1
2016,52164,2,1,1
2016,54069,2,10,1
2016,54070,2,7,1
2016,55035,2,36,1
2016,55118,2,3,1
2016,90307,2,3,1
2016,101328,2,3,1
2016,101353,2,1,1
2016,101377,2,2,1
2016,101678,2,2,1
2016,101680,2,1,1
2016,102234,2,4,1
2016,103033,2,4,1
2016,103034,2,1,1
2016,103043,2,23,1
2016,103044,2,1,1
2016,104074,2,1,1
2016,104308,2,3,1
2016,104734,2,24,1
2016,105295,2,4,1
2016,1770,2,99,1
2016,3840,2,25,1
2016,3899,2,52,1
2016,91265,2,17,1
2016,91491,2,21,1
2016,102807,2,8,1
2016,1807,2,446,1
2016,1808,2,1,1
2016,2546,2,36,1
2016,3841,2,14,1
2016,3842,2,21,1
2016,52899,2,26,1
2016,102002,2,2,1
2016,1813,2,572,1
2016,1814,2,100,1
2016,1820,2,2,1
2016,2450,2,8,1
2016,3476,2,8,1
2016,5509,2,22,1
2016,5511,2,48,1
2016,5512,2,32,1
2016,8174,2,6,1
2016,10589,2,14,1
2016,10923,2,119,1
2016,12037,2,28,1
2016,12071,2,82,1
2016,12340,2,70,1
2016,13673,2,6,1
2016,15927,2,62,1
2016,20448,2,50,1
2016,52111,2,1,1
2016,52708,2,3,1
2016,53444,2,9,1
2016,54324,2,1,1
2016,54468,2,122,1
2016,90346,2,1,1
2016,90697,2,7,1
2016,90754,2,5,1
2016,90987,2,11,1
2016,91294,2,6,1
2016,101696,2,14,1
2016,101768,2,9,1
2016,102162,2,43,1
2016,102226,2,22,1
2016,102532,2,2,1
2016,102714,2,3,1
2016,102793,2,14,1
2016,102856,2,14,1
2016,103003,2,26,1
2016,103166,2,1,1
2016,103201,2,37,1
2016,103323,2,30,1
2016,103638,2,19,1
2016,104060,2,4,1
2016,104169,2,3,1
2016,104290,2,142,1
2016,104803,2,15,1
2016,839,2,74,1
2016,1832,2,47,1
2016,1834,2,235,1
2016,8622,2,27,1
2016,10192,2,8,1
2016,10862,2,40,1
2016,90547,2,12,1
2016,102535,2,12,1
2016,102706,2,7,1
2016,102734,2,12,1
2016,104533,2,2,1
2016,1836,2,8,1
2016,1837,2,26,1
2016,2671,2,19,1
2016,3642,2,36,1
2016,4322,2,84,1
2016,4784,2,23,1
2016,11879,2,2,1
2016,13227,2,14,1
2016,20440,2,29,1
2016,20952,2,15,1
2016,52075,2,50,1
2016,53235,2,13,1
2016,53853,2,21,1
2016,90666,2,25,1
2016,91136,2,26,1
2016,101692,2,26,1
2016,102642,2,9,1
2016,102848,2,15,1
2016,103069,2,22,1
2016,104109,2,1,1
2016,104481,2,10,1
2016,104482,2,19,1
2016,104547,2,18,1
2016,105106,2,1,1
2016,1838,2,481,1
2016,1840,2,18,1
2016,1841,2,15,1
2016,4951,2,51,1
2016,7348,2,42,1
2016,7349,2,3,1
2016,9379,2,5,1
2016,52968,2,12,1
2016,53416,2,34,1
2016,53427,2,20,1
2016,53638,2,14,1
2016,101270,2,11,1
2016,101657,2,27,1
2016,1846,2,34,1
2016,1847,2,117,1
2016,2652,2,80,1
2016,2677,2,11,1
2016,3679,2,189,1
2016,5094,2,57,1
2016,5094,2,1,1
2016,7561,2,7,1
2016,7567,2,5,1
2016,7570,2,7,1
2016,7571,2,59,1
2016,8742,2,16,1
2016,9399,2,55,1
2016,10905,2,7,1
2016,13291,2,38,1
2016,14234,2,51,1
2016,14237,2,105,1
2016,52112,2,17,1
2016,53041,2,67,1
2016,54700,2,3,1
2016,101442,2,23,1
2016,101725,2,78,1
2016,101750,2,99,1
2016,102236,2,96,1
2016,102551,2,18,1
2016,102774,2,19,1
2016,103218,2,3,1
2016,104463,2,13,1
2016,2555,2,11,1
2016,2555,2,35,1
2016,2612,2,11,1
2016,3087,2,69,1
2016,3087,2,161,1
2016,3615,2,8,1
2016,3615,2,44,1
2016,4245,2,22,1
2016,54462,2,69,1
2016,54462,2,1,1
2016,54694,2,166,1
2016,90886,2,79,1
2016,90886,2,10,1
2016,104916,2,8,1
2016,105030,2,9,1
2016,1874,2,12,1
2016,1875,2,120,1
2016,4438,2,148,1
2016,7351,2,243,1
2016,8345,2,137,1
2016,10156,2,11,1
2016,10252,2,79,1
2016,11070,2,4,1
2016,11846,2,12,1
2016,11971,2,1,1
2016,15769,2,43,1
2016,19255,2,10,1
2016,20444,2,7,1
2016,20649,2,3,1
2016,20961,2,10,1
2016,51635,2,96,1
2016,51724,2,78,1
2016,51788,2,63,1
2016,52230,2,15,1
2016,52296,2,9,1
2016,53127,2,30,1
2016,53757,2,61,1
2016,53857,2,43,1
2016,54080,2,29,1
2016,54393,2,13,1
2016,54443,2,650,1
2016,54587,2,40,1
2016,54982,2,18,1
2016,91241,2,25,1
2016,91490,2,136,1
2016,101292,2,9,1
2016,101356,2,2,1
2016,101429,2,45,1
2016,101430,2,92,1
2016,101432,2,54,1
2016,101604,2,3,1
2016,101741,2,24,1
2016,101820,2,23,1
2016,101899,2,3,1
2016,102071,2,3,1
2016,102206,2,1,1
2016,102540,2,71,1
2016,102702,2,11,1
2016,102725,2,23,1
2016,102759,2,25,1
2016,102766,2,2,1
2016,102984,2,3,1
2016,102985,2,82,1
2016,102986,2,3,1
2016,103104,2,8,1
2016,103121,2,23,1
2016,103679,2,1,1
2016,104144,2,33,1
2016,104145,2,3,1
2016,104305,2,5,1
2016,104384,2,18,1
2016,104518,2,95,1
2016,104645,2,102,1
2016,104672,2,6,1
2016,104701,2,3,1
2016,104766,2,8,1
2016,104834,2,1,1
2016,104880,2,16,1
2016,104933,2,5,1
2016,105042,2,3,1
2016,3511,2,216,1
2016,7824,2,7,1
2016,10508,2,1084,1
2016,19160,2,34,1
2016,19164,2,105,1
2016,20030,2,8,1
2016,52894,2,6,1
2016,54406,2,81,1
2016,90453,2,21,1
2016,90807,2,94,1
2016,101669,2,4,1
2016,103074,2,23,1
2016,103408,2,4,1
2016,103428,2,24,1
2016,103773,2,108,1
2016,104467,2,30,1
2016,104713,2,5,1
2016,105260,2,18,1
2016,1877,2,67,1
2016,1878,2,36,1
2016,3802,2,35,1
2016,8091,2,38,1
2016,8093,2,39,1
2016,8955,2,10,1
2016,9426,2,38,1
2016,11255,2,51,1
2016,14143,2,45,1
2016,52209,2,81,1
2016,102525,2,9,1
2016,104471,2,3,1
2016,1881,2,22,1
2016,1883,2,73,1
2016,1883,2,25,1
2016,1884,2,26,1
2016,2693,2,44,1
2016,2693,2,92,1
2016,5133,2,4,1
2016,9502,2,37,1
2016,12806,2,38,1
2016,15426,2,27,1
2016,53702,2,19,1
2016,54194,2,8,1
2016,54194,2,2,1
2016,101816,2,191,1
2016,3835,2,29,1
2016,4256,2,8,1
2016,4350,2,5,1
2016,5394,2,32,1
2016,5394,2,2,1
2016,7745,2,21,1
2016,7915,2,15,1
2016,11001,2,40,1
2016,11001,2,5,1
2016,15683,2,2,1
2016,15683,2,19,1
2016,15683,2,22,1
2016,18873,2,30,1
2016,18874,2,2,1
2016,18874,2,72,1
2016,18874,2,1,1
2016,19470,2,12,1
2016,19470,2,4,1
2016,19470,2,46,1
2016,20914,2,32,1
2016,20914,2,1,1
2016,53406,2,28,1
2016,53604,2,27,1
2016,53605,2,3,1
2016,54296,2,1,1
2016,54296,2,43,1
2016,54980,2,50,1
2016,90885,2,2,1
2016,102493,2,13,1
2016,102494,2,1,1
2016,102843,2,27,1
2016,102990,2,4,1
2016,103854,2,2,1
2016,103868,2,2,1
2016,104330,2,4,1
2016,105111,2,26,1
2016,1886,2,256,1
2016,1890,2,45,1
2016,1892,2,152,1
2016,1893,2,44,1
2016,1894,2,548,1
2016,1895,2,34,1
2016,3143,2,29,1
2016,3207,2,100,1
2016,3208,2,46,1
2016,3209,2,43,1
2016,3638,2,245,1
2016,4078,2,3,1
2016,5056,2,9,1
2016,6699,2,130,1
2016,7470,2,177,1
2016,9786,2,47,1
2016,10561,2,265,1
2016,10633,2,65,1
2016,16017,2,510,1
2016,17407,2,106,1
2016,20450,2,50,1
2016,53101,2,59,1
2016,53140,2,214,1
2016,53178,2,109,1
2016,53202,2,56,1
2016,53203,2,1,1
2016,53204,2,233,1
2016,53205,2,479,1
2016,53237,2,112,1
2016,53443,2,30,1
2016,53632,2,1434,1
2016,53835,2,54,1
2016,53921,2,36,1
2016,54226,2,34,1
2016,54534,2,98,1
2016,54726,2,58,1
2016,54768,2,142,1
2016,54769,2,204,1
2016,54885,2,27,1
2016,54908,2,2,1
2016,54938,2,231,1
2016,55154,2,99,1
2016,90399,2,2280,1
2016,90566,2,43,1
2016,90567,2,3,1
2016,91360,2,52,1
2016,91439,2,182,1
2016,91440,2,17,1
2016,91441,2,39,1
2016,91442,2,109,1
2016,91500,2,7,1
2016,91501,2,164,1
2016,91502,2,44,1
2016,91520,2,2,1
2016,101275,2,5,1
2016,101288,2,27,1
2016,101332,2,2183,1
2016,101381,2,39,1
2016,101382,2,691,1
2016,101387,2,138,1
2016,101388,2,590,1
2016,101389,2,404,1
2016,101492,2,493,1
2016,101525,2,51,1
2016,101647,2,119,1
2016,101660,2,233,1
2016,102464,2,73,1
2016,102473,2,64,1
2016,102630,2,29,1
2016,102632,2,11,1
2016,102633,2,50,1
2016,102704,2,450,1
2016,102705,2,24,1
2016,102743,2,9,1
2016,102744,2,4,1
2016,102815,2,36,1
2016,102847,2,119,1
2016,103090,2,80,1
2016,103451,2,11,1
2016,103452,2,6,1
2016,103453,2,21,1
2016,103640,2,93,1
2016,103681,2,80,1
2016,103751,2,200,1
2016,103752,2,161,1
2016,103799,2,1007,1
2016,103826,2,127,1
2016,103933,2,4,1
2016,104342,2,30,1
2016,104477,2,13,1
2016,104726,2,18,1
2016,104888,2,9,1
2016,105212,2,1,1
2016,105309,2,1,1
2016,352,2,89,1
2016,3766,2,28,1
2016,3952,2,27,1
2016,5311,2,19,1
2016,7550,2,27,1
2016,10532,2,2,1
2016,51986,2,43,1
2016,52092,2,209,1
2016,52142,2,1,1
2016,52764,2,30,1
2016,52784,2,62,1
2016,52785,2,48,1
2016,52786,2,1,1
2016,53039,2,35,1
2016,53128,2,37,1
2016,53449,2,51,1
2016,54068,2,12,1
2016,54125,2,16,1
2016,54346,2,12,1
2016,54581,2,17,1
2016,102306,2,4,1
2016,102896,2,16,1
2016,103068,2,23,1
2016,103153,2,93,1
2016,103281,2,75,1
2016,103418,2,19,1
2016,1902,2,81,1
2016,2459,2,70,1
2016,2460,2,127,1
2016,2806,2,40,1
2016,2807,2,81,1
2016,3435,2,43,1
2016,3680,2,437,1
2016,3896,2,124,1
2016,4441,2,1,1
2016,4678,2,138,1
2016,8079,2,70,1
2016,8088,2,28,1
2016,8359,2,914,1
2016,9752,2,2,1
2016,9757,2,233,1
2016,9794,2,151,1
2016,10548,2,14,1
2016,10569,2,281,1
2016,10766,2,26,1
2016,19270,2,44,1
2016,52054,2,17,1
2016,54008,2,10,1
2016,54359,2,21,1
2016,55158,2,1,1
2016,90748,2,35,1
2016,90898,2,4,1
2016,91001,2,97,1
2016,91346,2,10,1
2016,91347,2,10,1
2016,91452,2,62,1
2016,101347,2,155,1
2016,102225,2,32,1
2016,102388,2,220,1
2016,102478,2,37,1
2016,102505,2,13,1
2016,102554,2,412,1
2016,102597,2,150,1
2016,102607,2,298,1
2016,102628,2,20,1
2016,102742,2,299,1
2016,103186,2,519,1
2016,103187,2,40,1
2016,103188,2,43,1
2016,103189,2,3,1
2016,103206,2,32,1
2016,103213,2,61,1
2016,103498,2,78,1
2016,103548,2,289,1
2016,104091,2,7,1
2016,104210,2,16,1
2016,104545,2,58,1
2016,105016,2,60,1
2016,3788,2,26,1
2016,3789,2,96,1
2016,3790,2,54,1
2016,3792,2,27,1
2016,4677,2,17,1
2016,54106,2,6,1
2016,4378,2,10,1
2016,11083,2,2,1
2016,12287,2,9,1
2016,20641,2,9,1
2016,52191,2,169,1
2016,101300,2,40,1
2016,101913,2,181,1
2016,102773,2,114,1
2016,5097,2,23,1
2016,6687,2,77,1
2016,8958,2,21,1
2016,9570,2,7,1
2016,9809,2,45,1
2016,10282,2,50,1
2016,19219,2,11,1
2016,55100,2,3,1
2016,91005,2,19,1
2016,102120,2,2,1
2016,102205,2,2,1
2016,104341,2,4,1
2016,52288,2,7,1
2016,54360,2,29,1
2016,54480,2,30,1
2016,11975,2,6,1
2016,90659,2,3,1
2016,102718,2,5,1
2016,5484,2,403,1
2016,5814,2,57,1
2016,5815,2,36,1
2016,5816,2,35,1
2016,6243,2,32,1
2016,6244,2,48,1
2016,6606,2,74,1
2016,8148,2,24,1
2016,8149,2,19,1
2016,9011,2,27,1
2016,19265,2,82,1
2016,52058,2,12,1
2016,52371,2,42,1
2016,53389,2,2,1
2016,53866,2,5,1
2016,54522,2,8,1
2016,91014,2,93,1
2016,91015,2,7,1
2016,102141,2,26,1
2016,102674,2,6,1
2016,102675,2,19,1
2016,103657,2,40,1
2016,104093,2,60,1
2016,104913,2,8,1
2016,105015,2,73,1
2016,105088,2,11,1
2016,19193,2,34,1
2016,52366,2,70,1
2016,54337,2,8,1
