año,codigo snies del programa,matriculados,semestre
2015,54203,20.0,2.0
2015,54205,14.0,2.0
2015,54206,14.0,2.0
2015,54207,7.0,2.0
2015,54210,37.0,2.0
2015,54212,18.0,2.0
2015,54226,9.0,2.0
2015,54227,17.0,2.0
2015,54230,8.0,2.0
2015,54231,78.0,2.0
2015,54237,16.0,2.0
2015,54238,14.0,2.0
2015,54239,2.0,2.0
2015,54245,58.0,2.0
2015,54247,3.0,2.0
2015,54251,100.0,2.0
2015,54253,2.0,2.0
2015,54255,83.0,2.0
2015,54257,44.0,2.0
2015,54262,6.0,2.0
2015,54263,64.0,2.0
2015,54273,51.0,2.0
2015,54274,29.0,2.0
2015,54275,14.0,2.0
2015,54276,5.0,2.0
2015,54278,2.0,2.0
2015,54283,7.0,2.0
2015,54286,16.0,2.0
2015,54290,123.0,2.0
2015,54293,43.0,2.0
2015,54294,8.0,2.0
2015,54296,26.0,2.0
2015,54304,29.0,2.0
2015,54305,41.0,2.0
2015,54307,3.0,2.0
2015,54309,15.0,2.0
2015,54310,8.0,2.0
2015,54312,15.0,2.0
2015,54315,12.0,2.0
2015,54316,40.0,2.0
2015,54317,56.0,2.0
2015,54321,13.0,2.0
2015,54324,2.0,2.0
2015,54327,13.0,2.0
2015,54328,26.0,2.0
2015,54331,1.0,2.0
2015,54333,9.0,2.0
2015,54334,26.0,2.0
2015,54335,2.0,2.0
2015,54336,4.0,2.0
2015,54337,16.0,2.0
2015,54338,26.0,2.0
2015,54340,6.0,2.0
2015,54341,1.0,2.0
2015,54342,3.0,2.0
2015,54344,54.0,2.0
2015,54346,24.0,2.0
2015,54349,4.0,2.0
2015,54350,11.0,2.0
2015,54352,27.0,2.0
2015,54353,355.0,2.0
2015,54354,2.0,2.0
2015,54355,1.0,2.0
2015,54358,74.0,2.0
2015,54361,43.0,2.0
2015,54363,38.0,2.0
2015,54364,17.0,2.0
2015,54369,350.0,2.0
2015,54370,18.0,2.0
2015,54371,119.0,2.0
2015,54373,16.0,2.0
2015,54374,5.0,2.0
2015,54375,8.0,2.0
2015,54376,45.0,2.0
2015,54378,8.0,2.0
2015,54385,20.0,2.0
2015,54386,63.0,2.0
2015,54387,26.0,2.0
2015,54388,23.0,2.0
2015,54390,6.0,2.0
2015,54395,61.0,2.0
2015,54397,61.0,2.0
2015,54399,52.0,2.0
2015,54400,55.0,2.0
2015,54402,66.0,2.0
2015,54404,15.0,2.0
2015,54405,29.0,2.0
2015,54406,81.0,2.0
2015,54407,12.0,2.0
2015,54408,1.0,2.0
2015,54414,14.0,2.0
2015,54415,53.0,2.0
2015,54426,18.0,2.0
2015,54428,90.0,2.0
2015,54435,11.0,2.0
2015,54436,14.0,2.0
2015,54443,296.0,2.0
2015,54447,7.0,2.0
2015,54449,13.0,2.0
2015,54450,207.0,2.0
2015,54451,53.0,2.0
2015,54453,3.0,2.0
2015,54454,27.0,2.0
2015,54455,24.0,2.0
2015,54459,5.0,2.0
2015,54462,48.0,2.0
2015,54464,23.0,2.0
2015,54465,7.0,2.0
2015,54466,9.0,2.0
2015,54467,8.0,2.0
2015,54468,52.0,2.0
2015,54469,50.0,2.0
2015,54470,14.0,2.0
2015,54474,64.0,2.0
2015,54475,62.0,2.0
2015,54476,31.0,2.0
2015,54477,32.0,2.0
2015,54482,32.0,2.0
2015,54484,11.0,2.0
2015,54486,137.0,2.0
2015,54487,68.0,2.0
2015,54488,36.0,2.0
2015,54489,57.0,2.0
2015,54490,108.0,2.0
2015,54491,51.0,2.0
2015,54492,86.0,2.0
2015,54494,19.0,2.0
2015,54495,126.0,2.0
2015,54497,56.0,2.0
2015,54499,1.0,2.0
2015,54500,14.0,2.0
2015,54508,8.0,2.0
2015,54509,40.0,2.0
2015,54514,54.0,2.0
2015,54516,5.0,2.0
2015,54517,2.0,2.0
2015,54518,11.0,2.0
2015,54521,7.0,2.0
2015,54522,14.0,2.0
2015,54524,67.0,2.0
2015,54525,14.0,2.0
2015,54528,39.0,2.0
2015,54529,80.0,2.0
2015,54532,22.0,2.0
2015,54533,52.0,2.0
2015,54534,40.0,2.0
2015,54536,16.0,2.0
2015,54538,38.0,2.0
2015,54539,22.0,2.0
2015,54547,9.0,2.0
2015,54548,11.0,2.0
2015,54549,41.0,2.0
2015,54552,6.0,2.0
2015,54556,41.0,2.0
2015,54557,10.0,2.0
2015,54558,9.0,2.0
2015,54559,33.0,2.0
2015,54561,39.0,2.0
2015,54562,15.0,2.0
2015,54563,1.0,2.0
2015,54564,32.0,2.0
2015,54565,5.0,2.0
2015,54566,17.0,2.0
2015,54567,28.0,2.0
2015,54568,1.0,2.0
2015,54569,13.0,2.0
2015,54571,8.0,2.0
2015,54572,12.0,2.0
2015,54574,362.0,2.0
2015,54575,39.0,2.0
2015,54576,25.0,2.0
2015,54578,27.0,2.0
2015,54580,24.0,2.0
2015,54581,16.0,2.0
2015,54582,61.0,2.0
2015,54586,15.0,2.0
2015,54587,9.0,2.0
2015,54588,21.0,2.0
2015,54590,6.0,2.0
2015,54591,16.0,2.0
2015,54594,5.0,2.0
2015,54595,264.0,2.0
2015,54596,29.0,2.0
2015,54598,36.0,2.0
2015,54599,5.0,2.0
2015,54601,9.0,2.0
2015,54602,10.0,2.0
2015,54605,74.0,2.0
2015,54606,13.0,2.0
2015,54609,85.0,2.0
2015,54612,7.0,2.0
2015,54613,9.0,2.0
2015,54614,4.0,2.0
2015,54617,2.0,2.0
2015,54619,4.0,2.0
2015,54621,5.0,2.0
2015,54625,11.0,2.0
2015,54634,14.0,2.0
2015,54636,32.0,2.0
2015,54637,6.0,2.0
2015,54643,13.0,2.0
2015,54645,1.0,2.0
2015,54646,6.0,2.0
2015,54647,8.0,2.0
2015,54649,18.0,2.0
2015,54655,1.0,2.0
2015,54656,319.0,2.0
2015,54658,106.0,2.0
2015,54660,50.0,2.0
2015,54661,95.0,2.0
2015,54668,71.0,2.0
2015,54669,359.0,2.0
2015,54670,20.0,2.0
2015,54671,4.0,2.0
2015,54673,38.0,2.0
2015,54674,13.0,2.0
2015,54678,15.0,2.0
2015,54679,10.0,2.0
2015,54681,24.0,2.0
2015,54683,43.0,2.0
2015,54684,9.0,2.0
2015,54685,77.0,2.0
2015,54686,7.0,2.0
2015,54688,13.0,2.0
2015,54691,13.0,2.0
2015,54694,73.0,2.0
2015,54697,1.0,2.0
2015,54698,18.0,2.0
2015,54699,1.0,2.0
2015,54700,36.0,2.0
2015,54701,180.0,2.0
2015,54718,43.0,2.0
2015,54721,242.0,2.0
2015,54722,34.0,2.0
2015,54723,13.0,2.0
2015,54726,19.0,2.0
2015,54737,12.0,2.0
2015,54738,2.0,2.0
2015,54739,9.0,2.0
2015,54740,34.0,2.0
2015,54742,17.0,2.0
2015,54744,217.0,2.0
2015,54745,11.0,2.0
2015,54750,26.0,2.0
2015,54756,15.0,2.0
2015,54757,8.0,2.0
2015,54760,9.0,2.0
2015,54762,65.0,2.0
2015,54765,1.0,2.0
2015,54766,9.0,2.0
2015,54768,47.0,2.0
2015,54769,73.0,2.0
2015,54774,41.0,2.0
2015,54775,9.0,2.0
2015,54776,2.0,2.0
2015,54778,11.0,2.0
2015,54779,2.0,2.0
2015,54789,49.0,2.0
2015,54790,1.0,2.0
2015,54791,3.0,2.0
2015,54795,11.0,2.0
2015,54796,15.0,2.0
2015,54797,23.0,2.0
2015,54799,1.0,2.0
2015,54806,14.0,2.0
2015,54808,7.0,2.0
2015,54811,11.0,2.0
2015,54812,22.0,2.0
2015,54814,24.0,2.0
2015,54815,4.0,2.0
2015,54817,12.0,2.0
2015,54820,86.0,2.0
2015,54821,19.0,2.0
2015,54831,27.0,2.0
2015,54841,5.0,2.0
2015,54854,19.0,2.0
2015,54861,31.0,2.0
2015,54862,51.0,2.0
2015,54863,6.0,2.0
2015,54864,21.0,2.0
2015,54868,22.0,2.0
2015,54878,15.0,2.0
2015,54879,4.0,2.0
2015,54883,17.0,2.0
2015,54885,33.0,2.0
2015,54897,3.0,2.0
2015,54898,2.0,2.0
2015,54906,37.0,2.0
2015,54910,42.0,2.0
2015,54914,12.0,2.0
2015,54917,3.0,2.0
2015,54918,34.0,2.0
2015,54919,4.0,2.0
2015,54920,33.0,2.0
2015,54921,40.0,2.0
2015,54922,97.0,2.0
2015,54924,23.0,2.0
2015,54925,10.0,2.0
2015,54926,9.0,2.0
2015,54927,2.0,2.0
2015,54930,12.0,2.0
2015,54931,16.0,2.0
2015,54932,90.0,2.0
2015,54933,150.0,2.0
2015,54936,74.0,2.0
2015,54938,5.0,2.0
2015,54944,5.0,2.0
2015,54945,6.0,2.0
2015,54955,16.0,2.0
2015,54956,1.0,2.0
2015,54959,10.0,2.0
2015,54960,28.0,2.0
2015,54963,2.0,2.0
2015,54980,62.0,2.0
2015,54981,77.0,2.0
2015,54984,11.0,2.0
2015,54985,56.0,2.0
2015,54991,6.0,2.0
2015,54999,10.0,2.0
2015,55002,35.0,2.0
2015,55003,25.0,2.0
2015,55008,79.0,2.0
2015,55009,34.0,2.0
2015,55011,53.0,2.0
2015,55012,17.0,2.0
2015,55015,12.0,2.0
2015,55016,37.0,2.0
2015,55017,98.0,2.0
2015,55018,30.0,2.0
2015,55019,62.0,2.0
2015,55022,2.0,2.0
2015,55023,4.0,2.0
2015,55025,6.0,2.0
2015,55026,13.0,2.0
2015,55027,1.0,2.0
2015,55030,12.0,2.0
2015,55031,4.0,2.0
2015,55034,17.0,2.0
2015,55035,28.0,2.0
2015,55036,29.0,2.0
2015,55038,9.0,2.0
2015,55040,41.0,2.0
2015,55043,3.0,2.0
2015,55046,14.0,2.0
2015,55049,5.0,2.0
2015,55056,8.0,2.0
2015,55061,19.0,2.0
2015,55064,20.0,2.0
2015,55065,15.0,2.0
2015,55068,4.0,2.0
2015,55069,6.0,2.0
2015,55070,23.0,2.0
2015,55071,22.0,2.0
2015,55072,185.0,2.0
2015,55074,26.0,2.0
2015,55075,1.0,2.0
2015,55076,13.0,2.0
2015,55078,7.0,2.0
2015,55079,2.0,2.0
2015,55083,18.0,2.0
2015,55085,19.0,2.0
2015,55088,45.0,2.0
2015,55090,41.0,2.0
2015,55091,27.0,2.0
2015,55093,50.0,2.0
2015,55094,41.0,2.0
2015,55096,38.0,2.0
2015,55097,15.0,2.0
2015,55098,7.0,2.0
2015,55099,16.0,2.0
2015,55100,15.0,2.0
2015,55102,40.0,2.0
2015,55103,4.0,2.0
2015,55110,39.0,2.0
2015,55111,4.0,2.0
2015,55112,3.0,2.0
2015,55114,2.0,2.0
2015,55118,1.0,2.0
2015,55119,5.0,2.0
2015,55123,5.0,2.0
2015,55124,3.0,2.0
2015,55126,4.0,2.0
2015,55127,4.0,2.0
2015,55129,4.0,2.0
2015,55130,11.0,2.0
2015,55131,3.0,2.0
2015,55133,20.0,2.0
2015,55134,50.0,2.0
2015,55135,25.0,2.0
2015,55136,39.0,2.0
2015,55137,14.0,2.0
2015,55138,5.0,2.0
2015,55139,3.0,2.0
2015,55140,17.0,2.0
2015,55143,16.0,2.0
2015,55144,69.0,2.0
2015,55145,9.0,2.0
2015,55146,3.0,2.0
2015,55148,13.0,2.0
2015,55149,3.0,2.0
2015,55150,32.0,2.0
2015,55151,3.0,2.0
2015,55152,3.0,2.0
2015,55153,36.0,2.0
2015,55154,68.0,2.0
2015,55158,135.0,2.0
2015,55159,25.0,2.0
2015,55161,12.0,2.0
2015,55163,52.0,2.0
2015,55165,55.0,2.0
2015,55167,89.0,2.0
2015,55170,14.0,2.0
2015,55174,14.0,2.0
2015,55177,133.0,2.0
2015,55178,92.0,2.0
2015,55179,11.0,2.0
2015,55180,31.0,2.0
2015,55182,6.0,2.0
2015,55183,1.0,2.0
2015,55186,1.0,2.0
2015,55187,6.0,2.0
2015,55188,3.0,2.0
2015,55189,54.0,2.0
2015,55190,11.0,2.0
2015,55191,6.0,2.0
2015,55192,27.0,2.0
2015,55194,31.0,2.0
2015,55195,28.0,2.0
2015,55200,6.0,2.0
2015,55201,10.0,2.0
2015,55202,40.0,2.0
2015,55208,16.0,2.0
2015,55352,25.0,2.0
2015,90307,1.0,2.0
2015,90309,37.0,2.0
2015,90310,76.0,2.0
2015,90312,87.0,2.0
2015,90318,70.0,2.0
2015,90319,43.0,2.0
2015,90320,83.0,2.0
2015,90322,52.0,2.0
2015,90325,23.0,2.0
2015,90328,14.0,2.0
2015,90329,53.0,2.0
2015,90330,5.0,2.0
2015,90337,33.0,2.0
2015,90341,10.0,2.0
2015,90344,5.0,2.0
2015,90346,2.0,2.0
2015,90347,2.0,2.0
2015,90348,16.0,2.0
2015,90349,9.0,2.0
2015,90355,43.0,2.0
2015,90357,50.0,2.0
2015,90358,60.0,2.0
2015,90359,13.0,2.0
2015,90360,29.0,2.0
2015,90361,5.0,2.0
2015,90364,179.0,2.0
2015,90368,49.0,2.0
2015,90369,4.0,2.0
2015,90370,11.0,2.0
2015,90372,45.0,2.0
2015,90373,72.0,2.0
2015,90379,42.0,2.0
2015,90381,7.0,2.0
2015,90383,34.0,2.0
2015,90387,2.0,2.0
2015,90394,45.0,2.0
2015,90395,22.0,2.0
2015,90397,131.0,2.0
2015,90398,31.0,2.0
2015,90399,1582.0,2.0
2015,90402,81.0,2.0
2015,90405,21.0,2.0
2015,90408,9.0,2.0
2015,90409,37.0,2.0
2015,90411,26.0,2.0
2015,90413,48.0,2.0
2015,90414,11.0,2.0
2015,90419,66.0,2.0
2015,90424,3.0,2.0
2015,90425,25.0,2.0
2015,90426,23.0,2.0
2015,90427,67.0,2.0
2015,90428,65.0,2.0
2015,90433,31.0,2.0
2015,90434,14.0,2.0
2015,90435,40.0,2.0
2015,90439,23.0,2.0
2015,90440,1.0,2.0
2015,90442,231.0,2.0
2015,90453,30.0,2.0
2015,90455,4.0,2.0
2015,90456,8.0,2.0
2015,90458,65.0,2.0
2015,90459,5.0,2.0
2015,90461,24.0,2.0
2015,90463,17.0,2.0
2015,90469,20.0,2.0
2015,90470,3.0,2.0
2015,90473,12.0,2.0
2015,90474,27.0,2.0
2015,90475,8.0,2.0
2015,90476,20.0,2.0
2015,90479,7.0,2.0
2015,90481,1.0,2.0
2015,90482,14.0,2.0
2015,90483,8.0,2.0
2015,90486,5.0,2.0
2015,90487,26.0,2.0
2015,90489,1.0,2.0
2015,90490,39.0,2.0
2015,90492,24.0,2.0
2015,90495,61.0,2.0
2015,90497,31.0,2.0
2015,90498,7.0,2.0
2015,90499,8.0,2.0
2015,90500,17.0,2.0
2015,90508,193.0,2.0
2015,90510,279.0,2.0
2015,90511,96.0,2.0
2015,90513,37.0,2.0
2015,90514,37.0,2.0
2015,90516,8.0,2.0
2015,90519,53.0,2.0
2015,90521,6.0,2.0
2015,90522,9.0,2.0
2015,90526,25.0,2.0
2015,90529,220.0,2.0
2015,90531,112.0,2.0
2015,90535,56.0,2.0
2015,90536,44.0,2.0
2015,90537,150.0,2.0
2015,90538,1.0,2.0
2015,90539,1.0,2.0
2015,90540,21.0,2.0
2015,90545,3.0,2.0
2015,90546,3.0,2.0
2015,90547,30.0,2.0
2015,90550,18.0,2.0
2015,90552,34.0,2.0
2015,90553,14.0,2.0
2015,90554,22.0,2.0
2015,90555,58.0,2.0
2015,90558,31.0,2.0
2015,90559,30.0,2.0
2015,90563,8.0,2.0
2015,90566,81.0,2.0
2015,90568,64.0,2.0
2015,90569,13.0,2.0
2015,90570,2.0,2.0
2015,90571,9.0,2.0
2015,90572,3.0,2.0
2015,90575,5.0,2.0
2015,90577,1.0,2.0
2015,90578,68.0,2.0
2015,90579,59.0,2.0
2015,90580,39.0,2.0
2015,90581,40.0,2.0
2015,90582,46.0,2.0
2015,90583,76.0,2.0
2015,90584,24.0,2.0
2015,90585,39.0,2.0
2015,90586,65.0,2.0
2015,90587,20.0,2.0
2015,90588,21.0,2.0
2015,90589,16.0,2.0
2015,90590,75.0,2.0
2015,90591,54.0,2.0
2015,90593,112.0,2.0
2015,90595,12.0,2.0
2015,90598,44.0,2.0
2015,90599,5.0,2.0
2015,90601,4.0,2.0
2015,90602,25.0,2.0
2015,90603,2.0,2.0
2015,90605,7.0,2.0
2015,90606,59.0,2.0
2015,90607,4.0,2.0
2015,90613,9.0,2.0
2015,90614,52.0,2.0
2015,90615,15.0,2.0
2015,90618,18.0,2.0
2015,90619,29.0,2.0
2015,90620,47.0,2.0
2015,90621,37.0,2.0
2015,90622,21.0,2.0
2015,90623,34.0,2.0
2015,90624,19.0,2.0
2015,90625,18.0,2.0
2015,90626,13.0,2.0
2015,90627,30.0,2.0
2015,90633,32.0,2.0
2015,90635,23.0,2.0
2015,90636,28.0,2.0
2015,90637,46.0,2.0
2015,90638,87.0,2.0
2015,90640,17.0,2.0
2015,90644,14.0,2.0
2015,90647,22.0,2.0
2015,90648,10.0,2.0
2015,90649,22.0,2.0
2015,90651,1.0,2.0
2015,90653,78.0,2.0
2015,90654,76.0,2.0
2015,90658,1.0,2.0
2015,90659,7.0,2.0
2015,90660,34.0,2.0
2015,90661,4.0,2.0
2015,90662,2.0,2.0
2015,90663,1.0,2.0
2015,90664,2.0,2.0
2015,90665,8.0,2.0
2015,90667,38.0,2.0
2015,90668,4.0,2.0
2015,90670,75.0,2.0
2015,90672,12.0,2.0
2015,90673,59.0,2.0
2015,90675,20.0,2.0
2015,90676,295.0,2.0
2015,90678,6.0,2.0
2015,90679,84.0,2.0
2015,90680,32.0,2.0
2015,90682,34.0,2.0
2015,90686,12.0,2.0
2015,90690,15.0,2.0
2015,90691,5.0,2.0
2015,90692,25.0,2.0
2015,90696,94.0,2.0
2015,90698,2.0,2.0
2015,90699,1.0,2.0
2015,90700,7.0,2.0
2015,90701,8.0,2.0
2015,90704,44.0,2.0
2015,90705,8.0,2.0
2015,90709,5.0,2.0
2015,90710,32.0,2.0
2015,90711,50.0,2.0
2015,90712,16.0,2.0
2015,90714,140.0,2.0
2015,90715,46.0,2.0
2015,90719,1.0,2.0
2015,90720,10.0,2.0
2015,90721,2.0,2.0
2015,90722,46.0,2.0
2015,90723,9.0,2.0
2015,90728,82.0,2.0
2015,90734,1.0,2.0
2015,90736,1.0,2.0
2015,90739,52.0,2.0
2015,90743,24.0,2.0
2015,90748,25.0,2.0
2015,90750,46.0,2.0
2015,90751,12.0,2.0
2015,90752,46.0,2.0
2015,90753,6.0,2.0
2015,90754,3.0,2.0
2015,90755,13.0,2.0
2015,90756,47.0,2.0
2015,90759,1.0,2.0
2015,90760,16.0,2.0
2015,90764,1.0,2.0
2015,90766,54.0,2.0
2015,90770,11.0,2.0
2015,90771,7.0,2.0
2015,90772,24.0,2.0
2015,90773,61.0,2.0
2015,90774,2.0,2.0
2015,90775,21.0,2.0
2015,90777,10.0,2.0
2015,90780,9.0,2.0
2015,90781,27.0,2.0
2015,90789,32.0,2.0
2015,90793,20.0,2.0
2015,90797,78.0,2.0
2015,90798,6.0,2.0
2015,90799,118.0,2.0
2015,90800,14.0,2.0
2015,90802,13.0,2.0
2015,90805,19.0,2.0
2015,90806,10.0,2.0
2015,90807,370.0,2.0
2015,90808,54.0,2.0
2015,90811,87.0,2.0
2015,90815,44.0,2.0
2015,90816,94.0,2.0
2015,90818,41.0,2.0
2015,90819,11.0,2.0
2015,90823,40.0,2.0
2015,90825,21.0,2.0
2015,90826,8.0,2.0
2015,90828,21.0,2.0
2015,90832,2.0,2.0
2015,90836,55.0,2.0
2015,90838,14.0,2.0
2015,90839,58.0,2.0
2015,90840,5.0,2.0
2015,90841,7.0,2.0
2015,90844,91.0,2.0
2015,90845,4.0,2.0
2015,90846,1.0,2.0
2015,90847,37.0,2.0
2015,90849,23.0,2.0
2015,90856,31.0,2.0
2015,90858,111.0,2.0
2015,90859,112.0,2.0
2015,90861,10.0,2.0
2015,90864,7.0,2.0
2015,90865,6.0,2.0
2015,90866,8.0,2.0
2015,90867,15.0,2.0
2015,90868,21.0,2.0
2015,90869,2.0,2.0
2015,90871,69.0,2.0
2015,90872,18.0,2.0
2015,90875,9.0,2.0
2015,90876,102.0,2.0
2015,90877,1.0,2.0
2015,90879,3.0,2.0
2015,90880,22.0,2.0
2015,90881,16.0,2.0
2015,90883,1.0,2.0
2015,90884,5.0,2.0
2015,90885,6.0,2.0
2015,90886,60.0,2.0
2015,90887,765.0,2.0
2015,90890,23.0,2.0
2015,90892,29.0,2.0
2015,90893,65.0,2.0
2015,90894,138.0,2.0
2015,90895,33.0,2.0
2015,90896,13.0,2.0
2015,90897,11.0,2.0
2015,90901,120.0,2.0
2015,90906,27.0,2.0
2015,90907,41.0,2.0
2015,90908,30.0,2.0
2015,90910,6.0,2.0
2015,90911,3.0,2.0
2015,90912,5.0,2.0
2015,90915,96.0,2.0
2015,90916,326.0,2.0
2015,90919,36.0,2.0
2015,90920,31.0,2.0
2015,90921,764.0,2.0
2015,90922,4.0,2.0
2015,90923,34.0,2.0
2015,90924,7.0,2.0
2015,90926,23.0,2.0
2015,90927,11.0,2.0
2015,90928,17.0,2.0
2015,90933,4.0,2.0
2015,90935,19.0,2.0
2015,90937,70.0,2.0
2015,90938,8.0,2.0
2015,90939,40.0,2.0
2015,90940,6.0,2.0
2015,90941,70.0,2.0
2015,90944,2.0,2.0
2015,90945,8.0,2.0
2015,90946,22.0,2.0
2015,90949,2.0,2.0
2015,90952,2.0,2.0
2015,90953,14.0,2.0
2015,90955,6.0,2.0
2015,90960,6.0,2.0
2015,90961,74.0,2.0
2015,90962,1453.0,2.0
2015,90963,1112.0,2.0
2015,90965,20.0,2.0
2015,90966,25.0,2.0
2015,90969,3.0,2.0
2015,90970,8.0,2.0
2015,90971,6.0,2.0
2015,90973,30.0,2.0
2015,90975,80.0,2.0
2015,90976,21.0,2.0
2015,90977,4.0,2.0
2015,90978,15.0,2.0
2015,90979,48.0,2.0
2015,90980,37.0,2.0
2015,90981,10.0,2.0
2015,90982,62.0,2.0
2015,90983,32.0,2.0
2015,90985,14.0,2.0
2015,90987,1.0,2.0
2015,90988,48.0,2.0
2015,90991,11.0,2.0
2015,90992,41.0,2.0
2015,90993,8.0,2.0
2015,90996,187.0,2.0
2015,91000,70.0,2.0
2015,91001,55.0,2.0
2015,91002,47.0,2.0
2015,91003,55.0,2.0
2015,91005,22.0,2.0
2015,91006,17.0,2.0
2015,91010,26.0,2.0
2015,91012,6.0,2.0
2015,91013,1.0,2.0
2015,91014,33.0,2.0
2015,91015,6.0,2.0
2015,91016,1.0,2.0
2015,91020,1.0,2.0
2015,91022,15.0,2.0
2015,91023,3.0,2.0
2015,91025,17.0,2.0
2015,91027,44.0,2.0
2015,91028,4.0,2.0
2015,91029,10.0,2.0
2015,91030,53.0,2.0
2015,91031,39.0,2.0
2015,91034,20.0,2.0
2015,91035,6.0,2.0
2015,91037,44.0,2.0
2015,91038,11.0,2.0
2015,91042,39.0,2.0
2015,91043,6.0,2.0
2015,91044,28.0,2.0
2015,91045,154.0,2.0
2015,91047,81.0,2.0
2015,91048,21.0,2.0
2015,91049,35.0,2.0
2015,91051,12.0,2.0
2015,91054,13.0,2.0
2015,91055,3.0,2.0
2015,91056,24.0,2.0
2015,91058,3.0,2.0
2015,91060,116.0,2.0
2015,91061,11.0,2.0
2015,91063,3.0,2.0
2015,91065,1.0,2.0
2015,91068,12.0,2.0
2015,91069,23.0,2.0
2015,91070,111.0,2.0
2015,91072,25.0,2.0
2015,91073,11.0,2.0
2015,91075,8.0,2.0
2015,91078,6.0,2.0
2015,91080,12.0,2.0
2015,91081,19.0,2.0
2015,91082,6.0,2.0
2015,91093,2.0,2.0
2015,91094,2.0,2.0
2015,91102,41.0,2.0
2015,91104,145.0,2.0
2015,91109,8.0,2.0
2015,91110,8.0,2.0
2015,91112,42.0,2.0
2015,91114,17.0,2.0
2015,91115,22.0,2.0
2015,91116,102.0,2.0
2015,91117,20.0,2.0
2015,91118,9.0,2.0
2015,91119,25.0,2.0
2015,91121,33.0,2.0
2015,91124,18.0,2.0
2015,91128,10.0,2.0
2015,91133,15.0,2.0
2015,91135,30.0,2.0
2015,91136,51.0,2.0
2015,91137,10.0,2.0
2015,91140,38.0,2.0
2015,91141,2113.0,2.0
2015,91142,51.0,2.0
2015,91143,163.0,2.0
2015,91144,45.0,2.0
2015,91145,4.0,2.0
2015,91146,36.0,2.0
2015,91147,11.0,2.0
2015,91148,24.0,2.0
2015,91149,23.0,2.0
2015,91150,61.0,2.0
2015,91151,30.0,2.0
2015,91152,50.0,2.0
2015,91153,47.0,2.0
2015,91154,37.0,2.0
2015,91155,9.0,2.0
2015,91156,50.0,2.0
2015,91157,73.0,2.0
2015,91158,46.0,2.0
2015,91159,41.0,2.0
2015,91160,33.0,2.0
2015,91161,25.0,2.0
2015,91162,47.0,2.0
2015,91163,34.0,2.0
2015,91164,56.0,2.0
2015,91165,4.0,2.0
2015,91166,28.0,2.0
2015,91167,18.0,2.0
2015,91168,102.0,2.0
2015,91169,214.0,2.0
2015,91170,31.0,2.0
2015,91171,53.0,2.0
2015,91172,46.0,2.0
2015,91174,47.0,2.0
2015,91175,60.0,2.0
2015,91176,60.0,2.0
2015,91177,30.0,2.0
2015,91178,81.0,2.0
2015,91179,68.0,2.0
2015,91180,42.0,2.0
2015,91181,99.0,2.0
2015,91182,51.0,2.0
2015,91183,46.0,2.0
2015,91184,35.0,2.0
2015,91185,26.0,2.0
2015,91186,58.0,2.0
2015,91187,13.0,2.0
2015,91188,20.0,2.0
2015,91189,150.0,2.0
2015,91191,195.0,2.0
2015,91192,72.0,2.0
2015,91193,69.0,2.0
2015,91194,27.0,2.0
2015,91196,145.0,2.0
2015,91198,68.0,2.0
2015,91199,2.0,2.0
2015,91201,73.0,2.0
2015,91202,46.0,2.0
2015,91203,34.0,2.0
2015,91204,31.0,2.0
2015,91205,9.0,2.0
2015,91206,71.0,2.0
2015,91207,11.0,2.0
2015,91208,17.0,2.0
2015,91209,12.0,2.0
2015,91210,15.0,2.0
2015,91211,20.0,2.0
2015,91212,256.0,2.0
2015,91213,64.0,2.0
2015,91214,6.0,2.0
2015,91216,24.0,2.0
2015,91217,28.0,2.0
2015,91218,31.0,2.0
2015,91219,22.0,2.0
2015,91221,79.0,2.0
2015,91222,42.0,2.0
2015,91223,102.0,2.0
2015,91224,91.0,2.0
2015,91225,85.0,2.0
2015,91226,37.0,2.0
2015,91227,41.0,2.0
2015,91228,25.0,2.0
2015,91230,124.0,2.0
2015,91231,49.0,2.0
2015,91234,148.0,2.0
2015,91235,9.0,2.0
2015,91236,3292.0,2.0
2015,91237,1862.0,2.0
2015,91238,18.0,2.0
2015,91241,34.0,2.0
2015,91243,13.0,2.0
2015,91244,28.0,2.0
2015,91245,19.0,2.0
2015,91246,35.0,2.0
2015,91250,6.0,2.0
2015,91253,11.0,2.0
2015,91255,43.0,2.0
2015,91262,7.0,2.0
2015,91263,21.0,2.0
2015,91264,28.0,2.0
2015,91265,31.0,2.0
2015,91268,29.0,2.0
2015,91269,8.0,2.0
2015,91270,29.0,2.0
2015,91271,25.0,2.0
2015,91272,32.0,2.0
2015,91275,51.0,2.0
2015,91276,6.0,2.0
2015,91277,5.0,2.0
2015,91278,12.0,2.0
2015,91279,23.0,2.0
2015,91280,52.0,2.0
2015,91281,13.0,2.0
2015,91283,372.0,2.0
2015,91284,79.0,2.0
2015,91288,1.0,2.0
2015,91289,9.0,2.0
2015,91291,1.0,2.0
2015,91294,8.0,2.0
2015,91297,32.0,2.0
2015,91301,71.0,2.0
2015,91302,12.0,2.0
2015,91303,4.0,2.0
2015,91304,24.0,2.0
2015,91305,11.0,2.0
2015,91306,18.0,2.0
2015,91307,41.0,2.0
2015,91308,3.0,2.0
2015,91309,5.0,2.0
2015,91310,6.0,2.0
2015,91311,36.0,2.0
2015,91313,13.0,2.0
2015,91317,11.0,2.0
2015,91318,6.0,2.0
2015,91319,99.0,2.0
