codigo snies del programa,año,semestre,graduados
2120.0,2002.0,2,4.0
2122.0,2002.0,2,1.0
2124.0,2002.0,2,28.0
2125.0,2002.0,2,122.0
2127.0,2002.0,2,14.0
2128.0,2002.0,2,208.0
2129.0,2002.0,2,37.0
2130.0,2002.0,2,5.0
2131.0,2002.0,2,63.0
2133.0,2002.0,2,107.0
2145.0,2002.0,2,9.0
2146.0,2002.0,2,1.0
2153.0,2002.0,2,8.0
2154.0,2002.0,2,19.0
2155.0,2002.0,2,40.0
2156.0,2002.0,2,46.0
2160.0,2002.0,2,29.0
2162.0,2002.0,2,55.0
2163.0,2002.0,2,38.0
2165.0,2002.0,2,2.0
2167.0,2002.0,2,6.0
2187.0,2002.0,2,1.0
2188.0,2002.0,2,13.0
2189.0,2002.0,2,10.0
2190.0,2002.0,2,1.0
2191.0,2002.0,2,82.0
2193.0,2002.0,2,24.0
2194.0,2002.0,2,15.0
2197.0,2002.0,2,10.0
2209.0,2002.0,2,10.0
2211.0,2002.0,2,47.0
2215.0,2002.0,2,15.0
2216.0,2002.0,2,19.0
2217.0,2002.0,2,63.0
2226.0,2002.0,2,1.0
2229.0,2002.0,2,1.0
2234.0,2002.0,2,47.0
2239.0,2002.0,2,25.0
2240.0,2002.0,2,28.0
2247.0,2002.0,2,7.0
2248.0,2002.0,2,13.0
2249.0,2002.0,2,55.0
2252.0,2002.0,2,59.0
2253.0,2002.0,2,38.0
2264.0,2002.0,2,1.0
2268.0,2002.0,2,6.0
2269.0,2002.0,2,7.0
2270.0,2002.0,2,13.0
2271.0,2002.0,2,5.0
2272.0,2002.0,2,19.0
2279.0,2002.0,2,1.0
2292.0,2002.0,2,5.0
2295.0,2002.0,2,3.0
2298.0,2002.0,2,48.0
2299.0,2002.0,2,9.0
2300.0,2002.0,2,8.0
2301.0,2002.0,2,5.0
2302.0,2002.0,2,38.0
2304.0,2002.0,2,1.0
2305.0,2002.0,2,2.0
2309.0,2002.0,2,34.0
2310.0,2002.0,2,13.0
2311.0,2002.0,2,9.0
2312.0,2002.0,2,25.0
2320.0,2002.0,2,1.0
2322.0,2002.0,2,9.0
2324.0,2002.0,2,7.0
2326.0,2002.0,2,58.0
2337.0,2002.0,2,1.0
2338.0,2002.0,2,8.0
2339.0,2002.0,2,2.0
2379.0,2002.0,2,21.0
2381.0,2002.0,2,21.0
2382.0,2002.0,2,14.0
2383.0,2002.0,2,27.0
2384.0,2002.0,2,1.0
2397.0,2002.0,2,2.0
2398.0,2002.0,2,47.0
2399.0,2002.0,2,40.0
2400.0,2002.0,2,24.0
2402.0,2002.0,2,19.0
2415.0,2002.0,2,6.0
2416.0,2002.0,2,1.0
2417.0,2002.0,2,74.0
2418.0,2002.0,2,13.0
2419.0,2002.0,2,21.0
2420.0,2002.0,2,60.0
2421.0,2002.0,2,8.0
2434.0,2002.0,2,5.0
2435.0,2002.0,2,12.0
2436.0,2002.0,2,1.0
2437.0,2002.0,2,3.0
2438.0,2002.0,2,9.0
2446.0,2002.0,2,11.0
2449.0,2002.0,2,7.0
2450.0,2002.0,2,5.0
2451.0,2002.0,2,1.0
2452.0,2002.0,2,11.0
2453.0,2002.0,2,13.0
2459.0,2002.0,2,38.0
2477.0,2002.0,2,26.0
2479.0,2002.0,2,7.0
2481.0,2002.0,2,5.0
2483.0,2002.0,2,192.0
2497.0,2002.0,2,20.0
2499.0,2002.0,2,1.0
2501.0,2002.0,2,2.0
2504.0,2002.0,2,1.0
2506.0,2002.0,2,14.0
2507.0,2002.0,2,1.0
2508.0,2002.0,2,30.0
2512.0,2002.0,2,14.0
2513.0,2002.0,2,2.0
2514.0,2002.0,2,5.0
2518.0,2002.0,2,48.0
2519.0,2002.0,2,25.0
2520.0,2002.0,2,10.0
2522.0,2002.0,2,15.0
2523.0,2002.0,2,57.0
2524.0,2002.0,2,53.0
2526.0,2002.0,2,23.0
2530.0,2002.0,2,29.0
2531.0,2002.0,2,13.0
2532.0,2002.0,2,12.0
2539.0,2002.0,2,25.0
2540.0,2002.0,2,165.0
2541.0,2002.0,2,32.0
2543.0,2002.0,2,10.0
2547.0,2002.0,2,1.0
2549.0,2002.0,2,60.0
2550.0,2002.0,2,92.0
2551.0,2002.0,2,6.0
2552.0,2002.0,2,3.0
2563.0,2002.0,2,110.0
2564.0,2002.0,2,30.0
2566.0,2002.0,2,23.0
2576.0,2002.0,2,51.0
2577.0,2002.0,2,9.0
2579.0,2002.0,2,13.0
2602.0,2002.0,2,1.0
2603.0,2002.0,2,2.0
2608.0,2002.0,2,4.0
2611.0,2002.0,2,23.0
2616.0,2002.0,2,32.0
2617.0,2002.0,2,14.0
2623.0,2002.0,2,32.0
2628.0,2002.0,2,2.0
2633.0,2002.0,2,34.0
2636.0,2002.0,2,217.0
2637.0,2002.0,2,35.0
2648.0,2002.0,2,30.0
2660.0,2002.0,2,1.0
2665.0,2002.0,2,3.0
2666.0,2002.0,2,66.0
2667.0,2002.0,2,15.0
2671.0,2002.0,2,9.0
2674.0,2002.0,2,4.0
2682.0,2002.0,2,27.0
2683.0,2002.0,2,32.0
2684.0,2002.0,2,10.0
2686.0,2002.0,2,9.0
2689.0,2002.0,2,64.0
2694.0,2002.0,2,188.0
2695.0,2002.0,2,9.0
2706.0,2002.0,2,4.0
2713.0,2002.0,2,32.0
2714.0,2002.0,2,59.0
2715.0,2002.0,2,3.0
2717.0,2002.0,2,6.0
2718.0,2002.0,2,22.0
2721.0,2002.0,2,13.0
2722.0,2002.0,2,29.0
2724.0,2002.0,2,24.0
2731.0,2002.0,2,41.0
2732.0,2002.0,2,2.0
2733.0,2002.0,2,5.0
2736.0,2002.0,2,2.0
2738.0,2002.0,2,13.0
2739.0,2002.0,2,13.0
2741.0,2002.0,2,7.0
2743.0,2002.0,2,1.0
2746.0,2002.0,2,26.0
2748.0,2002.0,2,42.0
2751.0,2002.0,2,63.0
2758.0,2002.0,2,2.0
2759.0,2002.0,2,8.0
2760.0,2002.0,2,15.0
2761.0,2002.0,2,16.0
2762.0,2002.0,2,2.0
2763.0,2002.0,2,10.0
2767.0,2002.0,2,33.0
2768.0,2002.0,2,18.0
2769.0,2002.0,2,12.0
2772.0,2002.0,2,32.0
2775.0,2002.0,2,85.0
2776.0,2002.0,2,112.0
2777.0,2002.0,2,7.0
2778.0,2002.0,2,2.0
2779.0,2002.0,2,21.0
2780.0,2002.0,2,3.0
2792.0,2002.0,2,13.0
2797.0,2002.0,2,9.0
2803.0,2002.0,2,17.0
2807.0,2002.0,2,23.0
2810.0,2002.0,2,13.0
2815.0,2002.0,2,47.0
2816.0,2002.0,2,25.0
2817.0,2002.0,2,47.0
2818.0,2002.0,2,137.0
2820.0,2002.0,2,8.0
2821.0,2002.0,2,24.0
2822.0,2002.0,2,57.0
2823.0,2002.0,2,122.0
2825.0,2002.0,2,7.0
2829.0,2002.0,2,119.0
2830.0,2002.0,2,56.0
2831.0,2002.0,2,53.0
2840.0,2002.0,2,8.0
2841.0,2002.0,2,12.0
2842.0,2002.0,2,24.0
2844.0,2002.0,2,25.0
2846.0,2002.0,2,23.0
2847.0,2002.0,2,18.0
2849.0,2002.0,2,1.0
2851.0,2002.0,2,13.0
2852.0,2002.0,2,21.0
2854.0,2002.0,2,1.0
2858.0,2002.0,2,9.0
2859.0,2002.0,2,31.0
2861.0,2002.0,2,70.0
2863.0,2002.0,2,2.0
2866.0,2002.0,2,41.0
2867.0,2002.0,2,16.0
2869.0,2002.0,2,109.0
2873.0,2002.0,2,9.0
2874.0,2002.0,2,15.0
2883.0,2002.0,2,314.0
2887.0,2002.0,2,10.0
2892.0,2002.0,2,1.0
2897.0,2002.0,2,19.0
2898.0,2002.0,2,5.0
2900.0,2002.0,2,33.0
2901.0,2002.0,2,16.0
2907.0,2002.0,2,7.0
2909.0,2002.0,2,4.0
2914.0,2002.0,2,9.0
2915.0,2002.0,2,14.0
2916.0,2002.0,2,39.0
2922.0,2002.0,2,2.0
2923.0,2002.0,2,22.0
2925.0,2002.0,2,8.0
2926.0,2002.0,2,2.0
2929.0,2002.0,2,109.0
2935.0,2002.0,2,13.0
2936.0,2002.0,2,19.0
2937.0,2002.0,2,47.0
2941.0,2002.0,2,5.0
2950.0,2002.0,2,9.0
2954.0,2002.0,2,47.0
2960.0,2002.0,2,17.0
2961.0,2002.0,2,6.0
2962.0,2002.0,2,9.0
2965.0,2002.0,2,33.0
2966.0,2002.0,2,2.0
2971.0,2002.0,2,39.0
2972.0,2002.0,2,19.0
2995.0,2002.0,2,4.0
2998.0,2002.0,2,367.0
3000.0,2002.0,2,7.0
3004.0,2002.0,2,1.0
3005.0,2002.0,2,7.0
3006.0,2002.0,2,14.0
3008.0,2002.0,2,2.0
3010.0,2002.0,2,3.0
3011.0,2002.0,2,1.0
3015.0,2002.0,2,19.0
3017.0,2002.0,2,16.0
3020.0,2002.0,2,173.0
3022.0,2002.0,2,3.0
3027.0,2002.0,2,49.0
3038.0,2002.0,2,6.0
3040.0,2002.0,2,53.0
3043.0,2002.0,2,6.0
3046.0,2002.0,2,43.0
3048.0,2002.0,2,6.0
3051.0,2002.0,2,28.0
3054.0,2002.0,2,61.0
3060.0,2002.0,2,2.0
3061.0,2002.0,2,21.0
3062.0,2002.0,2,22.0
3063.0,2002.0,2,37.0
3066.0,2002.0,2,18.0
3069.0,2002.0,2,4.0
3078.0,2002.0,2,34.0
3079.0,2002.0,2,26.0
3085.0,2002.0,2,1.0
3093.0,2002.0,2,9.0
3094.0,2002.0,2,5.0
3095.0,2002.0,2,13.0
3097.0,2002.0,2,30.0
3098.0,2002.0,2,8.0
3100.0,2002.0,2,12.0
3102.0,2002.0,2,7.0
3103.0,2002.0,2,4.0
3104.0,2002.0,2,25.0
3109.0,2002.0,2,7.0
3113.0,2002.0,2,12.0
3122.0,2002.0,2,1.0
3126.0,2002.0,2,14.0
3132.0,2002.0,2,3.0
3133.0,2002.0,2,4.0
3134.0,2002.0,2,41.0
3136.0,2002.0,2,84.0
3137.0,2002.0,2,3.0
3138.0,2002.0,2,9.0
3139.0,2002.0,2,9.0
3140.0,2002.0,2,15.0
3141.0,2002.0,2,12.0
3142.0,2002.0,2,22.0
3144.0,2002.0,2,12.0
3147.0,2002.0,2,12.0
3148.0,2002.0,2,14.0
3152.0,2002.0,2,4.0
3153.0,2002.0,2,11.0
3157.0,2002.0,2,23.0
3161.0,2002.0,2,28.0
3164.0,2002.0,2,6.0
3172.0,2002.0,2,32.0
3174.0,2002.0,2,19.0
3175.0,2002.0,2,53.0
3177.0,2002.0,2,17.0
3178.0,2002.0,2,7.0
3181.0,2002.0,2,4.0
3182.0,2002.0,2,14.0
3190.0,2002.0,2,37.0
3193.0,2002.0,2,24.0
3194.0,2002.0,2,8.0
3203.0,2002.0,2,29.0
3204.0,2002.0,2,6.0
3207.0,2002.0,2,19.0
3208.0,2002.0,2,11.0
3210.0,2002.0,2,8.0
3211.0,2002.0,2,11.0
3225.0,2002.0,2,2.0
3227.0,2002.0,2,2.0
3228.0,2002.0,2,16.0
3229.0,2002.0,2,10.0
3230.0,2002.0,2,16.0
3232.0,2002.0,2,25.0
3233.0,2002.0,2,7.0
3234.0,2002.0,2,24.0
3237.0,2002.0,2,28.0
3241.0,2002.0,2,8.0
3242.0,2002.0,2,3.0
3244.0,2002.0,2,8.0
3247.0,2002.0,2,68.0
3251.0,2002.0,2,17.0
3255.0,2002.0,2,22.0
3256.0,2002.0,2,1.0
3261.0,2002.0,2,54.0
3262.0,2002.0,2,65.0
3265.0,2002.0,2,1.0
3267.0,2002.0,2,14.0
3268.0,2002.0,2,11.0
3269.0,2002.0,2,30.0
3270.0,2002.0,2,30.0
3271.0,2002.0,2,18.0
3274.0,2002.0,2,480.0
3275.0,2002.0,2,44.0
3276.0,2002.0,2,1.0
3278.0,2002.0,2,7.0
3281.0,2002.0,2,46.0
3285.0,2002.0,2,21.0
3290.0,2002.0,2,4.0
3298.0,2002.0,2,13.0
3301.0,2002.0,2,3.0
3304.0,2002.0,2,42.0
3308.0,2002.0,2,15.0
3314.0,2002.0,2,45.0
3315.0,2002.0,2,11.0
3317.0,2002.0,2,39.0
3318.0,2002.0,2,19.0
3319.0,2002.0,2,11.0
3325.0,2002.0,2,13.0
3329.0,2002.0,2,1.0
3346.0,2002.0,2,12.0
3347.0,2002.0,2,34.0
3348.0,2002.0,2,10.0
3378.0,2002.0,2,15.0
3383.0,2002.0,2,1.0
3389.0,2002.0,2,39.0
3393.0,2002.0,2,32.0
3394.0,2002.0,2,1.0
3401.0,2002.0,2,32.0
3403.0,2002.0,2,21.0
3407.0,2002.0,2,24.0
3409.0,2002.0,2,29.0
3414.0,2002.0,2,60.0
3421.0,2002.0,2,10.0
3423.0,2002.0,2,81.0
3425.0,2002.0,2,78.0
3426.0,2002.0,2,4.0
3427.0,2002.0,2,16.0
3431.0,2002.0,2,6.0
3435.0,2002.0,2,12.0
3436.0,2002.0,2,22.0
3439.0,2002.0,2,25.0
3440.0,2002.0,2,7.0
3442.0,2002.0,2,1.0
3459.0,2002.0,2,1.0
3460.0,2002.0,2,49.0
3465.0,2002.0,2,1.0
3474.0,2002.0,2,16.0
3476.0,2002.0,2,11.0
3480.0,2002.0,2,10.0
3481.0,2002.0,2,17.0
3483.0,2002.0,2,1.0
3484.0,2002.0,2,1.0
3487.0,2002.0,2,79.0
3488.0,2002.0,2,46.0
3489.0,2002.0,2,35.0
3492.0,2002.0,2,6.0
3498.0,2002.0,2,27.0
3499.0,2002.0,2,18.0
3503.0,2002.0,2,5.0
3504.0,2002.0,2,5.0
3508.0,2002.0,2,35.0
3512.0,2002.0,2,25.0
3518.0,2002.0,2,27.0
3527.0,2002.0,2,67.0
3529.0,2002.0,2,41.0
3540.0,2002.0,2,9.0
3546.0,2002.0,2,14.0
3550.0,2002.0,2,32.0
3551.0,2002.0,2,5.0
3554.0,2002.0,2,15.0
3560.0,2002.0,2,14.0
3561.0,2002.0,2,3.0
3563.0,2002.0,2,181.0
3565.0,2002.0,2,28.0
3572.0,2002.0,2,4.0
3574.0,2002.0,2,1.0
3579.0,2002.0,2,3.0
3581.0,2002.0,2,11.0
3597.0,2002.0,2,9.0
3600.0,2002.0,2,12.0
3601.0,2002.0,2,28.0
3602.0,2002.0,2,10.0
3606.0,2002.0,2,15.0
3607.0,2002.0,2,14.0
3616.0,2002.0,2,2.0
3617.0,2002.0,2,4.0
3618.0,2002.0,2,13.0
3622.0,2002.0,2,18.0
3623.0,2002.0,2,29.0
3633.0,2002.0,2,8.0
3637.0,2002.0,2,43.0
3638.0,2002.0,2,34.0
3640.0,2002.0,2,3.0
3642.0,2002.0,2,9.0
3643.0,2002.0,2,36.0
3655.0,2002.0,2,31.0
3656.0,2002.0,2,83.0
3660.0,2002.0,2,15.0
3661.0,2002.0,2,16.0
3662.0,2002.0,2,9.0
3663.0,2002.0,2,4.0
3671.0,2002.0,2,35.0
3672.0,2002.0,2,52.0
3673.0,2002.0,2,64.0
3674.0,2002.0,2,45.0
3678.0,2002.0,2,10.0
3680.0,2002.0,2,118.0
3684.0,2002.0,2,36.0
3685.0,2002.0,2,8.0
3687.0,2002.0,2,9.0
3689.0,2002.0,2,57.0
3694.0,2002.0,2,22.0
3695.0,2002.0,2,26.0
3698.0,2002.0,2,2.0
3699.0,2002.0,2,11.0
3700.0,2002.0,2,15.0
3701.0,2002.0,2,61.0
3708.0,2002.0,2,25.0
3709.0,2002.0,2,38.0
3718.0,2002.0,2,1.0
3719.0,2002.0,2,2.0
3720.0,2002.0,2,80.0
3721.0,2002.0,2,3.0
3723.0,2002.0,2,108.0
3724.0,2002.0,2,3.0
3725.0,2002.0,2,24.0
3726.0,2002.0,2,25.0
3728.0,2002.0,2,75.0
3729.0,2002.0,2,27.0
3731.0,2002.0,2,28.0
3732.0,2002.0,2,19.0
3733.0,2002.0,2,24.0
3734.0,2002.0,2,2.0
3737.0,2002.0,2,1.0
3738.0,2002.0,2,1.0
3739.0,2002.0,2,3.0
3742.0,2002.0,2,1.0
3743.0,2002.0,2,2.0
3744.0,2002.0,2,1.0
3746.0,2002.0,2,1.0
3749.0,2002.0,2,1.0
3773.0,2002.0,2,9.0
3778.0,2002.0,2,7.0
3786.0,2002.0,2,2.0
3787.0,2002.0,2,8.0
3788.0,2002.0,2,5.0
3789.0,2002.0,2,57.0
3790.0,2002.0,2,6.0
3804.0,2002.0,2,6.0
3806.0,2002.0,2,6.0
3812.0,2002.0,2,2.0
3813.0,2002.0,2,21.0
3819.0,2002.0,2,8.0
3822.0,2002.0,2,13.0
3826.0,2002.0,2,91.0
3827.0,2002.0,2,14.0
3828.0,2002.0,2,8.0
3833.0,2002.0,2,17.0
3843.0,2002.0,2,1.0
3847.0,2002.0,2,1.0
3848.0,2002.0,2,11.0
3853.0,2002.0,2,30.0
3854.0,2002.0,2,37.0
3856.0,2002.0,2,4.0
3857.0,2002.0,2,14.0
3864.0,2002.0,2,2.0
3867.0,2002.0,2,2.0
3868.0,2002.0,2,1.0
3871.0,2002.0,2,1.0
3873.0,2002.0,2,1.0
3874.0,2002.0,2,1.0
3876.0,2002.0,2,1.0
3877.0,2002.0,2,1.0
3878.0,2002.0,2,2.0
3882.0,2002.0,2,17.0
3885.0,2002.0,2,17.0
3892.0,2002.0,2,7.0
3893.0,2002.0,2,14.0
3899.0,2002.0,2,56.0
3900.0,2002.0,2,32.0
3905.0,2002.0,2,15.0
3914.0,2002.0,2,5.0
3916.0,2002.0,2,5.0
3917.0,2002.0,2,2.0
3918.0,2002.0,2,2.0
3922.0,2002.0,2,10.0
3925.0,2002.0,2,2.0
3926.0,2002.0,2,18.0
3928.0,2002.0,2,19.0
3937.0,2002.0,2,3.0
3938.0,2002.0,2,33.0
3941.0,2002.0,2,59.0
3948.0,2002.0,2,7.0
3952.0,2002.0,2,1.0
3960.0,2002.0,2,35.0
3961.0,2002.0,2,2.0
3962.0,2002.0,2,81.0
3969.0,2002.0,2,26.0
3974.0,2002.0,2,12.0
3982.0,2002.0,2,8.0
3983.0,2002.0,2,31.0
3984.0,2002.0,2,1.0
3992.0,2002.0,2,5.0
3997.0,2002.0,2,8.0
4000.0,2002.0,2,41.0
4002.0,2002.0,2,20.0
4004.0,2002.0,2,18.0
4005.0,2002.0,2,7.0
4006.0,2002.0,2,1.0
4008.0,2002.0,2,3.0
4009.0,2002.0,2,4.0
4015.0,2002.0,2,37.0
4017.0,2002.0,2,11.0
4021.0,2002.0,2,8.0
4024.0,2002.0,2,15.0
4032.0,2002.0,2,1.0
4033.0,2002.0,2,3.0
4039.0,2002.0,2,8.0
4063.0,2002.0,2,10.0
4064.0,2002.0,2,17.0
4066.0,2002.0,2,34.0
4067.0,2002.0,2,5.0
4068.0,2002.0,2,39.0
4069.0,2002.0,2,9.0
4071.0,2002.0,2,84.0
4072.0,2002.0,2,3.0
4073.0,2002.0,2,18.0
4079.0,2002.0,2,20.0
4080.0,2002.0,2,9.0
4083.0,2002.0,2,6.0
4084.0,2002.0,2,2.0
4085.0,2002.0,2,6.0
4088.0,2002.0,2,19.0
4089.0,2002.0,2,10.0
4092.0,2002.0,2,11.0
4095.0,2002.0,2,13.0
4096.0,2002.0,2,1.0
4101.0,2002.0,2,9.0
4102.0,2002.0,2,1.0
4104.0,2002.0,2,7.0
4113.0,2002.0,2,11.0
4121.0,2002.0,2,66.0
4122.0,2002.0,2,25.0
4123.0,2002.0,2,72.0
4124.0,2002.0,2,70.0
4125.0,2002.0,2,32.0
4126.0,2002.0,2,21.0
4132.0,2002.0,2,1.0
4140.0,2002.0,2,33.0
4141.0,2002.0,2,3.0
4146.0,2002.0,2,1.0
4149.0,2002.0,2,4.0
4150.0,2002.0,2,5.0
4154.0,2002.0,2,35.0
4155.0,2002.0,2,4.0
4157.0,2002.0,2,10.0
4166.0,2002.0,2,1.0
4168.0,2002.0,2,1.0
4169.0,2002.0,2,14.0
4170.0,2002.0,2,1.0
4171.0,2002.0,2,4.0
4172.0,2002.0,2,9.0
4173.0,2002.0,2,13.0
4174.0,2002.0,2,39.0
4175.0,2002.0,2,20.0
4176.0,2002.0,2,38.0
4177.0,2002.0,2,1.0
4186.0,2002.0,2,28.0
4188.0,2002.0,2,3.0
4189.0,2002.0,2,32.0
4206.0,2002.0,2,11.0
4208.0,2002.0,2,19.0
4215.0,2002.0,2,1.0
4220.0,2002.0,2,1.0
4231.0,2002.0,2,2.0
4232.0,2002.0,2,10.0
4233.0,2002.0,2,30.0
4238.0,2002.0,2,3.0
4239.0,2002.0,2,1.0
4240.0,2002.0,2,13.0
4242.0,2002.0,2,85.0
4243.0,2002.0,2,3.0
4246.0,2002.0,2,7.0
4254.0,2002.0,2,18.0
4255.0,2002.0,2,10.0
4256.0,2002.0,2,1.0
4274.0,2002.0,2,15.0
4277.0,2002.0,2,12.0
4278.0,2002.0,2,1.0
4279.0,2002.0,2,3.0
4282.0,2002.0,2,13.0
4284.0,2002.0,2,10.0
4291.0,2002.0,2,1.0
4292.0,2002.0,2,2.0
4297.0,2002.0,2,13.0
4300.0,2002.0,2,2.0
4301.0,2002.0,2,4.0
4302.0,2002.0,2,3.0
4308.0,2002.0,2,10.0
4312.0,2002.0,2,2.0
4314.0,2002.0,2,3.0
4315.0,2002.0,2,3.0
4317.0,2002.0,2,5.0
4318.0,2002.0,2,6.0
4320.0,2002.0,2,26.0
4324.0,2002.0,2,1.0
4325.0,2002.0,2,2.0
4327.0,2002.0,2,3.0
4328.0,2002.0,2,5.0
4329.0,2002.0,2,14.0
4330.0,2002.0,2,1.0
4331.0,2002.0,2,1.0
4335.0,2002.0,2,10.0
4336.0,2002.0,2,10.0
4340.0,2002.0,2,37.0
4345.0,2002.0,2,15.0
4346.0,2002.0,2,34.0
4348.0,2002.0,2,43.0
4349.0,2002.0,2,20.0
4355.0,2002.0,2,1.0
4358.0,2002.0,2,32.0
4361.0,2002.0,2,6.0
4363.0,2002.0,2,7.0
4365.0,2002.0,2,14.0
4373.0,2002.0,2,123.0
4374.0,2002.0,2,7.0
4376.0,2002.0,2,4.0
4383.0,2002.0,2,6.0
4384.0,2002.0,2,7.0
4385.0,2002.0,2,2.0
4386.0,2002.0,2,4.0
4390.0,2002.0,2,2.0
4391.0,2002.0,2,3.0
4392.0,2002.0,2,10.0
4396.0,2002.0,2,111.0
4400.0,2002.0,2,1.0
4405.0,2002.0,2,6.0
4419.0,2002.0,2,6.0
4429.0,2002.0,2,6.0
4430.0,2002.0,2,4.0
4432.0,2002.0,2,2.0
4438.0,2002.0,2,54.0
4439.0,2002.0,2,15.0
4442.0,2002.0,2,18.0
4443.0,2002.0,2,2.0
4447.0,2002.0,2,55.0
4448.0,2002.0,2,8.0
4451.0,2002.0,2,12.0
4456.0,2002.0,2,10.0
4457.0,2002.0,2,1.0
4466.0,2002.0,2,27.0
4473.0,2002.0,2,6.0
4474.0,2002.0,2,14.0
4476.0,2002.0,2,2.0
4478.0,2002.0,2,4.0
4479.0,2002.0,2,27.0
4480.0,2002.0,2,60.0
4481.0,2002.0,2,41.0
4492.0,2002.0,2,2.0
4494.0,2002.0,2,11.0
4497.0,2002.0,2,4.0
4500.0,2002.0,2,15.0
4506.0,2002.0,2,6.0
4508.0,2002.0,2,26.0
4512.0,2002.0,2,13.0
4515.0,2002.0,2,152.0
4516.0,2002.0,2,43.0
4518.0,2002.0,2,2.0
4519.0,2002.0,2,34.0
4533.0,2002.0,2,27.0
4534.0,2002.0,2,35.0
4535.0,2002.0,2,5.0
4545.0,2002.0,2,18.0
4551.0,2002.0,2,6.0
4552.0,2002.0,2,1.0
4553.0,2002.0,2,3.0
4555.0,2002.0,2,1.0
4556.0,2002.0,2,1.0
4564.0,2002.0,2,12.0
4569.0,2002.0,2,3.0
4571.0,2002.0,2,61.0
4573.0,2002.0,2,26.0
4578.0,2002.0,2,8.0
4579.0,2002.0,2,31.0
4587.0,2002.0,2,18.0
4594.0,2002.0,2,24.0
4600.0,2002.0,2,2.0
4602.0,2002.0,2,1.0
4606.0,2002.0,2,17.0
4607.0,2002.0,2,14.0
4608.0,2002.0,2,116.0
4609.0,2002.0,2,21.0
4610.0,2002.0,2,5.0
4611.0,2002.0,2,57.0
4612.0,2002.0,2,20.0
4617.0,2002.0,2,1.0
4618.0,2002.0,2,1.0
4621.0,2002.0,2,1.0
4622.0,2002.0,2,1.0
4625.0,2002.0,2,2.0
4627.0,2002.0,2,2.0
4631.0,2002.0,2,26.0
4632.0,2002.0,2,1.0
4633.0,2002.0,2,80.0
4634.0,2002.0,2,4.0
4651.0,2002.0,2,53.0
4652.0,2002.0,2,16.0
4662.0,2002.0,2,34.0
4669.0,2002.0,2,8.0
4673.0,2002.0,2,28.0
4676.0,2002.0,2,3.0
4686.0,2002.0,2,1.0
4688.0,2002.0,2,4.0
4689.0,2002.0,2,3.0
4690.0,2002.0,2,10.0
4696.0,2002.0,2,35.0
4697.0,2002.0,2,29.0
4710.0,2002.0,2,46.0
4713.0,2002.0,2,7.0
4739.0,2002.0,2,2.0
4750.0,2002.0,2,72.0
4753.0,2002.0,2,7.0
4754.0,2002.0,2,1.0
4758.0,2002.0,2,2.0
4759.0,2002.0,2,2.0
4770.0,2002.0,2,20.0
4792.0,2002.0,2,42.0
4793.0,2002.0,2,18.0
4798.0,2002.0,2,20.0
4801.0,2002.0,2,6.0
4802.0,2002.0,2,23.0
4808.0,2002.0,2,1.0
4809.0,2002.0,2,1.0
4818.0,2002.0,2,22.0
4822.0,2002.0,2,18.0
4836.0,2002.0,2,15.0
4838.0,2002.0,2,3.0
4839.0,2002.0,2,3.0
4843.0,2002.0,2,1.0
4848.0,2002.0,2,27.0
4852.0,2002.0,2,4.0
4857.0,2002.0,2,3.0
4859.0,2002.0,2,3.0
4860.0,2002.0,2,16.0
4862.0,2002.0,2,1.0
4867.0,2002.0,2,2.0
4872.0,2002.0,2,47.0
4876.0,2002.0,2,4.0
4877.0,2002.0,2,14.0
4881.0,2002.0,2,2.0
4886.0,2002.0,2,16.0
4888.0,2002.0,2,3.0
4898.0,2002.0,2,22.0
4899.0,2002.0,2,24.0
4901.0,2002.0,2,7.0
4905.0,2002.0,2,2.0
4906.0,2002.0,2,10.0
4907.0,2002.0,2,28.0
4909.0,2002.0,2,1.0
4910.0,2002.0,2,1.0
4912.0,2002.0,2,29.0
4913.0,2002.0,2,3.0
4914.0,2002.0,2,2.0
4921.0,2002.0,2,28.0
4924.0,2002.0,2,1.0
4925.0,2002.0,2,15.0
4933.0,2002.0,2,36.0
4953.0,2002.0,2,4.0
4959.0,2002.0,2,6.0
4965.0,2002.0,2,2.0
4969.0,2002.0,2,22.0
4974.0,2002.0,2,10.0
4982.0,2002.0,2,24.0
4991.0,2002.0,2,16.0
5000.0,2002.0,2,5.0
5004.0,2002.0,2,13.0
5005.0,2002.0,2,2.0
5008.0,2002.0,2,12.0
5011.0,2002.0,2,14.0
5019.0,2002.0,2,37.0
5021.0,2002.0,2,56.0
5025.0,2002.0,2,2.0
5026.0,2002.0,2,5.0
5027.0,2002.0,2,10.0
5029.0,2002.0,2,1.0
5034.0,2002.0,2,12.0
5045.0,2002.0,2,32.0
5048.0,2002.0,2,8.0
5056.0,2002.0,2,9.0
5065.0,2002.0,2,28.0
5070.0,2002.0,2,2.0
5076.0,2002.0,2,23.0
5080.0,2002.0,2,3.0
5081.0,2002.0,2,2.0
5086.0,2002.0,2,3.0
5101.0,2002.0,2,1.0
5102.0,2002.0,2,21.0
5118.0,2002.0,2,12.0
5119.0,2002.0,2,1.0
5120.0,2002.0,2,2.0
5122.0,2002.0,2,5.0
5124.0,2002.0,2,205.0
5125.0,2002.0,2,6.0
5126.0,2002.0,2,7.0
5128.0,2002.0,2,8.0
5129.0,2002.0,2,12.0
5130.0,2002.0,2,8.0
