año,codigo snies del programa,matriculados,semestre
2014,19994,225157,2
2014,19996,1410,2
2014,20017,60140,2
2014,20018,120120,2
2014,20019,1,2
2014,20020,7065,2
2014,20024,19439,2
2014,20026,330,2
2014,20029,158,2
2014,20030,16634,2
2014,20034,101,2
2014,20040,5457,2
2014,20042,491197,2
2014,20043,6075,2
2014,20044,414320,2
2014,20047,13,2
2014,20052,2247,2
2014,20053,54283,2
2014,20057,61,2
2014,20058,3931,2
2014,20059,850,2
2014,20061,47,2
2014,20074,1111,2
2014,20095,565386,2
2014,20096,30444,2
2014,20099,8156,2
2014,20100,609484,2
2014,20102,3039,2
2014,20103,11,2
2014,20104,40345,2
2014,20105,63,2
2014,20106,299815,2
2014,20107,8593,2
2014,20109,29197,2
2014,20110,1017,2
2014,20113,16178,2
2014,20115,33231,2
2014,20118,188191,2
2014,20122,5138,2
2014,20123,2327,2
2014,20124,41,2
2014,20127,214258,2
2014,20128,206176,2
2014,20146,24242,2
2014,20148,20,2
2014,20151,144160,2
2014,20152,5134,2
2014,20162,176233,2
2014,20164,43179,2
2014,20166,287226,2
2014,20167,74,2
2014,20168,1318,2
2014,20169,26629,2
2014,20170,4258,2
2014,20171,1070,2
2014,20172,297253,2
2014,20178,109,2
2014,20180,713,2
2014,20181,31140,2
2014,20182,2,2
2014,20184,18,2
2014,20185,444216,2
2014,20189,4,2
2014,20191,266312,2
2014,20192,142,2
2014,20197,1318,2
2014,20198,5468,2
2014,20200,9862,2
2014,20202,1416,2
2014,20205,91,2
2014,20209,114119,2
2014,20210,8599,2
2014,20211,1078,2
2014,20212,17105,2
2014,20214,23179,2
2014,20215,291296,2
2014,20216,25022,2
2014,20217,198,2
2014,20218,1387,2
2014,20219,149,2
2014,20222,43144,2
2014,20223,16103,2
2014,20226,108210,2
2014,20227,258107,2
2014,20243,2416,2
2014,20248,510,2
2014,20251,85,2
2014,20253,99,2
2014,20255,2557,2
2014,20256,3531,2
2014,20258,75,2
2014,20259,178418,2
2014,20261,80106,2
2014,20262,29,2
2014,20263,1817,2
2014,20264,885,2
2014,20267,69132,2
2014,20269,1318,2
2014,20270,234335,2
2014,20271,499,2
2014,20370,926,2
2014,20376,16431,2
2014,20381,1,2
2014,20384,421,2
2014,20385,310,2
2014,20388,2253,2
2014,20390,1813,2
2014,20392,11,2
2014,20395,207,2
2014,20397,3218,2
2014,20398,5135,2
2014,20399,35,2
2014,20407,41230,2
2014,20409,46523,2
2014,20410,137343,2
2014,20413,3,2
2014,20415,21111,2
2014,20416,29116,2
2014,20431,1516,2
2014,20433,2758,2
2014,20434,501518,2
2014,20436,37146,2
2014,20437,4919,2
2014,20439,204,2
2014,20440,117106,2
2014,20442,85,2
2014,20443,3221,2
2014,20444,2512,2
2014,20445,22,2
2014,20446,51353,2
2014,20447,352,2
2014,20448,2755,2
2014,20449,132,2
2014,20450,8259,2
2014,20456,1816,2
2014,20457,2130,2
2014,20458,2812,2
2014,20476,12359,2
2014,20477,5195,2
2014,20478,7792,2
2014,20487,74,2
2014,20488,3747,2
2014,20489,148,2
2014,20491,11,2
2014,20493,5119,2
2014,20497,185114,2
2014,20500,160151,2
2014,20505,196152,2
2014,20506,12776,2
2014,20508,31253,2
2014,20514,66108,2
2014,20517,279,2
2014,20518,1,2
2014,20520,1424,2
2014,20521,57,2
2014,20523,548341,2
2014,20525,59,2
2014,20538,38231,2
2014,20540,13,2
2014,20543,231184,2
2014,20546,38129,2
2014,20561,46448,2
2014,20563,311546,2
2014,20569,2,2
2014,20575,952,2
2014,20577,52,2
2014,20581,5233,2
2014,20601,140233,2
2014,20602,30130,2
2014,20603,222426,2
2014,20606,2,2
2014,20609,15169,2
2014,20610,9183,2
2014,20611,3665,2
2014,20612,53,2
2014,20613,53,2
2014,20616,12723,2
2014,20619,11029,2
2014,20621,344,2
2014,20622,1238,2
2014,20632,198,2
2014,20633,1028,2
2014,20637,18,2
2014,20638,4035,2
2014,20641,4695,2
2014,20645,2525,2
2014,20649,79,2
2014,20650,514,2
2014,20651,124,2
2014,20652,6279,2
2014,20653,1420,2
2014,20696,126,2
2014,20697,386231,2
2014,20698,2919,2
2014,20699,165170,2
2014,20700,206135,2
2014,20701,2,2
2014,20702,218,2
2014,20703,25,2
2014,20704,7611,2
2014,20705,9711,2
2014,20706,407332,2
2014,20708,5357,2
2014,20709,6129,2
2014,20710,4414,2
2014,20711,6452,2
2014,20712,17188,2
2014,20713,6880,2
2014,20714,264,2
2014,20715,2,2
2014,20716,70116,2
2014,20720,67,2
2014,20723,22,2
2014,20724,4459,2
2014,20734,20216,2
2014,20735,16,2
2014,20739,206106,2
2014,20781,2765,2
2014,20808,1716,2
2014,20809,4622,2
2014,20810,3628,2
2014,20818,330,2
2014,20820,96,2
2014,20822,4834,2
2014,20824,136146,2
2014,20827,25368,2
2014,20828,28299,2
2014,20829,1853,2
2014,20836,56,2
2014,20837,197308,2
2014,20838,1017,2
2014,20841,112,2
2014,20843,1812,2
2014,20845,651,2
2014,20848,420,2
2014,20851,1,2
2014,20856,336214,2
2014,20861,12,2
2014,20863,1712,2
2014,20865,1110,2
2014,20873,218198,2
2014,20874,2612,2
2014,20886,238405,2
2014,20891,1910,2
2014,20893,57,2
2014,20894,1,2
2014,20900,8956,2
2014,20902,5080,2
2014,20910,11,2
2014,20914,29172,2
2014,20915,1746,2
2014,20918,223,2
2014,20919,4031,2
2014,20920,2125,2
2014,20921,4665,2
2014,20924,1813,2
2014,20925,10585,2
2014,20926,1,2
2014,20927,11,2
2014,20928,25,2
2014,20929,611,2
2014,20930,3017,2
2014,20943,628,2
2014,20944,517,2
2014,20952,6462,2
2014,20955,52107,2
2014,20957,7345,2
2014,20961,1315,2
2014,20964,163,2
2014,20970,3019,2
2014,20971,197,2
2014,20972,24107,2
2014,20973,78,2
2014,20974,261157,2
2014,20976,3030,2
2014,20979,63,2
2014,20980,710,2
2014,20981,38,2
2014,21267,93341,2
2014,21270,97,2
2014,21271,612,2
2014,21272,11,2
2014,21273,11169,2
2014,21274,856,2
2014,21275,617524,2
2014,21278,1215,2
2014,21279,615,2
2014,21280,9851,2
2014,21281,1074,2
2014,21282,660691,2
2014,21283,208173,2
2014,21285,119,2
2014,21286,1576,2
2014,21298,4354,2
2014,21300,46,2
2014,21301,13313,2
2014,21303,233,2
2014,21310,2845,2
2014,21317,14026,2
2014,21335,22,2
2014,21353,269250,2
2014,21363,22174,2
2014,21365,172909,2
2014,21366,198276,2
2014,21368,480149,2
2014,21370,25,2
2014,21371,13622,2
2014,21372,17190,2
2014,21373,10421,2
2014,21377,254,2
2014,21379,47171,2
2014,21389,300387,2
2014,21390,323286,2
2014,21399,219185,2
2014,21405,137179,2
2014,21424,19,2
2014,21446,611,2
2014,21447,108,2
2014,21448,108,2
2014,21450,24120,2
2014,21454,463690,2
2014,21455,14281,2
2014,21456,144,2
2014,21460,1071,2
2014,21463,2387,2
2014,21464,132178,2
2014,21465,341560,2
2014,21468,3619,2
2014,21469,22,2
2014,21471,53,2
2014,21472,210,2
2014,21473,5194,2
2014,21474,334192,2
2014,21475,51121,2
2014,21478,43487,2
2014,21481,15181,2
2014,21487,213245,2
2014,21488,7655,2
2014,21489,125,2
2014,21498,1313,2
2014,21499,825,2
2014,21504,45,2
2014,21505,19,2
2014,21514,7125,2
2014,21524,1,2
2014,21526,268,2
2014,21532,2018,2
2014,21533,2538,2
2014,21534,26,2
2014,21535,1216,2
2014,21536,319,2
2014,21537,15690,2
2014,21538,1720,2
2014,21539,395,2
2014,21542,4031,2
2014,21543,95,2
2014,21546,1625,2
2014,21548,220417,2
2014,21549,9972,2
2014,21553,1,2
2014,21554,148,2
2014,21555,1211,2
2014,21556,1520,2
2014,21560,811,2
2014,21561,74,2
2014,21563,1114,2
2014,51563,2224,2
2014,51564,85,2
2014,51565,7295,2
2014,51567,3057,2
2014,51569,2,2
2014,51571,22,2
2014,51577,421,2
2014,51581,522156,2
2014,51582,10811,2
2014,51583,536148,2
2014,51586,4,2
2014,51588,4423,2
2014,51590,1,2
2014,51596,610,2
2014,51597,59,2
2014,51602,1411,2
2014,51603,20553,2
2014,51606,21879,2
2014,51607,27139,2
2014,51611,173280,2
2014,51612,94173,2
2014,51614,3613,2
2014,51615,19,2
2014,51623,253116,2
2014,51624,78,2
2014,51630,83,2
2014,51633,198,2
2014,51634,143,2
2014,51635,411351,2
2014,51638,22,2
2014,51640,"1,09247",2
2014,51641,5157,2
2014,51647,8266,2
2014,51648,612,2
2014,51649,49,2
2014,51657,911,2
2014,51658,2312,2
2014,51660,262,2
2014,51661,36104,2
2014,51662,34183,2
2014,51663,711,2
2014,51664,2113,2
2014,51667,713,2
2014,51668,216,2
2014,51669,1533,2
2014,51670,1611,2
2014,51671,325,2
2014,51672,1013,2
2014,51673,1611,2
2014,51674,182,2
2014,51675,1,2
2014,51676,1215,2
2014,51682,136,2
2014,51686,1322,2
2014,51687,17,2
2014,51700,1,2
2014,51702,332,2
2014,51705,918,2
2014,51709,1415,2
2014,51721,1942,2
2014,51722,411,2
2014,51723,44368,2
2014,51724,234351,2
2014,51725,1,2
2014,51726,217,2
2014,51727,823,2
2014,51728,218,2
2014,51729,98,2
2014,51731,910,2
2014,51733,186161,2
2014,51736,5560,2
2014,51738,8142,2
2014,51741,1,2
2014,51742,72,2
2014,51745,276188,2
2014,51749,1881,2
2014,51754,51,2
2014,51755,342,2
2014,51758,165134,2
2014,51760,45333,2
2014,51762,135108,2
2014,51763,28,2
2014,51767,811,2
2014,51769,449472,2
2014,51771,107,2
2014,51772,5775,2
2014,51773,17439,2
2014,51775,593,2
2014,51776,341,2
2014,51778,11256,2
2014,51783,105,2
2014,51786,6236,2
2014,51788,9542,2
2014,51789,2517,2
2014,51790,414,2
2014,51791,727,2
2014,51794,217,2
2014,51795,223854,2
2014,51797,30159,2
2014,51798,283,2
2014,51801,7,2
2014,51803,818,2
2014,51807,6476,2
2014,51808,12,2
2014,51809,159120,2
2014,51812,269285,2
2014,51817,28027,2
2014,51821,5481,2
2014,51825,257,2
2014,51828,9976,2
2014,51831,359295,2
2014,51832,2128,2
2014,51836,167,2
2014,51838,265116,2
2014,51839,76,2
2014,51840,1633,2
2014,51841,10032,2
2014,51844,2029,2
2014,51846,2418,2
2014,51849,3126,2
2014,51850,1322,2
2014,51854,185,2
2014,51856,5431,2
2014,51860,1911,2
2014,51861,162,2
2014,51862,1313,2
2014,51863,1410,2
2014,51864,11,2
2014,51866,68,2
2014,51867,4647,2
2014,51868,710832,2
2014,51871,1616,2
2014,51874,50095,2
2014,51875,524,2
2014,51876,11497,2
2014,51877,2426,2
2014,51878,10446,2
2014,51879,85,2
2014,51885,1299,2
2014,51887,3416,2
2014,51889,721,2
2014,51891,42,2
2014,51986,12496,2
2014,51990,2568,2
2014,51996,4833,2
2014,51997,1910,2
2014,52000,9770,2
2014,52001,2018,2
2014,52002,26,2
2014,52004,2,2
2014,52008,11667,2
2014,52018,4569,2
2014,52029,1045,2
2014,52030,1843,2
2014,52033,2338,2
2014,52038,1,2
2014,52039,24,2
2014,52050,2118,2
2014,52052,438271,2
2014,52054,498,2
2014,52057,41,2
2014,52058,7092,2
2014,52059,9572,2
2014,52061,307,2
2014,52063,4173,2
2014,52066,223298,2
2014,52067,2958,2
2014,52068,412,2
2014,52071,4067,2
2014,52072,85102,2
2014,52074,1,2
2014,52075,20694,2
2014,52076,67,2
2014,52083,13064,2
2014,52084,5638,2
2014,52085,812,2
2014,52086,154148,2
2014,52088,4710,2
2014,52090,253224,2
2014,52091,34,2
2014,52092,460664,2
2014,52093,120198,2
2014,52098,636,2
2014,52099,1813,2
2014,52105,11,2
2014,52106,106,2
2014,52107,2,2
2014,52108,55,2
2014,52111,276,2
2014,52112,96134,2
2014,52113,1539,2
2014,52117,266,2
2014,52122,47,2
2014,52123,207443,2
2014,52128,106112,2
2014,52129,17205,2
2014,52130,13458,2
2014,52131,295254,2
2014,52133,1332,2
2014,52134,70220,2
2014,52137,2,2
2014,52138,71140,2
2014,52140,186,2
2014,52142,1283,2
2014,52145,25174,2
2014,52146,3935,2
2014,52149,552764,2
2014,52154,267290,2
2014,52155,107140,2
2014,52156,1,2
2014,52157,105,2
2014,52160,17136,2
2014,52162,7241,2
2014,52163,15365,2
2014,52164,41,2
2014,52166,854,2
2014,52168,212321,2
2014,52169,4322,2
2014,52172,493345,2
2014,52174,173218,2
2014,52175,1358,2
2014,52178,213,2
2014,52180,11439,2
2014,52181,41,2
2014,52184,659,2
2014,52186,915,2
2014,52187,80222,2
2014,52188,26111,2
2014,52189,170221,2
2014,52190,3222,2
2014,52191,223314,2
2014,52192,7138,2
2014,52193,9814,2
2014,52194,227242,2
2014,52195,11,2
2014,52197,1678,2
2014,52198,68101,2
2014,52199,126166,2
2014,52200,247,2
2014,52201,437,2
2014,52202,61,2
2014,52203,67,2
2014,52204,455177,2
2014,52205,132320,2
2014,52206,190377,2
2014,52207,95162,2
2014,52209,136129,2
2014,52210,31949,2
2014,52211,147354,2
2014,52212,1231,2
2014,52217,1014,2
2014,52218,1423,2
2014,52226,33149,2
2014,52229,2712,2
2014,52230,91,2
2014,52231,77,2
2014,52234,81,2
2014,52235,62,2
2014,52236,13049,2
2014,52239,2747,2
2014,52242,11,2
2014,52243,22,2
2014,52244,6135,2
2014,52251,1,2
2014,52254,2817,2
2014,52255,4258,2
2014,52256,78,2
2014,52259,1514,2
2014,52261,2621,2
2014,52262,13565,2
2014,52263,65,2
2014,52264,14,2
2014,52265,19410,2
2014,52266,31,2
2014,52267,11,2
2014,52268,10666,2
2014,52269,232389,2
2014,52270,79133,2
2014,52272,12691,2
2014,52273,329,2
2014,52275,54,2
2014,52276,13,2
2014,52277,78,2
2014,52281,1,2
2014,52282,389,2
2014,52286,54122,2
2014,52288,4348,2
2014,52289,10691,2
2014,52291,5447,2
2014,52292,5451,2
2014,52293,132,2
2014,52295,2724,2
2014,52296,37,2
2014,52297,4735,2
2014,52299,95251,2
2014,52300,1223,2
2014,52302,36,2
2014,52304,18,2
2014,52308,1,2
2014,52310,247135,2
2014,52312,1,2
2014,52313,5829,2
2014,52314,345,2
2014,52315,10720,2
2014,52316,28341,2
2014,52318,38192,2
2014,52319,62,2
2014,52320,162,2
2014,52321,21,2
2014,52322,7396,2
2014,52323,618,2
2014,52326,11,2
2014,52330,73,2
2014,52331,26681,2
2014,52332,92,2
2014,52333,3935,2
2014,52335,1,2
2014,52337,2129,2
2014,52338,370159,2
2014,52339,164,2
2014,52341,1012,2
2014,52346,103176,2
2014,52347,152,2
2014,52349,226305,2
2014,52352,182,2
2014,52353,46301,2
2014,52354,121,2
2014,52355,11119,2
2014,52356,174127,2
2014,52357,911,2
2014,52358,123,2
2014,52359,5,2
2014,52360,11,2
2014,52362,16378,2
2014,52363,2059,2
2014,52365,514,2
2014,52366,176274,2
2014,52368,2,2
2014,52371,369283,2
2014,52372,100175,2
2014,52373,2530,2
2014,52375,13,2
2014,52377,141101,2
2014,52378,81,2
2014,52382,226182,2
2014,52383,1418,2
2014,52384,216160,2
2014,52386,3463,2
2014,52391,611,2
2014,52392,77108,2
2014,52393,52,2
2014,52394,38,2
2014,52395,78,2
2014,52396,313,2
2014,52397,122287,2
2014,52400,2,2
2014,52401,1023,2
2014,52403,121175,2
2014,52405,52,2
2014,52407,277,2
2014,52408,64,2
2014,52409,133,2
2014,52410,172,2
2014,52411,1468,2
2014,52412,163,2
2014,52413,172,2
2014,52414,83,2
2014,52416,18823,2
2014,52419,3121,2
2014,52421,49,2
2014,52422,7272,2
2014,52423,14,2
2014,52428,2129,2
2014,52429,234,2
2014,52431,2937,2
2014,52434,33,2
2014,52438,2,2
2014,52439,6981,2
2014,52440,2022,2
2014,52444,42,2
2014,52451,210,2
2014,52453,105,2
2014,52454,42,2
2014,52455,4,2
2014,52456,5670,2
2014,52457,810,2
2014,52469,"1,527837",2
2014,52470,21149,2
2014,52471,176,2
2014,52474,17,2
2014,52477,5978,2
2014,52478,495461,2
2014,52479,3628,2
2014,52483,158,2
2014,52490,355406,2
2014,52493,115,2
2014,52494,1613,2
2014,52495,339217,2
2014,52497,178,2
2014,52499,1720,2
2014,52500,15,2
2014,52501,4166,2
2014,52503,104228,2
2014,52506,1,2
2014,52507,141,2
2014,52509,58121,2
2014,52510,21953,2
2014,52511,276368,2
2014,52512,2095,2
2014,52513,40390,2
2014,52514,97116,2
2014,52515,3683,2
2014,52517,69,2
2014,52519,3339,2
2014,52521,11,2
2014,52522,55,2
2014,52523,1415,2
2014,52524,54,2
2014,52525,5532,2
2014,52529,89,2
2014,52536,995,2
2014,52537,2212,2
2014,52539,5,2
2014,52541,1823,2
2014,52543,9686,2
2014,52544,1114,2
2014,52546,2655,2
2014,52547,4428,2
2014,52548,62,2
2014,52549,182425,2
2014,52550,188,2
2014,52551,12099,2
2014,52553,1721,2
2014,52554,9648,2
2014,52555,22,2
2014,52557,2,2
2014,52559,514,2
2014,52560,3816,2
2014,52561,174171,2
2014,52562,2318,2
2014,52563,4973,2
2014,52565,4415,2
2014,52566,55,2
2014,52567,2137,2
2014,52568,538,2
2014,52569,10331,2
2014,52570,13557,2
2014,52573,130151,2
2014,52575,3,2
2014,52578,94,2
2014,52581,556,2
2014,52582,11351,2
2014,52584,43233,2
2014,52585,1840,2
2014,52586,3312,2
2014,52588,1928,2
2014,52589,211,2
2014,52590,"2,575",2
2014,52591,2442,2
2014,52592,241343,2
2014,52593,2240,2
2014,52594,407,2
2014,52595,12,2
2014,52596,10881,2
2014,52598,12,2
2014,52600,811,2
2014,52601,34,2
2014,52602,1219,2
2014,52604,141,2
2014,52605,2223,2
2014,52606,699927,2
2014,52609,477165,2
2014,52610,479,2
2014,52612,12,2
2014,52613,340,2
2014,52614,7,2
2014,52615,42141,2
2014,52616,2010,2
2014,52617,328,2
2014,52618,111,2
2014,52619,204,2
2014,52620,255151,2
2014,52623,116,2
2014,52624,3440,2
2014,52628,910,2
2014,52635,2212,2
2014,52638,2136,2
2014,52639,11230,2
2014,52641,113,2
2014,52643,22,2
2014,52644,36,2
2014,52646,3,2
2014,52654,1524,2
2014,52655,1718,2
2014,52656,3699,2
2014,52657,4194,2
2014,52658,924,2
2014,52659,1527,2
2014,52660,1614,2
2014,52661,101,2
2014,52662,51,2
2014,52663,44107,2
2014,52664,16592,2
2014,52667,72,2
2014,52668,156,2
2014,52669,4029,2
2014,52670,5,2
2014,52672,19,2
2014,52673,1319,2
2014,52674,1111,2
2014,52676,94,2
2014,52677,5314,2
2014,52680,1529,2
2014,52681,10913,2
2014,52682,27322,2
2014,52685,31,2
2014,52689,3771,2
2014,52690,18816,2
2014,52691,10412,2
2014,52692,35,2
2014,52694,833,2
2014,52695,266238,2
2014,52696,36,2
2014,52697,10163,2
2014,52702,141218,2
2014,52703,47,2
2014,52704,11129,2
2014,52705,5,2
2014,52706,632330,2
2014,52707,1220,2
2014,52708,44,2
2014,52709,433,2
2014,52710,106,2
2014,52715,3,2
2014,52718,6592,2
2014,52719,2444,2
2014,52720,738,2
2014,52721,9632,2
2014,52722,211195,2
2014,52723,329527,2
2014,52724,12127,2
2014,52725,43171,2
2014,52726,15820,2
2014,52727,819,2
2014,52728,2712,2
2014,52729,727,2
2014,52730,105,2
2014,52731,616,2
2014,52732,47,2
2014,52733,36,2
2014,52734,91,2
2014,52737,411,2
2014,52738,753,2
2014,52739,157,2
2014,52740,2041,2
2014,52741,1416,2
2014,52742,1613,2
2014,52743,2014,2
2014,52744,1112,2
2014,52746,5040,2
2014,52747,2111,2
2014,52748,123,2
2014,52749,99,2
2014,52750,87,2
2014,52751,2411,2
2014,52752,2723,2
2014,52753,187,2
2014,52754,34,2
2014,52757,2123,2
2014,52758,100211,2
2014,52759,142,2
2014,52760,17,2
2014,52761,14,2
2014,52763,213,2
2014,52764,12276,2
2014,52765,2765,2
2014,52766,5748,2
2014,52767,187418,2
2014,52768,16,2
2014,52769,159104,2
2014,52770,14,2
2014,52771,126,2
2014,52777,3816,2
2014,52779,76105,2
2014,52780,1374,2
2014,52783,4,2
2014,52784,20799,2
2014,52785,10476,2
2014,52786,22536,2
2014,52789,5032,2
2014,52790,1110,2
2014,52791,107,2
2014,52792,5867,2
2014,52796,6762,2
2014,52798,1,2
2014,52799,16,2
2014,52800,34,2
2014,52801,337435,2
2014,52803,109,2
2014,52804,22,2
2014,52805,125,2
2014,52806,55,2
2014,52809,3781,2
2014,52810,14,2
2014,52890,2,2
2014,52891,1111,2
2014,52892,137237,2
2014,52893,4,2
2014,52894,6740,2
2014,52896,48,2
2014,52897,1010,2
2014,52898,83,2
2014,52899,51106,2
2014,52901,2746,2
2014,52902,6070,2
2014,52903,81113,2
2014,52906,68,2
2014,52908,1044,2
2014,52909,312,2
2014,52910,2611,2
2014,52911,2731,2
2014,52912,12122,2
2014,52914,107101,2
2014,52915,98127,2
2014,52917,1715,2
2014,52921,7553,2
2014,52922,1513,2
2014,52923,127,2
2014,52925,3860,2
2014,52926,5092,2
2014,52928,124105,2
2014,52929,55,2
2014,52930,179199,2
2014,52932,18,2
2014,52933,4620,2
2014,52934,1413,2
2014,52935,74132,2
2014,52936,9650,2
2014,52938,42158,2
2014,52939,831881,2
2014,52943,3950,2
2014,52947,344,2
2014,52949,65252,2
2014,52950,1284,2
2014,52951,6942,2
2014,52956,103128,2
2014,52957,5947,2
2014,52958,76114,2
2014,52960,86,2
2014,52961,1,2
2014,52962,11,2
2014,52963,214228,2
2014,52964,75124,2
2014,52965,1929,2
2014,52966,5843,2
2014,52967,315477,2
2014,52968,33,2
2014,52970,2729,2
2014,52971,133224,2
2014,52972,105,2
2014,52973,1620,2
2014,52974,410,2
2014,52976,1431,2
2014,52977,817,2
2014,52978,61113,2
2014,52979,1211,2
2014,52980,3024,2
2014,52983,283131,2
2014,52984,2853,2
2014,52985,12570,2
2014,52986,2020,2
2014,52987,21,2
2014,52989,3321,2
2014,52990,262161,2
2014,52994,68156,2
2014,52995,71,2
2014,52996,61,2
2014,52999,6816,2
2014,53000,715,2
2014,53001,3468,2
2014,53002,132218,2
2014,53004,4856,2
2014,53005,3,2
2014,53006,1916,2
2014,53007,139,2
2014,53009,1310,2
2014,53010,66,2
2014,53012,3965,2
2014,53013,159,2
2014,53014,913,2
2014,53016,1228,2
2014,53017,1314,2
2014,53019,86,2
2014,53020,65,2
2014,53021,1727,2
2014,53024,125283,2
2014,53025,695,2
2014,53026,6927,2
2014,53027,4988,2
2014,53028,996,2
2014,53029,375332,2
2014,53030,187197,2
2014,53031,13,2
2014,53032,17539,2
2014,53035,176,2
2014,53036,141144,2
2014,53037,7648,2
2014,53038,4823,2
2014,53039,10777,2
2014,53040,153118,2
2014,53041,342412,2
2014,53042,207,2
2014,53043,8823,2
2014,53045,67140,2
2014,53049,165,2
2014,53050,1919,2
2014,53051,237,2
2014,53052,1411,2
2014,53054,142,2
2014,53055,410,2
2014,53056,126108,2
2014,53057,46,2
2014,53058,3540,2
2014,53059,913,2
2014,53063,1317,2
2014,53065,4100,2
2014,53066,597,2
2014,53067,97150,2
2014,53071,23326,2
2014,53072,1523,2
2014,53074,169152,2
2014,53075,6459,2
2014,53076,152200,2
2014,53077,"1,3931,388",2
2014,53078,62,2
2014,53079,1839,2
2014,53080,1786,2
2014,53081,166191,2
2014,53082,2316,2
2014,53083,54,2
2014,53084,1710,2
2014,53085,1820,2
2014,53087,5068,2
2014,53088,7449,2
2014,53091,"1,2981,597",2
2014,53092,5246,2
2014,53093,1521,2
2014,53094,610,2
2014,53095,172157,2
2014,53096,3134,2
2014,53097,54,2
2014,53098,2130,2
2014,53101,1119,2
2014,53102,41,2
2014,53103,35,2
2014,53104,1,2
2014,53106,1914,2
2014,53107,61,2
2014,53109,176,2
2014,53112,343,2
2014,53113,5562,2
2014,53114,79,2
2014,53118,54165,2
2014,53119,70125,2
2014,53120,7377,2
2014,53121,1719,2
2014,53124,17103,2
2014,53125,712,2
2014,53126,1,2
2014,53127,30239,2
2014,53128,4443,2
2014,53129,215,2
2014,53130,12369,2
2014,53133,2,2
2014,53134,411,2
2014,53136,63176,2
2014,53137,2591,2
2014,53138,4613,2
2014,53139,7756,2
2014,53140,271223,2
2014,53142,201,2
2014,53143,71,2
2014,53144,108,2
2014,53145,10953,2
2014,53147,710,2
2014,53148,1314,2
2014,53149,4457,2
2014,53150,611,2
2014,53151,218,2
2014,53152,1,2
2014,53155,4217,2
2014,53156,9159,2
2014,53159,833,2
2014,53166,31,2
2014,53167,2215,2
2014,53169,31651,2
2014,53170,406,2
2014,53171,264,2
2014,53172,1224,2
2014,53173,5434,2
2014,53175,525,2
2014,53176,5614,2
2014,53178,276186,2
2014,53179,255,2
2014,53180,1330,2
2014,53181,3017,2
2014,53185,13,2
2014,53187,22,2
2014,53192,163,2
2014,53194,2,2
2014,53195,9868,2
2014,53196,12473,2
2014,53197,15395,2
2014,53198,5335,2
2014,53199,67,2
2014,53201,912,2
2014,53202,6228,2
2014,53203,99126,2
2014,53204,318488,2
2014,53205,462123,2
2014,53207,11,2
2014,53209,6,2
2014,53210,510,2
2014,53212,475601,2
2014,53213,2034,2
2014,53216,1616,2
2014,53219,2111,2
2014,53220,2514,2
2014,53221,2214,2
2014,53222,163,2
2014,53223,711,2
2014,53224,735,2
2014,53225,110,2
2014,53226,13,2
2014,53227,321,2
2014,53229,508308,2
2014,53231,2037,2
2014,53235,1229,2
2014,53236,226199,2
2014,53237,18264,2
2014,53238,3192,2
2014,53239,69,2
2014,53240,8336,2
2014,53242,121306,2
2014,53243,7092,2
2014,53245,4825,2
2014,53246,34,2
2014,53248,1,2
2014,53251,3713,2
2014,53252,416,2
2014,53253,97,2
2014,53254,32,2
2014,53256,82,2
2014,53257,5838,2
2014,53259,449693,2
2014,53260,6584,2
2014,53261,1410,2
2014,53263,179,2
2014,53264,144,2
2014,53265,65,2
2014,53266,84,2
2014,53267,125,2
2014,53268,713,2
2014,53270,1731,2
2014,53271,172,2
2014,53272,1814,2
2014,53273,75,2
2014,53274,1214,2
2014,53275,13479,2
2014,53276,159123,2
2014,53277,517,2
2014,53279,79,2
2014,53280,94,2
2014,53281,1013,2
2014,53283,4578,2
2014,53284,3120,2
2014,53288,8879,2
2014,53290,217481,2
2014,53291,2380,2
2014,53292,1618,2
2014,53293,2847,2
2014,53295,158,2
2014,53296,102190,2
2014,53299,2743,2
2014,53300,48,2
2014,53303,223160,2
2014,53304,2514,2
2014,53305,135169,2
2014,53306,405,2
2014,53307,20313,2
2014,53308,6,2
2014,53309,427,2
2014,53312,1310,2
2014,53313,5642,2
2014,53314,4837,2
2014,53317,19,2
2014,53318,143,2
2014,53319,87,2
2014,53320,542,2
2014,53322,2718,2
2014,53323,1414,2
2014,53325,75,2
2014,53327,4328,2
2014,53330,2610,2
2014,53331,127,2
2014,53332,139,2
2014,53333,5022,2
2014,53334,192206,2
2014,53335,1513,2
2014,53338,2531,2
2014,53340,655980,2
2014,53341,1,2
2014,53343,243252,2
2014,53344,99159,2
2014,53345,1,2
2014,53349,125105,2
2014,53352,5337,2
2014,53353,84,2
2014,53354,25343,2
2014,53355,314,2
2014,53356,1220,2
2014,53358,1621,2
2014,53360,1045,2
2014,53365,90,2
2014,53366,4137,2
2014,53367,7138,2
2014,53369,1612,2
2014,53371,292,2
2014,53372,5222,2
2014,53373,1,2
2014,53374,1935,2
2014,53375,2218,2
2014,53380,3017,2
2014,53381,2015,2
2014,53382,3824,2
2014,53383,2273,2
2014,53384,77,2
2014,53385,35,2
2014,53386,196,2
2014,53388,981,2
2014,53389,287,2
2014,53390,7834,2
2014,53391,7043,2
2014,53394,5345,2
2014,53395,5323,2
2014,53396,5436,2
2014,53397,5176,2
2014,53398,12,2
2014,53399,97,2
2014,53400,3,2
